gene,mean_pdac_val,mean_normal_val,log2fc_val,p_value_val,auc_val,fdr_val
DHODH,4.24569072463768,4.233281967213115,0.012408757424565486,0.7770973295634545,0.5241149916844856,0.8193705067343724
DHPS,4.929751594202898,4.907345573770491,0.022406020432407026,0.5778271291785461,0.5459729151817534,0.6442022107322738
DHRS1,5.380345362318842,5.057204918032788,0.3231404442860537,2.5730403937271672e-05,0.719648372535044,0.0001540051675515396
DHRS11,5.12493072463768,5.356139836065573,-0.23120911142789335,0.000395133870916628,0.3022095509622238,0.0014467989785731852
DHRS12,4.816790144927537,5.2466093442622945,-0.42981919933475776,2.514681551491465e-07,0.23806129722024233,3.493137157950262e-06
DHRS13,6.047454927536233,6.163338688524591,-0.11588376098835784,0.024128879080976884,0.3839391779520076,0.04370246000151943
DHRS2,3.4848544927536227,3.8445940983606555,-0.3597396056070328,2.51708853240829e-05,0.2886671418389166,0.0001512445837000992
DHRS3,6.439378260869565,6.353488196721311,0.08589006414825384,0.24194928818360154,0.586600142551675,0.31079576236428086
DHRS4-AS1,2.1133995652173914,2.189042295081967,-0.07564272986457565,0.018948967230149768,0.3746733190781659,0.03562417847310149
DHRS4L1,5.108120942028985,5.3805246721311475,-0.27240373010216246,7.162680283035968e-06,0.2611071513423616,5.439449267333655e-05
DHRS7,6.04047231884058,5.888284426229509,0.1521878926110709,0.021109561971082724,0.6198622000475172,0.039041428280812064
DHRS7B,4.692273913043478,4.854116885245902,-0.1618429722024235,3.29813111970962e-05,0.2919933475885008,0.00018914138987256745
DHRS7C,3.5442328985507245,3.7500567213114757,-0.20582382276075117,2.566509641749094e-05,0.30506058446186746,0.00015366025849717786
DHRS9,4.420443478260869,3.167208360655737,1.253235117605132,1.2090544637018434e-09,0.789736279401283,4.3882030735022334e-08
DHRSX,7.102811594202899,7.08791131147541,0.014900282727489333,0.6600342413574134,0.5281539558089807,0.7177701929907764
DHTKD1,5.355187826086957,5.633037213114754,-0.27784938702779716,1.843547587086639e-05,0.2905678308386791,0.00011695681060733917
DHX15,8.143461304347825,7.942977704918033,0.20048359942979221,0.00025135239100656625,0.706343549536707,0.0009916768988765966
DHX16,5.252123478260868,5.126327377049179,0.12579610121168905,0.0077937291359611565,0.6303159895462105,0.016995308394923254
DHX29,5.755510144927537,5.63994950819672,0.11556063673081685,0.08087545533744439,0.5732953195533381,0.1214619515815677
DHX30,5.279086811594202,5.158545901639345,0.12054090995485733,0.00548809010773199,0.6381563316702303,0.012639631336040739
DHX32,5.63362536231884,5.62936131147541,0.004264050843429956,0.9499114026431608,0.49156569256355426,0.961301112368266
DHX33,5.207379855072464,5.2988277049180335,-0.09144784984556953,0.06251634404996798,0.42076502732240434,0.097704072976913
DHX34,4.248961594202899,4.245019180327867,0.00394241387503147,0.9345233106635835,0.49394155381325733,0.9490896518685855
DHX35,4.934391739130434,4.523777704918033,0.4106140342124007,3.873379647117913e-09,0.7906866239011642,1.1410782486200239e-07
DHX36,6.726419275362319,6.486672786885246,0.23974648847707236,0.0021780823783223336,0.6424328819196959,0.005907158224690538
DHX37,4.617226086956522,4.617085737704918,0.0001403492516036664,0.9973787826746678,0.5086718935614161,0.9979187039860623
DHX38,5.360235942028985,5.158535901639344,0.20170004038964073,0.000415493930471971,0.6509859824186267,0.0015094669617200936
DHX40,5.663741304347826,5.724365409836065,-0.060624105488239266,0.24526046591900305,0.44095984794488,0.3143224692323051
DHX57,4.632265942028985,4.512404262295081,0.11986167973390405,0.015469347100343488,0.6139225469232596,0.030112237256536667
DHX58,4.336462753623188,4.175457049180328,0.1610057044428599,0.0004049619791859438,0.6727251128534094,0.0014768376425991674
DHX8,5.900307246376811,5.563316393442624,0.3369908529341874,8.061201957399089e-07,0.7586124970301734,8.923531973096512e-06
DHX9,6.716006521739129,6.3698657377049175,0.3461407840342119,2.0181759887044664e-05,0.7134711332858162,0.00012591882190285538
DIABLO,4.90080463768116,4.7628883606557375,0.13791627702542275,0.0012022701339321755,0.6538370159182703,0.0036179886190881474
DIAPH1,6.613291739130434,6.331898360655737,0.28139337847469736,3.777897739935461e-05,0.7082442385364695,0.0002118567100979227
DIAPH2,5.540872898550726,5.233615245901638,0.30725765264908755,0.0003881446902417357,0.6870990734141127,0.0014248592840714698
DIAPH2-AS1,2.656458405797101,2.4933077049180326,0.16315070087906847,0.00034001047833932764,0.6840104537894987,0.0012748321646151024
DIAPH3,3.3523769565217396,2.958754262295082,0.39362269422665763,2.007282439268738e-06,0.7396056070325494,1.8984241433897194e-05
DICER1,7.370792028985507,7.3254211475409825,0.04537088144452461,0.4306793359314216,0.5122356854359705,0.5057757738881129
DICER1-AS1,3.482421304347826,3.5909791803278686,-0.10855787598004252,0.009696968375865589,0.38465193632691846,0.020355594335443317
DIDO1,6.358139855072463,6.192866557377049,0.1652732976954141,0.0071937467533582326,0.6424328819196959,0.01589489852064782
DIEXF,5.269683768115943,4.948137049180329,0.3215467189356138,1.913070630174392e-06,0.7436445711570445,1.8300885612328248e-05
DIMT1,5.824886956521739,5.95903475409836,-0.13414779757662032,0.024929190262795956,0.39177952007602757,0.04493710651234484
DIO1,2.9945691304347823,3.0663198360655737,-0.07175070563079133,0.022295787722130284,0.37681159420289856,0.04084090126426484
DIO2,4.28103579710145,3.6725780327868853,0.6084577643145646,2.7090394592814225e-09,0.7875980042765504,8.601415286350206e-08
DIO3,3.6413672463768116,3.5475636065573775,0.09380363981943418,0.15981849243149318,0.5497742931812782,0.2179323269552906
DIO3OS,5.127154782608695,5.095433606557377,0.03172117605131852,0.5071819036310676,0.5535756711808031,0.5788303542153389
DIP2A,5.011760289855073,4.931816393442623,0.07994389641245014,0.10516357968852114,0.5609408410548824,0.15224629691752828
DIP2B,6.656524637681159,6.294699508196722,0.361825129484437,2.6107580892862773e-07,0.7529104300308861,3.5997720095454395e-06
DIP2C,5.415206956521739,5.2869747540983605,0.12823220242337818,0.02988896211199234,0.6032311712995961,0.05249068561248313
DIRAS1,5.448089710144929,5.70167262295082,-0.25358291280589107,7.141876328925104e-07,0.2485150867189356,8.09399162648662e-06
DIRAS2,4.549075942028986,4.749604262295081,-0.20052832026609568,1.159470266722975e-05,0.26752197671655975,8.014127071617024e-05
DIRAS3,3.8269027536231883,4.343332950819673,-0.5164301971964846,1.443901151427377e-11,0.17082442385364693,1.1885742688066592e-09
DIRC1,2.7374131884057973,2.7851742622950826,-0.0477610738892853,0.3086684678537346,0.47137087194107863,0.381506139550065
DIRC2,5.976520289855073,6.06218426229508,-0.08566397244000701,0.19354994037325152,0.4155381325730578,0.25713716755193944
DIS3,5.907314347826087,5.623690163934426,0.28362418389166155,9.118188750821301e-06,0.7198859586600143,6.596424216371736e-05
DIS3L,5.312030144927536,5.589290655737706,-0.2772605108101702,9.508613427705463e-06,0.28819196958897597,6.817232773992558e-05
DIS3L2,5.99389579710145,5.858804262295082,0.13509153480636815,0.0011578822430633818,0.6585887384176765,0.003506370181261398
DISP1,4.50878043478261,4.4365855737704925,0.07219486101211725,0.3636088357188133,0.5374198146828225,0.43820144239567554
DISP2,4.93383,4.994394262295082,-0.06056426229508194,0.1238713547428905,0.4321691613209789,0.1752952747734021
DISP3,3.6575398550724643,3.8445278688524587,-0.1869880137799944,1.3109495919110308e-05,0.28534093608933236,8.862090127406673e-05
DIXDC1,5.006975507246377,4.9778922950819675,0.029083212164409566,0.6023347857608943,0.5013067236873366,0.6667313773214082
DKC1,6.023763623188406,5.972007704918033,0.05175591827037351,0.33563197672164535,0.5649798051793775,0.4095934616779374
DKFZP434I0714,4.37116275362319,4.417193770491804,-0.046031016868614216,0.24064789304235826,0.4530767403183654,0.3093226966023835
DKFZP434K028,3.476314492753623,3.603995409836066,-0.12768091708244267,0.007029388717625862,0.38774055595153245,0.015613190059358288
DKFZP434L187,2.607731449275362,2.692884098360656,-0.08515264908529385,0.03858985635412584,0.35851746258018535,0.06504701244219929
DKFZP779L1853,3.4665831884057967,3.503020491803278,-0.03643730339748119,0.4688330558852597,0.43573295319553335,0.5427682838923205
DKFZp434E1119,3.205615652173914,3.3965181967213116,-0.19090254454739775,0.00023988862979933498,0.29436920883820383,0.0009568279684698101
DKFZp779M0652,5.099427101449276,5.335279508196722,-0.2358524067474459,9.538899776160672e-06,0.2794012829650748,6.83404771570709e-05
DKK1,4.352674492753623,3.378148852459016,0.974525640294607,4.47850850736276e-09,0.7994773105250653,1.2852741129523284e-07
DKK2,3.796318405797102,3.6168091803278695,0.17950922546923254,0.012045952042838535,0.6281777144214777,0.02443764489988836
DKK3,4.732681449275361,4.446695655737705,0.2859857935376562,8.83552834612319e-09,0.7804704205274412,2.2428562627855607e-07
DKK4,3.5285833333333336,3.4854291803278694,0.04315415300546421,0.2708275229895162,0.5735329056783084,0.34140391871111664
DKKL1,3.6939210144927537,3.786660491803279,-0.09273947731052523,0.10318399204812088,0.42729864575908766,0.149835890594451
DLAT,5.534619710144927,5.334619016393442,0.20000069375148488,0.001552758601900017,0.668567355666429,0.0044787066061724645
DLC1,5.953624782608696,6.012884098360656,-0.05925931575196053,0.6266297890000512,0.5108101686861488,0.6880647565113918
DLD,7.070886086956522,7.051656557377049,0.01922952957947288,0.7432689321201902,0.5131860299358517,0.7899058787164044
DLEC1,3.534285072463768,3.540376393442623,-0.006091320978855119,0.8540505905652228,0.4758850083155144,0.8835112723974013
DLEU1,3.7370160869565225,3.752882295081967,-0.01586620812544437,0.7756073432187267,0.5215015443098123,0.8180971375303846
DLEU2,4.953740869565217,4.9582139344262295,-0.00447306486101251,0.9585451182601787,0.5029698265621287,0.9679326569013254
DLEU2L,1.8595846376811593,1.8910883606557378,-0.031503722974578485,0.4286342934084465,0.4694701829413162,0.503877043432602
DLEU7,3.764625217391305,3.8339290163934425,-0.06930379900213746,0.1749137371066763,0.4625801853171774,0.23548253354050652
DLG1,6.7289260869565215,6.312959016393443,0.41596707056307825,6.118606148085558e-07,0.7640769779044903,7.144803197907497e-06
DLG2,3.521449130434783,3.840834098360656,-0.3193849679258731,0.0032562811135697927,0.3623188405797102,0.00823144080813049
DLG3,4.897959420289855,4.944785901639345,-0.0468264813494903,0.5303105322637109,0.44191019244476126,0.6000227149087058
DLG4,3.9383382608695654,3.932308360655737,0.00602990021382821,0.9158688915936672,0.5241149916844856,0.9346182143330728
DLG5,5.435895362318841,5.055770983606558,0.3801243787122832,6.705035859649863e-11,0.8272748871465907,4.139531861128895e-09
DLG5-AS1,2.4649031884057973,2.599919016393443,-0.13501582798764566,0.0005010620000246663,0.3357091945830364,0.0017531473126628301
DLGAP1,3.314510869565217,3.3916427868852455,-0.07713191732002844,0.03091975938934586,0.423616060822048,0.05397870021514097
DLGAP1-AS1,4.428178405797102,4.254896229508197,0.17328217628890474,0.02181111021143561,0.6051318602993585,0.040140549964058005
DLGAP2,3.864963768115942,4.075348196721311,-0.21038442860536932,4.3660500850814034e-05,0.30315989546210503,0.00023874822266780566
DLGAP3,3.1794992753623195,3.2487209836065576,-0.06922170824423812,0.15734350402484432,0.4449988120693751,0.2149677010456226
DLGAP4,5.684992898550723,5.755757704918033,-0.0707648063673103,0.050897572299228144,0.4012829650748396,0.08207869547738314
DLGAP5,3.9573152173913044,2.998954426229508,0.9583607911617964,3.563547544060927e-10,0.8301259206462344,1.6200373073602438e-08
DLK1,4.395185217391304,5.020077704918032,-0.6248924875267283,2.1471233269299385e-07,0.23829888334521265,3.0568617728526375e-06
DLK2,4.437631594202899,4.677569180327869,-0.23993758612497018,1.0270004237275129e-05,0.3052981705868377,7.257869427647905e-05
DLL1,4.59189811594203,4.946156885245901,-0.354258769303871,2.4417205294598236e-05,0.28937990021382753,0.00014746900890937455
DLL3,3.2510708695652175,3.448308032786885,-0.19723716322166762,1.64130564007343e-05,0.2896174863387978,0.000106525102914954
DLL4,4.341995072463767,4.201311639344263,0.14068343311950393,0.020256429801193007,0.6364932287954383,0.0377059177814966
DLST,6.304082028985507,6.0938849180327885,0.2101971109527181,0.0002026273667680212,0.7139463055357568,0.0008334680685709908
DLSTP1,3.8919811594202907,3.838991803278689,0.05298935614160172,0.17577673840716457,0.5855310049893087,0.23654884945899576
DLX1,3.772560144927536,3.809436885245902,-0.036876740318366075,0.3287496478737165,0.45949156569256355,0.40276714683762793
DLX2,3.7745405797101443,3.961864262295082,-0.1873236825849376,0.0017788594258466304,0.34069850320741274,0.0050116232528465
DLX3,3.325228115942029,3.529943606557377,-0.2047154906153481,0.0011509099025505155,0.3466381563316702,0.0034897151403240814
DLX4,4.5610810144927525,4.781956885245902,-0.22087587075314907,0.0008842659400156679,0.36113090995485864,0.0027925436687927696
DLX5,3.4869239130434777,3.2959593442622954,0.1909645687811823,0.000701426100623267,0.652767878355904,0.0023057726032485143
DLX6,4.551577971014494,4.702366557377049,-0.15078858636255532,0.00024234862902168403,0.30315989546210503,0.0009651004631337339
DMAP1,5.2169028985507255,5.329620000000001,-0.1127171014492756,0.00828178655535183,0.35851746258018535,0.01786097859479274
DMBT1,5.3538779710144935,4.541563770491804,0.8123142005226898,0.001387981382873245,0.6583511522927062,0.004083511045979338
DMBT1P1,3.5667415942028993,3.73438131147541,-0.1676397172725106,0.0013862969179097352,0.34224281301971965,0.00408035568701419
DMBX1,4.420686376811594,4.522088196721311,-0.10140181990971708,0.02517593355070406,0.39154193395105724,0.04531774979661929
DMC1,2.86942884057971,2.9849678688524586,-0.11553902827274865,0.0037356649942183796,0.33760988358279875,0.00920685624961743
DMD,4.690227971014492,4.776164426229507,-0.08593645521501525,0.4094681090993082,0.4403658826324543,0.48499470548990187
DMGDH,3.326587971014493,3.6246529508196725,-0.2980649798051793,2.2543347785387014e-06,0.26870990734141126,2.0828387332614154e-05
DMKN,4.947921304347826,5.116935737704917,-0.16901443335709132,0.071603107073248,0.38750296982656207,0.10954317023221262
DMP1,2.4662039130434783,2.5163403278688534,-0.05013641482537512,0.04823426826702356,0.3979567593252554,0.0785116826548354
DMPK,5.013852318840581,5.1330209836065555,-0.11916866476597487,0.03859944685401215,0.36469470182941316,0.06505769594041161
DMRT1,3.7608653623188406,3.9194759016393443,-0.15861053932050373,0.00027455728375640036,0.343311950582086,0.0010684249888803501
DMRT2,3.1033718840579705,3.1827245901639345,-0.07935270610596401,0.03808572023524471,0.41577571869802804,0.06435450767575604
DMRT3,3.1982523188405794,3.2458578688524593,-0.04760555001187994,0.2990939131209197,0.4623425991922072,0.37113992209415364
DMRTA1,3.8169894202898544,3.904263606557377,-0.08727418626752259,0.17511486000533472,0.44119743406985035,0.23573743486686255
DMRTA2,3.7235166666666673,3.8574391803278694,-0.1339225136612021,0.013447078929659108,0.3713471133285816,0.026743082106777803
DMRTB1,4.673700289855073,4.877304590163934,-0.20360430030886167,9.421588078537247e-05,0.30743644571157047,0.0004489281237136268
DMRTC1B,4.029869275362318,4.190663360655738,-0.16079408529341954,0.00011487311742651535,0.30363506771204557,0.000527382824852556
DMRTC2,3.8563944927536227,4.013522622950819,-0.1571281301971963,0.00041317930749602697,0.32691850795913513,0.0015024224118965692
DMTF1,6.882826376811595,6.674790163934427,0.20803621287716823,0.0011597496255595615,0.6486101211689237,0.003511195967923098
DMTN,4.312911014492754,4.533303114754099,-0.22039210026134448,2.161328804227668e-05,0.2815395580898076,0.0001333530538894696
DMWD,5.4628933333333345,5.332695901639344,0.13019743169399067,0.0037817676001785376,0.62984081729627,0.009301204636219265
DMXL1,6.024668405797101,6.12980524590164,-0.10513684010453872,0.08720383223223578,0.39676882870040386,0.12969057666478903
DMXL2,6.3957108695652165,6.184409344262294,0.21130152530292268,0.01757892379896827,0.6234259919220717,0.033469561464949775
DNA2,3.64201884057971,3.4095050819672132,0.2325137586124968,0.003936241737726317,0.6977904490377762,0.009610233550560175
DNAAF1,3.438177826086956,3.6103398360655743,-0.17216200997861808,0.00038275786262426944,0.2546923259681635,0.0014068918644015548
DNAAF2,4.10294652173913,4.248148032786886,-0.14520151104775536,0.0011018002900099984,0.3402233309574721,0.0033647803360412213
DNAAF3,4.392752173913043,4.578634262295081,-0.185882088382038,0.00027156755474641396,0.34354953670705635,0.0010595213180402806
DNAAF5,5.282782463768117,5.208358360655739,0.07442410311237868,0.11945725481643125,0.5664053219291993,0.17007142121658894
DNAH1,4.16637652173913,4.157639508196722,0.008737013542408079,0.8148979511079679,0.4982181040627227,0.8511071280290665
DNAH10,2.957238913043478,3.005392786885246,-0.04815387384176795,0.18033587644902638,0.4167260631979092,0.2417481771738421
DNAH11,3.2537252173913043,3.1561291803278686,0.09759603706343567,0.29490314117023875,0.47137087194107863,0.3667815415549515
DNAH12,2.6558760386473432,2.871020218579235,-0.2151441799318916,0.00013407650589297067,0.29128058921358996,0.0005990467606381712
DNAH14,3.314395845410628,3.6921532240437154,-0.37775737863308745,0.00014118938862075746,0.2981705868377287,0.0006237705217820475
DNAH17,3.2846202898550727,3.3695961202185796,-0.08497583036350687,0.028288510374110055,0.3730102162033737,0.050004866826910875
DNAH2,3.3970086956521737,3.3152309836065577,0.08177771204561601,0.07075651945075495,0.5827987645521502,0.10844706601589543
DNAH3,2.953907391304348,2.9002931147540982,0.05361427655024986,0.2062805313227512,0.5768591114278926,0.2716948355862904
DNAH5,3.9141926086956524,3.7738168852459015,0.1403757234497509,0.1562473221923755,0.5851746258018531,0.21379131170491053
DNAH6,3.114770724637682,3.1869781557377053,-0.07220743110002337,0.14885180079067561,0.4126870990734141,0.20515968932790493
DNAH7,3.7900950724637683,4.0188144262295085,-0.22871935376574015,0.01853668899170749,0.36421952957947257,0.034963638840275806
DNAH8,2.2842501449275368,2.335584590163935,-0.051334445236398185,0.03189462472700437,0.40128296507483957,0.05540015442986006
DNAH9,3.132655942028985,3.3148152459016393,-0.18215930387265455,2.9152418067618087e-08,0.22356854359705397,5.854777295246633e-07
DNAI1,3.3387879710144923,3.4665037704918036,-0.12771579947731126,0.002025691749300155,0.3573295319553338,0.005569747362371271
DNAI2,3.464013043478261,3.5695422950819666,-0.10552925160370563,0.0008827518710507655,0.355904015205512,0.0027904054482661917
DNAJA1,6.050707971014493,5.994892131147541,0.05581583986695193,0.4682681228203226,0.5169874079353766,0.5421837960624516
DNAJA1P5,1.9540188405797099,1.9763565573770492,-0.022337716797339313,0.5683212117514265,0.4763601805654549,0.6353039677357653
DNAJA2,6.633448840579711,6.396835573770491,0.23661326680922024,5.035013886353785e-05,0.7039676882870041,0.0002686459929814211
DNAJA3,4.955174057971014,4.872781967213114,0.08239209075790033,0.03875593322220565,0.6326918507959135,0.06527194849236168
DNAJA4,5.681643333333334,5.118619016393443,0.5630243169398907,5.876471443907427e-07,0.788310762651461,6.948379245474559e-06
DNAJB1,6.628063913043477,6.19153213114754,0.4365317818959369,0.015495843452832853,0.6745070087906865,0.03015794479344382
DNAJB11,6.344741014492754,6.278554918032787,0.06618609645996631,0.1798333860196092,0.5642670468044666,0.24119667564370675
DNAJB12,4.917231594202898,4.947689016393443,-0.030457422190544925,0.5024565390391255,0.4640057020669993,0.5743550003085677
DNAJB13,3.586250724637681,3.526003114754098,0.06024760988358313,0.3094725862796279,0.518888096935139,0.3824054944002593
DNAJB14,5.433605797101449,5.290532622950819,0.14307317415063014,0.014678693944817045,0.6250890947968639,0.028794539077981303
DNAJB2,5.04924579710145,5.105211967213114,-0.05596617011166405,0.1622169015646784,0.4352577809455928,0.22068802618669145
DNAJB3,3.223918115942029,3.25962262295082,-0.03570450700879091,0.41136171841280267,0.48004276550249464,0.4868340109697841
DNAJB4,5.991308405797102,6.228,-0.23669159420289798,0.028177502154056736,0.37657400807792824,0.04983147381734997
DNAJB5,4.899213478260869,4.7930567213114745,0.1061567569493942,0.22692380094754128,0.5711570444286055,0.29435912542904785
DNAJB6,7.074302173913043,6.725954836065575,0.34834733784746863,1.2273474931217973e-06,0.7457828462817772,1.2720534665759229e-05
DNAJB7,2.4244269565217387,2.5358368852459012,-0.11140992872416255,0.09863544562146744,0.4352577809455928,0.14418333957660134
DNAJB8,3.2409936231884053,3.381709180327869,-0.1407155571394636,0.0003704293177419348,0.3345212639581848,0.0013693767589709705
DNAJB9,4.953236666666667,5.410060163934426,-0.4568234972677585,5.2776136534323226e-05,0.3243050605844619,0.00027972471094225425
DNAJC1,6.397682898550725,6.412543770491804,-0.01486087194107899,0.7843841861665606,0.47065811356616777,0.8251399882140263
DNAJC10,7.524592173913042,7.330674098360657,0.19391807555238572,0.006659439723722917,0.6303159895462105,0.01490531193841664
DNAJC11,5.224706811594203,5.192008524590164,0.032698287004039095,0.5108903522444703,0.5381325730577333,0.582265381798538
DNAJC12,4.797606666666667,5.364340163934426,-0.5667334972677596,2.5441770971534196e-05,0.2798764552150155,0.00015259722481067423
DNAJC13,6.960302753623187,6.455896557377049,0.5044061962461388,2.1043652067004364e-08,0.7971014492753624,4.5213337518398315e-07
DNAJC14,5.243061449275361,5.076631967213115,0.16642948206224606,0.023839140877027792,0.6034687574245664,0.04325994148264419
DNAJC15,5.338811159420289,5.033994590163934,0.3048165692563556,0.00019736269368827062,0.6916132097885483,0.0008162701413388318
DNAJC16,5.991050869565217,5.910188032786887,0.08086283677832995,0.1285441505393721,0.5473984319315752,0.18085134354273447
DNAJC17,4.309522028985507,4.28194737704918,0.02757465193632669,0.5100803215384807,0.5355191256830601,0.5815506253808435
DNAJC18,4.677500144927536,4.711531967213115,-0.03403182228557888,0.4655028025490444,0.4941791399382276,0.5395262711226168
DNAJC19,5.30282456521739,5.296207622950818,0.006616942266572501,0.918297538807727,0.5119980993110003,0.936414440699988
DNAJC2,5.312552318840581,5.186381967213115,0.12617035162746593,0.04379088673403064,0.5949156569256355,0.07232076513712145
DNAJC21,6.114150144927537,6.0565847540983615,0.057565390829175556,0.35261820976440517,0.5255405084343074,0.4266010674922824
DNAJC22,3.464034927536232,3.509152295081967,-0.04511736754573503,0.39555060836052625,0.4492753623188406,0.47110442506910427
DNAJC24,4.342193043478261,4.376172786885246,-0.033979743406985286,0.5160937304868287,0.4562841530054645,0.5869583176556763
DNAJC25-GNG10,6.220514275362319,6.083438278688525,0.13707599667379444,0.012331417370003114,0.6105963411736754,0.024908143153809178
DNAJC27,3.96042884057971,4.045768524590164,-0.08533968401045389,0.0586926239437257,0.3891660727013542,0.09257440125739987
DNAJC28,2.096980289855072,2.3289873770491805,-0.23200708719410867,9.055348014943012e-07,0.26467094321691614,9.833557347606139e-06
DNAJC3,7.198334057971015,7.411231475409836,-0.21289741743882118,0.010218116925753836,0.36326918507959133,0.0212754234272774
DNAJC30,5.776790289855074,6.0988640983606555,-0.3220738085055812,2.3859340543953316e-07,0.22451888809693515,3.3398067802708056e-06
DNAJC4,4.609659130434782,4.922045901639345,-0.3123867712045634,1.9113709944442518e-07,0.2539795675932526,2.7714596525989355e-06
DNAJC5,6.233636666666667,6.238552950819672,-0.004916284153004824,0.9012332208141747,0.4972677595628415,0.9219273865166173
DNAJC5B,3.1880133333333336,3.0425126229508206,0.145500710382513,0.03500509246694979,0.6231884057971014,0.05989281195931885
DNAJC5G,2.9991260869565215,3.06506213114754,-0.06593604419101862,0.08178492734720082,0.4331195058208601,0.12270806343579792
DNAJC6,3.4628734782608697,3.702196393442622,-0.2393229151817522,0.0001024326128800603,0.288191969588976,0.00047996241635976715
DNAJC7,6.210442028985507,6.037772786885246,0.1726692421002607,0.0012965216731644885,0.6660727013542409,0.003842121930119891
DNAJC8,5.947706231884057,5.7618762295081964,0.18583000237586056,0.008175362989802598,0.6174863387978141,0.017675290303179998
DNAJC9,5.575701449275362,5.438859016393443,0.13684243288191933,0.0015775220367537542,0.6851983844143502,0.0045377010786864175
DNAL1,3.591791739130435,3.5405539344262293,0.05123780470420547,0.24358812717837916,0.5659301496792587,0.3125797605818013
DNAL4,3.9227615942028984,3.8871693442622948,0.035592249940603615,0.4598905530656118,0.5312425754335948,0.5341844685541741
DNALI1,4.748717826086956,5.096529508196721,-0.3478116821097643,2.7562130191119893e-05,0.2701354240912331,0.00016311399118726957
DNAPTP3,4.368240434782609,4.1954021311475405,0.1728383036350687,7.963648269162269e-06,0.7080066524114992,5.9323618530282366e-05
DNASE1,4.0654639130434775,4.61009049180328,-0.5446265787598028,7.829404957085683e-06,0.32311712995961034,5.851862054915244e-05
DNASE1L1,4.3548389855072465,4.175794262295081,0.17904472321216502,6.77137771544873e-06,0.7132335471608459,5.1913935594336483e-05
DNASE1L2,3.7627263768115937,3.9677562295081965,-0.2050298526966028,0.00019312781126154974,0.3052981705868377,0.0008019941085349558
DNASE1L3,2.7541057971014493,3.0678906557377057,-0.3137848586362564,0.0002816892058734823,0.26348301259206464,0.0010902601972231766
DNASE2,5.097381884057971,5.030761147540984,0.0666207365169873,0.14864370234665278,0.5626039439296745,0.2049576051588954
DNASE2B,2.259884637681159,2.3592160655737704,-0.0993314278926114,0.001963940332477565,0.33214540270848186,0.005427585167569409
DND1,6.408287826086957,6.607642786885246,-0.1993549607982894,0.02163647958581993,0.37170349251603707,0.039877867977071414
DNER,3.9016610144927535,3.861321803278688,0.040339211214065696,0.5911953311929091,0.49109052031361367,0.6566174464104253
DNHD1,4.1158045289855085,4.1003325,0.015472028985508146,0.7343400867360363,0.5191256830601093,0.7822368704423824
DNLZ,4.646771594202899,4.830187868852459,-0.18341627464956023,0.00017893986369987223,0.32287954383464007,0.0007544970686316492
DNM1,5.312898550724638,5.164427213114752,0.14847133760988562,0.07402536513221843,0.6115466856735566,0.11264582569340169
DNM1L,6.671201449275363,6.230902786885246,0.4402986623901164,3.989423105522797e-06,0.7324780232834402,3.347333489084417e-05
DNM1P35,5.025664637681159,5.128402622950819,-0.10273798526965994,0.034726623160850616,0.398431931575196,0.05951307771474425
DNM1P46,5.535461642512078,5.509227049180327,0.026234593331751377,0.7831863145911594,0.5248277500593965,0.8241832833947265
DNM2,7.048037246376812,6.639905409836065,0.4081318365407469,6.763597482708275e-10,0.8134948918983131,2.755442778953434e-08
DNM3,3.778258985507246,3.7458144262295083,0.03244455927773782,0.552435356793229,0.5630791161796151,0.6206675152738126
DNM3OS,4.496070072463768,4.562258934426229,-0.06618886196246088,0.2720286366639239,0.44357329531955336,0.342656726649148
DNMBP,5.64653579710145,5.632166557377049,0.014369239724400629,0.8476177653190965,0.5395580898075553,0.8784011066043874
DNMT1,5.486792463768115,5.207891147540984,0.278901316227131,6.667062814043322e-05,0.6854359705393205,0.00033796568035810587
DNMT3A,5.126708260869567,5.013300491803279,0.11340776906628758,0.008611769427873195,0.6322166785459729,0.018443988743521583
DNMT3B,3.9518056521739133,4.297754754098361,-0.3459491019244476,0.00014846298403746745,0.3159895462105013,0.0006493997528321586
DNMT3L,3.1877573913043475,3.3236418032786887,-0.1358844119743412,0.0018158195680216473,0.35424091233071986,0.005094227043357225
DNPEP,5.3326330434782605,5.21564262295082,0.1169904205274408,0.00869196371326875,0.6581135661677356,0.01857337358791954
DNPH1,4.845409999999999,4.925511147540985,-0.08010114754098563,0.23374204917283672,0.4316939890710383,0.3017841741176178
DNTT,2.791064637681159,2.869743606557377,-0.07867896887621795,0.019360661924083068,0.3981943454502257,0.0362783438376987
DNTTIP1,6.058345797101449,5.40264475409836,0.6557010430030887,2.419413053501432e-16,0.8878593490140176,1.9358207723675661e-13
DNTTIP2,5.980481884057971,5.900971967213115,0.07950991684485587,0.34022149294677895,0.5352815395580899,0.41428444167616846
DOC2A,3.894880869565218,4.03637606557377,-0.14149519600855198,0.0018545617370275466,0.33523402233309574,0.005179285678166888
DOC2B,4.029152826086957,4.202360737704918,-0.17320791161796123,0.003370551756639789,0.3604181515799477,0.008461542173095275
DOCK1,6.677773188405798,6.521583114754099,0.15619007365169857,0.0009052216539373888,0.6783083867902114,0.002848379541247379
DOCK10,5.946982898550724,5.517286065573771,0.42969683297695305,0.010146857650749488,0.6008553100498931,0.02115127069486682
