gene,importance_l1,rank_l1,importance_rf,rank_rf,importance_xgb,rank_xgb,log2fc,auc,log2fc_val,auc_val,stability_score,rank_score_l1,rank_score_rf,rank_score_xgb,model_consensus_score,consensus_score
MICAL2,0.0,587,0.0,644,0.0,608,2.6516088239251827,0.9743322344075893,1.1337778878593472,0.8664765977666904,0.9204044160862187,0.33896396396396394,0.2747747747747748,0.3153153153153153,0.3096846846846847,0.6150445503854517
PON2,0.0,761,1.8650316075348596e-05,289,0.0,696,2.1190161441162623,0.9662080333714593,0.5852466191494416,0.8047042052744119,0.8854561013212964,0.14301801801801803,0.6745495495495496,0.21621621621621623,0.34459459459459457,0.6150253479579455
ANOS1,0.0,482,0.0,687,0.0,644,5.108434747359214,0.9908834017358542,0.6632415371822291,0.828462817771442,0.9096731093426299,0.4572072072072072,0.22635135135135134,0.2747747747747748,0.3194444444444444,0.6145587768935372
EDNRA,0.0,498,0.0,684,0.0,634,4.7408723339837175,0.978688690035659,1.3237653670705622,0.8422428130197196,0.9104657512897203,0.4391891891891892,0.22972972972972974,0.28603603603603606,0.3183183183183183,0.6143920348040193
GJB2,0.0,480,0.0,688,0.0,646,6.0584751631568325,0.9525331359752406,0.8351379258731284,0.8664765977666905,0.9095048668699403,0.4594594594594595,0.22522522522522523,0.2725225225225225,0.31906906906906907,0.6142869679695047
MSMO1,0.0,741,9.668415388754375e-05,219,0.0,781,2.6835345858844115,0.9762665679876202,0.7644454977429325,0.7868852459016393,0.8815758484173387,0.16554054054054054,0.7533783783783784,0.1204954954954955,0.34647147147147145,0.6140236599444051
INHBA,0.0,802,0.00019896002537461192,147,0.0,833,7.309090600820831,0.99249814976788,1.375062176288906,0.8011404133998574,0.8968192672958225,0.09684684684684684,0.8344594594594594,0.061936936936936936,0.3310810810810811,0.6139501741884518
GBP4,0.0,716,0.00011550533584431899,191,0.0,859,3.917404265626051,0.986947453407791,0.8328966239011626,0.792112140650986,0.8895296683646009,0.19369369369369369,0.7849099099099099,0.03265765765765766,0.33708708708708707,0.613308377725844
ENO2,0.0,493,0.0,680,0.0,654,3.387081050259033,0.9735753212675772,0.9961736231884055,0.8493703967688286,0.9114728589704176,0.44481981981981983,0.23423423423423423,0.2635135135135135,0.3141891891891892,0.6128310240798034
BCAS1,0.0,495,0.0,681,0.0,653,6.018169185225056,0.967688219067483,1.2100414849132815,0.8550724637681159,0.9113803413649267,0.44256756756756754,0.23310810810810811,0.26463963963963966,0.31343843843843844,0.6124093899016826
S100A11,0.0,564,0.0,637,0.0,658,4.405438838054228,0.9760815447756173,0.577888301259204,0.8688524590163934,0.9224670018930556,0.36486486486486486,0.28265765765765766,0.25900900900900903,0.3021771771771772,0.6123220895351165
UNC5B,0.0,504,0.0,685,0.0,640,3.425378914081948,0.9846430734037542,0.526084920408648,0.8351152292706105,0.9098791510664723,0.43243243243243246,0.2286036036036036,0.27927927927927926,0.3134384384384385,0.6116587947524554
DDX60,0.0,506,0.0,686,0.0,641,3.5993737098836034,0.9789241741236628,1.1346662841530035,0.8405797101449276,0.9097519419916832,0.43018018018018017,0.22747747747747749,0.27815315315315314,0.3119369369369369,0.61084443946431
LPCAT2,0.0,489,0.0,678,0.0,676,2.94841848213685,0.9665949000874656,0.9375151556189101,0.8569731527678783,0.9117840264211029,0.44932432432432434,0.23648648648648649,0.23873873873873874,0.3081831831831832,0.6099836048021431
CORO2A,0.0,575,0.0,636,0.0,664,6.426852216914485,0.9971405503599542,0.7989425207887861,0.8486576383939177,0.9228990942224046,0.3524774774774775,0.28378378378378377,0.25225225225225223,0.29617117117117114,0.6095351326967878
COL11A1,0.0,491,0.0,679,0.0,678,7.314547698984054,0.9567886698513086,1.8544359539082924,0.8662390116417202,0.9115138407456497,0.44707207207207206,0.23536036036036037,0.23648648648648649,0.30630630630630634,0.608910073525978
EFNA5,0.0,617,0.0,647,0.0,611,4.962883008141022,0.984945838659759,1.0036847540983596,0.8538845331432644,0.9194151858972227,0.30518018018018017,0.2713963963963964,0.3119369369369369,0.29617117117117114,0.6077931785341969
DTL,0.0,882,0.00031273705712841457,119,0.0,807,5.011429415326651,0.9911861669918589,0.624555996673795,0.7973390354003326,0.8942623036996805,0.006756756756756757,0.865990990990991,0.09121621621621621,0.32132132132132135,0.607791812510501
IL2RG,0.0,844,0.00045463320463320423,85,0.0,875,6.170027652560048,0.9872333983717957,0.9880894844381078,0.7978142076502731,0.8925237848061983,0.04954954954954955,0.9042792792792793,0.01463963963963964,0.3228228228228229,0.6076733038145106
CSTB,0.0,670,0.0,589,0.0,572,3.4831587297315476,0.9902778712238443,0.508502449512946,0.8139700641482538,0.9021239641928371,0.24549549549549549,0.3367117117117117,0.35585585585585583,0.3126876876876877,0.6074058259402624
SDR16C5,0.0,488,0.0,697,0.0,675,7.407328298459262,0.961128305187378,1.1970759444048458,0.8626752197671655,0.9119017624752371,0.45045045045045046,0.21509009009009009,0.23986486486486486,0.30180180180180183,0.6068517821385195
PGM2L1,0.0,771,2.833639424548494e-05,284,0.0,732,2.5237682769292875,0.9566036466393055,0.8300380684248045,0.8120693751484913,0.8843365070460234,0.13175675675675674,0.6801801801801802,0.17567567567567569,0.3292042042042042,0.6067703556251138
PLEC,0.0,490,0.0,696,0.0,677,2.833289598331426,0.9724483617035592,0.7823936635780475,0.8510334996436207,0.9117409306649549,0.44819819819819817,0.21621621621621623,0.2376126126126126,0.30067567567567566,0.6062083031703153
DPY19L1,0.0,871,0.00016777544351073766,157,0.0,796,2.6287886395747826,0.9815313193837045,0.6382441268709904,0.810168686148729,0.895849989521252,0.019144144144144143,0.8231981981981982,0.1036036036036036,0.31531531531531526,0.6055826524182837
VSIG2,0.0,705,5.844287843881284e-05,258,0.0,848,6.695888912063514,0.9642568794994282,0.5949681848420054,0.8165835115229271,0.8904201866907001,0.20608108108108109,0.7094594594594594,0.04504504504504504,0.3201951951951952,0.6053076909429477
ITGB1,0.0,484,0.0,716,0.0,670,3.259179660902914,0.9832301688757317,0.6156063316702305,0.8415300546448088,0.912380110019237,0.45495495495495497,0.19369369369369369,0.24549549549549549,0.2980480480480481,0.6052140790336425
LDHA,0.0,713,7.731092436974789e-05,249,0.0,856,2.968822902509589,0.9538787593352619,0.8336096056070303,0.8256117842717986,0.8897452646166856,0.19707207207207209,0.7195945945945946,0.036036036036036036,0.3175675675675676,0.6036564160921266
NTM,0.0,648,0.0,648,0.0,615,6.183792565430936,0.982944223911727,0.8669481848420029,0.8548348776431457,0.9188895507708357,0.2702702702702703,0.2702702702702703,0.30743243243243246,0.28265765765765766,0.6007736042142466
SLC44A1,0.0,659,0.0,653,0.0,603,2.5379702482675093,0.9809594294556954,0.7494909384651942,0.854359705393205,0.9176595674099188,0.25788288288288286,0.26463963963963966,0.32094594594594594,0.28115615615615613,0.5994078617830375
S100A16,0.0,662,0.0,677,0.0,578,4.610167886698512,0.9810939917916974,1.003682416250892,0.8536469470182941,0.917370469393904,0.2545045045045045,0.2376126126126126,0.3490990990990991,0.28040540540540543,0.5988879373996547
TPM4,0.0,653,0.0,649,0.0,621,3.788808723003431,0.9852822444997645,0.7787695141363766,0.8517462580185317,0.9185142506246654,0.26463963963963966,0.26914414414414417,0.30067567567567566,0.27815315315315314,0.5983337018889092
CCNA2,0.0,712,2.8472171547113613e-05,280,0.0,855,3.630361094664603,0.9827255601157235,0.6004362461392252,0.796863863150392,0.889794214438832,0.1981981981981982,0.6846846846846847,0.037162162162162164,0.3066816816816817,0.5982379480602569
MALL,0.0,621,0.0,705,0.0,592,5.500075048778847,0.9932046020318912,0.9815872677595623,0.8377286766452839,0.9154666390821029,0.30067567567567566,0.20608108108108109,0.3333333333333333,0.28003003003003,0.5977483345560665
PGK1,0.0,654,0.0,650,0.0,623,2.925468387943213,0.9882426158918117,0.9298134925160371,0.8486576383939178,0.9184501270808684,0.2635135135135135,0.268018018018018,0.29842342342342343,0.2766516516516516,0.59755088936626
LGALS3,0.0,658,0.0,652,0.0,616,3.856489682432886,0.9663257754154614,0.8723374221905464,0.8695652173913042,0.917945496402412,0.25900900900900903,0.26576576576576577,0.3063063063063063,0.27702702702702703,0.5974862617147195
ITGA3,0.0,622,0.0,706,0.0,593,3.74167134158649,0.9861737199757789,1.4295748538845352,0.8446186742694226,0.9153961971083844,0.29954954954954954,0.20495495495495494,0.3322072072072072,0.2789039039039039,0.5971500505061441
ANXA2P2,0.0,623,0.0,707,0.0,594,4.624608635537913,0.9851981430397632,0.7397769137562378,0.8455690187693039,0.9153835806256411,0.29842342342342343,0.20382882882882883,0.3310810810810811,0.27777777777777773,0.5965806792017094
PTTG1IP,0.0,660,0.0,675,0.0,602,2.8698436688420914,0.9904965350198478,0.6899011119030654,0.8446186742694227,0.9175576034297531,0.25675675675675674,0.23986486486486486,0.32207207207207206,0.2728978978978979,0.5952277506638255
LY6E,0.0,646,0.0,702,0.0,586,4.299814566372873,0.9802193366076835,0.8835633951057247,0.8522214302684723,0.9162203834223637,0.2725225225225225,0.20945945945945946,0.3400900900900901,0.274024024024024,0.5951222037231938
ITGA11,0.0,626,0.0,708,0.0,597,4.820473090896859,0.9742817735315885,1.0946880304110245,0.8557852221430268,0.9150334978334008,0.29504504504504503,0.20270270270270271,0.3277027027027027,0.27515015015015015,0.5950918239917755
CTHRC1,0.0,661,0.0,676,0.0,601,6.700609399179171,0.9911020655318576,0.9325141886433839,0.8436683297695414,0.9173851975691172,0.25563063063063063,0.23873873873873874,0.32319819819819817,0.2725225225225225,0.5949538600458198
HEPH,0.0,644,0.0,703,0.0,587,4.833707538854874,0.9864764852317837,1.0680199215965782,0.8450938465193633,0.9157851652604062,0.2747747747747748,0.20833333333333334,0.33896396396396394,0.274024024024024,0.5949045946422151
SEMA7A,0.0,627,0.0,709,0.0,598,5.637596400457513,0.9829778644957275,0.8801817486338788,0.8469945355191257,0.9149861999952442,0.2939189189189189,0.20157657657657657,0.32657657657657657,0.274024024024024,0.5945051120096341
MYOF,0.0,643,0.0,704,0.0,589,4.0181080367355175,0.9699084976115185,1.3879785174625798,0.8614872891423141,0.9156978933544851,0.2759009009009009,0.2072072072072072,0.3367117117117117,0.2732732732732733,0.5944855833138792
AP1S3,0.0,628,0.0,710,0.0,599,3.698219444257552,0.9732052748435712,0.8418990639106658,0.8567355666429081,0.9149704207422165,0.2927927927927928,0.20045045045045046,0.32545045045045046,0.2728978978978979,0.5939341593200572
CTNNA1,0.0,665,0.0,698,0.0,581,2.3181202348112757,0.977006660835632,0.5959443810881462,0.8569731527678783,0.9169899067628279,0.2511261261261261,0.21396396396396397,0.34572072072072074,0.27027027027027023,0.5936300885165491
HOXB5,0.0,667,0.0,700,0.0,583,4.148390102940187,0.9780663392316491,0.8431782181040615,0.8545972915181753,0.916331815360115,0.24887387387387389,0.21171171171171171,0.34346846846846846,0.268018018018018,0.5921749166890665
PCDH7,0.0,668,0.0,701,0.0,584,5.858164986880173,0.9875025230438,0.940491952957947,0.8450938465193631,0.916298184755833,0.24774774774774774,0.21058558558558557,0.34234234234234234,0.2668918918918919,0.5915950383238624
SLC6A6,0.0,561,0.0,715,0.0,669,4.1028615555406045,0.9808416874116934,1.1973531789023513,0.844143502019482,0.9124925946753429,0.36824324324324326,0.19481981981981983,0.24662162162162163,0.2698948948948949,0.5911937447851189
ZDHHC7,0.0,812,0.0,559,0.0,548,1.883827252237098,0.945434972751127,0.6554998812069384,0.8583986695177002,0.9019168210907968,0.08558558558558559,0.3704954954954955,0.38288288288288286,0.2796546546546546,0.5907857378727257
XAF1,0.0,383,0.0,741,0.0,742,2.624950941936352,0.903434703626455,0.955202126395819,0.8576859111427892,0.8805603073704023,0.5686936936936937,0.16554054054054054,0.16441441441441443,0.29954954954954954,0.5900549284599759
TBC1D2,0.0,577,0.0,714,0.0,666,3.7927535692659626,0.9904124335598465,0.6551602162033747,0.8353528153955809,0.9128826238117435,0.3502252252252252,0.19594594594594594,0.25,0.2653903903903904,0.5891365071010669
NRP2,0.0,813,0.0,590,0.0,526,4.907358699455022,0.9920776424678732,1.0663103563791871,0.8115942028985508,0.9018359154938839,0.08445945945945946,0.3355855855855856,0.40765765765765766,0.27590090090090086,0.5888684081973924
FN1,0.0,614,0.0,669,0.0,719,5.713524386059341,0.9833815515037341,2.188027540983608,0.8709907341411262,0.9271861427941727,0.30855855855855857,0.24662162162162163,0.19031531531531531,0.2484984984984985,0.5878423206463356
MYO1E,0.0,630,0.0,711,0.0,627,3.597931147816727,0.9857027517997712,0.9547910168686142,0.8427179852696601,0.9142103681266175,0.2905405405405405,0.19932432432432431,0.2939189189189189,0.26126126126126126,0.5877358146939393
EFNB2,0.0,631,0.0,712,0.0,628,4.075987859113234,0.989941465383839,0.9566288976003801,0.8384414350201949,0.9141914501127848,0.2894144144144144,0.1981981981981982,0.2927927927927928,0.26013513513513514,0.5871632926239599
MUC13,0.0,453,0.0,547,0.0,888,5.7893371963937295,0.9718596514835499,1.505711387502969,0.7902114516512238,0.8810351084711965,0.48986486486486486,0.38400900900900903,0.0,0.2912912912912913,0.5861631998812439
VCAN,0.0,815,0.0,602,0.0,528,5.671135201507098,0.979748368431676,1.760345001187929,0.823711095272036,0.9017297187615022,0.08220720720720721,0.32207207207207206,0.40540540540540543,0.2698948948948949,0.5858123068281985
CYP2C18,0.0,838,0.00010008606434518573,215,0.0,869,7.460715104622216,0.9623898270873982,1.2591827583749113,0.8234735091470657,0.8929315492438787,0.05630630630630631,0.7578828828828829,0.021396396396396396,0.2785285285285285,0.5857300388862037
LOXL2,0.0,817,0.0,615,0.0,530,3.618464596649397,0.9805725627396891,0.989198118317888,0.8222855785222143,0.9014290695002753,0.07995495495495496,0.30743243243243246,0.40315315315315314,0.26351351351351354,0.5824712915068945
CACNB3,0.0,818,0.0,616,0.0,531,3.3222298391980085,0.9840543631837448,0.5358074507008794,0.8184842005226896,0.9012692810348641,0.07882882882882883,0.3063063063063063,0.40202702702702703,0.26238738738738737,0.5818283342111258
RRAS,0.0,822,0.0,619,0.0,525,3.251439766534348,0.9809426091636951,0.6709074388215734,0.819672131147541,0.9003073692739155,0.07432432432432433,0.30292792792792794,0.40878378378378377,0.262012012012012,0.5811596906429638
F2R,0.0,819,0.0,617,0.0,532,4.617614909506828,0.9862746417277803,0.5866062817771436,0.8153955808980755,0.9008351095099312,0.0777027027027027,0.30518018018018017,0.4009009009009009,0.26126126126126126,0.5810481853855962
HTATIP2,0.0,821,0.0,618,0.0,534,2.792838356993876,0.9866110475677856,0.5765069565217393,0.8144452363981943,0.9005281260321201,0.07545045045045046,0.30405405405405406,0.39864864864864863,0.2593843843843844,0.5799562552082522
APOL1,0.0,611,0.0,667,0.0,777,5.538457172172508,0.9944493036399111,1.427977479211215,0.8660014255167499,0.9302253645743589,0.3119369369369369,0.24887387387387389,0.125,0.22860360360360357,0.5794144840889812
PRC1,0.0,879,2.251511130768086e-05,287,0.0,804,2.4482746753683644,0.9726165646235618,0.6831079496317427,0.8168210976478973,0.8947188168811476,0.010135135135135136,0.6768018018018018,0.0945945945945946,0.2605105105105105,0.577614663695829
THBS2,0.0,825,0.0,620,0.0,540,5.747605308484156,0.9833479109197336,1.531692259444048,0.8170586837728677,0.9002032949020781,0.07094594594594594,0.30180180180180183,0.3918918918918919,0.25487987987987987,0.5775415873909789
BROX,0.0,642,0.0,713,0.0,665,2.2698960573235554,0.9870651954517932,0.5496361986220011,0.8389166072701353,0.9129908996705567,0.27702702702702703,0.19707207207207209,0.2511261261261261,0.2417417417417417,0.5773663207061492
STRA6,0.0,826,0.0,621,0.0,541,7.166420561124941,0.9880071318038081,0.5524671798526972,0.8123069612734616,0.9001570411340466,0.06981981981981981,0.30067567567567566,0.39076576576576577,0.25375375375375375,0.5769553974439001
HPGD,0.0,454,0.0,742,0.0,741,5.805965491488932,0.9837852385117406,1.06094794488002,0.7776193870277976,0.8806918517195259,0.48873873873873874,0.16441441441441443,0.16554054054054054,0.2728978978978979,0.5767948748087119
VSIG1,0.0,828,0.0,622,0.0,543,7.909741357733969,0.9665949000874655,1.5999806058446198,0.8327393680209076,0.8996671004444888,0.06756756756756757,0.29954954954954954,0.3885135135135135,0.2518768768768769,0.5757719886606829
P4HA1,0.0,829,0.0,623,0.0,544,2.3486283253717275,0.9580165511673282,1.0484702399619854,0.8412924685198384,0.8996545097559925,0.06644144144144144,0.29842342342342343,0.38738738738738737,0.25075075075075076,0.5752026302533716
FBXO32,0.0,592,0.0,671,0.0,810,3.5568255601157244,0.9771075825876337,1.4525453456878106,0.8753860774530767,0.9262468300202179,0.3333333333333333,0.24436936936936937,0.08783783783783784,0.22184684684684683,0.5740468384335323
SLC6A14,0.0,589,0.0,673,0.0,815,9.35250386866716,0.9661407522034582,2.660688793062485,0.8854834877643145,0.9258121199837793,0.3367117117117117,0.24211711711711711,0.08220720720720721,0.22034534534534533,0.5730787326645623
CTTNBP2NL,0.0,858,2.837807959154785e-05,281,0.0,851,3.0338280629751733,0.9798324698916773,0.5663344214777855,0.8026847232121644,0.8912585833781742,0.033783783783783786,0.6835585585585585,0.041666666666666664,0.253003003003003,0.5721307931905886
ZNF185,0.0,590,0.0,672,0.0,821,3.3814714963331762,0.9741135706115859,0.6304616773580443,0.8781183178902353,0.9261159442486101,0.3355855855855856,0.24324324324324326,0.07545045045045046,0.2180930930930931,0.5721045186708515
GPD2,0.0,852,5.7975398265779405e-05,266,0.0,884,2.190674140483079,0.9795465249276727,0.6034211926823483,0.8037538607745308,0.8916500853317729,0.04054054054054054,0.7004504504504504,0.0045045045045045045,0.24849849849849848,0.5700742919151357
ZNF860,0.0,855,5.594543778725148e-05,276,0.0,887,4.675365407387473,0.9825237166117203,0.6074531147540991,0.8004276550249466,0.8914755823199099,0.037162162162162164,0.6891891891891891,0.0011261261261261261,0.2424924924924925,0.5669840374062012
LEF1,0.0,615,0.0,670,0.0,879,5.724171200296037,0.9882594361838122,1.2323188073176512,0.864575908766928,0.9264176724719024,0.30743243243243246,0.24549549549549549,0.010135135135135136,0.1876876876876877,0.557052680079795
COL8A1,0.0,810,0.0,624,0.0,680,6.094759385722936,0.9793951422996704,1.3716093537657406,0.8187217866476597,0.8990584634666758,0.08783783783783784,0.2972972972972973,0.23423423423423423,0.20645645645645647,0.5527574599615661
CAPN2,0.0,809,0.0,625,0.0,681,2.552880067953981,0.9824059745677184,0.6304276669042528,0.8156331670230459,0.8990195651346059,0.08896396396396396,0.29617117117117114,0.23310810810810811,0.20608108108108106,0.5525503231078435
PARP4,0.0,808,0.0,626,0.0,682,2.377933395007737,0.9695384511875126,0.698420750772156,0.827512473271561,0.898525453503415,0.09009009009009009,0.29504504504504503,0.23198198198198197,0.20570570570570568,0.5521155796045603
MIR4697HG,0.0,888,0.0,888,0.00053669984,48,1.3147784431137723,0.8046827692928749,0.5267955713946297,0.7272511285340936,0.7659453856310295,0.0,0.0,0.9459459459459459,0.3153153153153153,0.5406303504731724
AHR,0.0,782,0.0,594,0.0,826,3.8331490345152393,0.9854336271277669,0.8032858066048929,0.8104062722736992,0.8979198848217428,0.11936936936936937,0.3310810810810811,0.06981981981981981,0.17342342342342343,0.5356716541225831
RAB31,0.0,793,0.0,593,0.0,824,4.348218206284062,0.9807071250756914,0.897613701591828,0.8153955808980755,0.8980513468035287,0.10698198198198199,0.3322072072072072,0.07207207207207207,0.1704204204204204,0.5342358836119746
ENDOD1,0.0,792,0.0,611,0.0,813,3.0904478066339225,0.9788400726636614,0.5010348182466142,0.817296269897838,0.8980681654031765,0.10810810810810811,0.3119369369369369,0.08445945945945946,0.16816816816816815,0.5331181667856724
ATP2C2,0.0,672,0.0,759,0.0,740,4.0667965114714395,0.9590257686873445,0.7867844238536454,0.8025659301496793,0.8807957893298408,0.24324324324324326,0.14527027027027026,0.16666666666666666,0.18506006006006004,0.5329279246949504
ACVR1,0.0,796,0.0,595,0.0,828,2.819571839467134,0.9826078180717217,0.5874714991684478,0.8130197196483725,0.897813763469528,0.1036036036036036,0.32995495495495497,0.06756756756756757,0.16704204204204207,0.532427902755785
RSAD2,0.0,788,0.0,614,0.0,820,3.316116803471708,0.9594630962793516,0.920433661202186,0.8370159182703731,0.8982395069842507,0.11261261261261261,0.30855855855855857,0.07657657657657657,0.16591591591591592,0.5320777114500833
GOLM1,0.0,806,0.0,601,0.0,811,3.2759502523043804,0.9868801722397901,0.6877088500831539,0.8063673081492041,0.8966237330591403,0.09234234234234234,0.32319819819819817,0.08671171171171171,0.16741741741741742,0.5320205752382788
PPEF1,0.0,797,0.0,596,0.0,829,4.225124402879634,0.9668472044674696,0.6020676835352812,0.8287004038964124,0.897773803279465,0.10247747747747747,0.32882882882882886,0.06644144144144144,0.16591591591591592,0.5318448595976905
PRR11,0.0,790,0.0,612,0.0,822,4.721218603242952,0.9942811007199085,0.6327068591114284,0.8020907578997385,0.8981858803714637,0.11036036036036036,0.3108108108108108,0.07432432432432433,0.16516516516516516,0.5316755227683144
NCAPG2,0.0,798,0.0,597,0.0,830,2.469461764112225,0.9763674897396217,0.5653157899738659,0.8189593727726301,0.8976634124242625,0.10135135135135136,0.3277027027027027,0.06531531531531531,0.16478978978978978,0.5312266011070261
CENPK,0.0,784,0.0,628,0.0,816,4.011076811545449,0.9783186436116531,0.8886348538845339,0.8184842005226894,0.8984014130387512,0.11711711711711711,0.2927927927927928,0.08108108108108109,0.16366366366366367,0.5310325383512075
RASA1,0.0,799,0.0,598,0.0,831,1.858021721725089,0.9610778443113771,0.6380353789498683,0.8341648847707295,0.8976213636210673,0.10022522522522523,0.32657657657657657,0.06418918918918919,0.16366366366366367,0.5306425136423655
ADAMTS12,0.0,785,0.0,629,0.0,817,4.891548677925049,0.975072327255601,1.143878336897127,0.8215728201473034,0.898322573259126,0.11599099099099099,0.2916666666666667,0.07995495495495496,0.16253753753753755,0.5304300553983318
PERP,0.0,800,0.0,599,0.0,832,3.053950783825607,0.9880744129718091,0.6594473200285087,0.8070800665241149,0.8975771699683848,0.0990990990990991,0.32545045045045046,0.06306306306306306,0.16253753753753752,0.5300573537529611
FANCI,0.0,786,0.0,630,0.0,818,2.7707615454484293,0.9823891542757182,0.662242998336898,0.8142076502732241,0.8982983858790942,0.11486486486486487,0.2905405405405405,0.07882882882882883,0.16141141141141138,0.5298548986452528
VCL,0.0,804,0.0,592,0.0,835,2.4556528661777564,0.9717082688555474,0.7184099120931338,0.8218104062722738,0.896759319332473,0.0945945945945946,0.3333333333333333,0.059684684684684686,0.16253753753753752,0.5296484284350053
CCNB2,0.0,787,0.0,631,0.0,819,5.042210748166589,0.9871156563277937,0.8004152839154202,0.8094559277738179,0.8982857411375769,0.11373873873873874,0.2894144144144144,0.0777027027027027,0.16028528528528527,0.529285513211431
PTBP3,0.0,834,0.0,603,0.0,799,2.6590755836641327,0.9849626589517593,0.6458501520551181,0.8082679971489665,0.8966153030132452,0.060810810810810814,0.32094594594594594,0.10022522522522523,0.16066066066066065,0.5286379818369529
CAST,0.0,803,0.0,600,0.0,834,2.470694116261858,0.9760983650676176,0.6318018341648841,0.8175338560228084,0.8968161013318104,0.09572072072072071,0.32432432432432434,0.060810810810810814,0.16028528528528527,0.5285506933085479
GALE,0.0,807,0.0,627,0.0,814,3.1068713045818486,0.9711700195115388,0.6361477619387017,0.8258493703967689,0.898509694703886,0.09121621621621621,0.2939189189189189,0.08333333333333333,0.15615615615615616,0.5273329254300211
ARMC9,0.0,873,0.0,591,0.0,787,2.518135157774339,0.9825068963197201,0.5988159040152059,0.8085055832739368,0.8955062341116004,0.016891891891891893,0.3344594594594595,0.11373873873873874,0.15503003003003005,0.5252681320708152
TWSG1,0.0,863,0.0,604,0.0,789,3.2554292134831466,0.9879230303438068,0.5639776645283909,0.804704205274412,0.896313606000912,0.028153153153153154,0.31981981981981983,0.11148648648648649,0.15315315315315314,0.5247333795770326
FAM26E,0.0,696,0.0,849,0.0,685,4.033395075018503,0.9831965282917311,0.7867639082917561,0.789736279401283,0.8864663530192736,0.21621621621621623,0.04391891891891892,0.2286036036036036,0.1629129129129129,0.5246896329660933
SPTLC2,0.0,865,0.0,605,0.0,790,2.9146929186570674,0.9888313261118212,0.6369566595390834,0.8037538607745308,0.8962923193624602,0.0259009009009009,0.3186936936936937,0.11036036036036036,0.15165165165165165,0.5239719855070559
OAS3,0.0,866,0.0,606,0.0,791,3.8812993271883203,0.9819013658077104,0.6038651793775234,0.8106438583986696,0.8962726081345286,0.024774774774774775,0.31756756756756754,0.10923423423423423,0.15052552552552553,0.523399066830027
HIST1H3H,0.0,867,0.0,607,0.0,792,5.632554810603512,0.9674695552714795,0.7661235245901641,0.8248990258968876,0.8961841103143044,0.02364864864864865,0.31644144144144143,0.10810810810810811,0.1493993993993994,0.5227917548568519
TMOD3,0.0,868,0.0,608,0.0,793,2.5545436015609226,0.9769057390836305,0.5153542694226667,0.8153955808980755,0.8961506504922531,0.02252252252252252,0.3153153153153153,0.10698198198198199,0.14827327327327328,0.5222119618827632
ARHGAP1,0.0,869,0.0,609,0.0,794,2.2928681793715953,0.9754423736796071,0.576031408885723,0.8168210976478973,0.8961317011914198,0.021396396396396396,0.3141891891891892,0.10585585585585586,0.14714714714714716,0.5216394241692834
CIT,0.0,695,0.0,868,0.0,684,2.715166739554599,0.9618515777433896,0.5104328629128054,0.8111190306486102,0.8864852945489655,0.21734234234234234,0.02252252252252252,0.22972972972972974,0.15653153153153154,0.5215084130402485
IGFBP5,0.0,732,0.0,744,0.0,761,4.156573383569939,0.9667631030074681,1.4884163554288419,0.7980517937752435,0.8824074140102623,0.17567567567567569,0.16216216216216217,0.14301801801801803,0.1602852852852853,0.5213463496477738
DGKH,0.0,870,0.0,610,0.0,795,2.752404982170491,0.9788905335396623,1.0195034640057035,0.8130197196483725,0.8959551182626394,0.02027027027027027,0.3130630630630631,0.10472972972972973,0.14602102102102102,0.5209880696418302
GABRP,0.0,697,0.0,867,0.0,686,7.356478880441365,0.9591435107313463,1.8618975124732708,0.8137324780232833,0.8864379900367533,0.21509009009009009,0.02364864864864865,0.22747747747747749,0.1554054054054054,0.5209216977210793
DPYSL3,0.0,748,0.0,755,0.0,736,5.0255295397968105,0.9904797147278477,1.1041630981230695,0.7714421477785698,0.8809606640949522,0.15765765765765766,0.14977477477477477,0.17117117117117117,0.15953453453453456,0.5202475993147434
C11orf80,0.0,731,0.0,743,0.0,771,2.276170614949876,0.9554094059072866,0.5339745735329053,0.809455927773818,0.8824326606023597,0.1768018018018018,0.16328828828828829,0.13175675675675674,0.15728228228228228,0.519857471442321
ALDOC,0.0,749,0.0,756,0.0,737,3.355505910650608,0.9835833950077373,0.5871031313851285,0.7780945592777382,0.8808388136496258,0.15653153153153154,0.14864864864864866,0.17004504504504506,0.15840840840840842,0.5196236110290171
MX2,0.0,750,0.0,757,0.0,738,3.072373134629616,0.9559644755432954,0.8187508030411026,0.8056545497742932,0.8808094746363776,0.1554054054054054,0.14752252252252251,0.16891891891891891,0.15728228228228228,0.5190458784593299
BZW1,0.0,674,0.0,875,0.0,716,2.7408931743255063,0.9814135773397026,0.5623715205511992,0.7950819672131146,0.8882475514472714,0.240990990990991,0.01463963963963964,0.19369369369369369,0.14977477477477477,0.5190111631110231
ZNF532,0.0,733,0.0,745,0.0,772,2.3092420069972417,0.9476720715871627,0.6714148134948905,0.8170586837728676,0.882365365483846,0.17454954954954954,0.16103603603603603,0.13063063063063063,0.1554054054054054,0.5188853854446257
ARPC1B,0.0,725,0.0,850,0.0,687,3.6635266500706463,0.9923299468478772,0.6546504846756962,0.7804704205274412,0.8864000866124526,0.18355855855855857,0.04279279279279279,0.22635135135135134,0.15090090090090091,0.5186504937566767
