gene,mean_pdac,mean_normal,log2fc,p_value,auc,specificity_score,fdr
HMGB1P11,-7.375259550561798,-8.869578443113772,1.4943188925519744,0.00013732799230863134,0.6187512615219001,0.0,0.00032426986647716283
HMGB1P12,-9.9658,-9.928974850299399,-0.03682514970060069,0.9234146175639312,0.49700598802395207,0.0,1.0
HMGB1P13,-9.9658,-9.926831137724548,-0.0389688622754516,0.9234146175639312,0.49700598802395207,0.0,1.0
HMGB1P14,-4.331587078651686,-5.186292814371258,0.8547057357195724,0.021224812393104222,0.5717553656731481,0.0,0.04348058241713661
HMGB1P15,-9.9658,-9.965799999999998,-1.7763568394002505e-15,1.0,0.5,0.0,1.0
HMGB1P16,-9.698400561797751,-9.931833532934128,0.23343297113637718,0.5292261400247302,0.5195956401803136,0.0,0.8557634014792073
HMGB1P17,-9.157969101123596,-9.931833532934128,0.7738644318105319,0.03095887069720185,0.5671970665410752,0.0,0.062456147266092076
HMGB1P18,-9.9658,-9.965799999999998,-1.7763568394002505e-15,1.0,0.5,0.0,1.0
HMGB1P19,-8.796497191011236,-8.960834131736528,0.16433694072529192,0.7150435353152289,0.5113705173921819,0.0,1.0
HMGB1P20,-9.527478651685394,-9.823057485029938,0.2955788333445444,0.4300827486252977,0.5245744466123933,0.0,0.7185340376802009
HMGB1P21,-8.115635393258426,-8.369277245508979,0.2536418522505528,0.6273020519443797,0.5151214425082419,0.0,0.9771840000253605
HMGB1P22,-9.9658,-9.965799999999998,-1.7763568394002505e-15,1.0,0.5,0.0,1.0
HMGB1P23,-8.801752808988764,-9.629398802395208,0.8276459934064437,0.04131004372470372,0.5635470631770167,0.0,0.0822368461425517
HMGB1P24,-5.177683707865168,-7.803329341317365,2.625645633452197,5.921593815856009e-10,0.6928614680750859,0.0,1.6999553431670137e-09
HMGB1P25,-9.930182584269662,-9.965799999999998,0.03561741573033572,0.9281341802544646,0.5028089887640449,0.0,1.0
HMGB1P26,-9.512113483146068,-9.735016766467064,0.22290328332099563,0.5106591004316832,0.5204871156563278,0.0,0.8302089962642143
HMGB1P27,-9.122812359550561,-9.154571257485028,0.03175889793446629,0.9311388657748637,0.5026912467200431,0.0,1.0
HMGB1P28,-9.9658,-9.965799999999998,-1.7763568394002505e-15,1.0,0.5,0.0,1.0
HMGB1P29,-9.897931460674156,-9.965799999999998,0.06786853932584158,0.8568502031545118,0.5056179775280899,0.0,1.0
HMGB1P3,-0.6295241573033707,-3.580211976047904,2.9506878187445333,1.3336590636256418e-20,0.789813631164637,0.3712574850299401,4.876542138833638e-20
HMGB1P30,-9.688121910112358,-8.447007784431136,-1.2411141256812215,0.002189051517332602,0.40459530377447356,0.0,0.004836023190287784
HMGB1P31,-1.8480005617977528,-2.6012299401197603,0.7532293783220074,0.0017145770791822906,0.5976586153535626,0.1497005988023952,0.003809658254336346
HMGB1P32,-9.9658,-9.965799999999998,-1.7763568394002505e-15,1.0,0.5,0.0,1.0
HMGB1P35,-6.676750561797753,-5.880545508982037,-0.7962050528157167,0.013684360593545263,0.4232153670187715,0.0,0.02851403314827044
HMGB1P36,-9.865534269662922,-9.965799999999998,0.10026573033707642,0.7867158172811782,0.5084269662921348,0.0,1.0
HMGB1P37,-7.989355617977529,-9.08852994011976,1.0991743221422299,0.005586271486342583,0.586304918253381,0.0,0.01199726399316035
HMGB1P38,-8.899471910112359,-9.930286227544908,1.030814317432549,0.014794943051220531,0.5759099777972145,0.0,0.030736313174109863
HMGB1P39,-9.41978988764045,-9.323331736526944,-0.09645815111350586,0.8109091192115434,0.49254861064388084,0.0,1.0
HMGB1P4,-9.059426404494381,-9.854359281437123,0.7949328769427417,0.03343531974013788,0.5662383098970598,0.0,0.06721139474631176
HMGB1P41,-6.414738764044944,-4.471877245508982,-1.9428615185359615,3.213435661015992e-09,0.31561595909304985,0.0,9.032063835427398e-09
HMGB1P42,-9.9658,-9.926831137724548,-0.0389688622754516,0.9234146175639312,0.49700598802395207,0.0,1.0
HMGB1P44,-9.578937078651686,-9.374921556886225,-0.20401552176546112,0.6415412649566197,0.485500908295768,0.0,0.9948678749053298
HMGB1P45,-9.867832584269664,-9.926831137724548,0.05899855345488447,0.8627896881311228,0.505382493440086,0.0,1.0
HMGB1P46,-9.900613483146069,-9.965799999999998,0.06518651685392918,0.8568502031545118,0.5056179775280899,0.0,1.0
HMGB1P47,-9.575373595505617,-9.741325748502991,0.16595215299737376,0.6763286434121301,0.513002085716208,0.0,1.0
HMGB1P48,-9.902065168539325,-9.965799999999998,0.06373483146067294,0.8568502031545118,0.5056179775280899,0.0,1.0
HMGB1P5,5.611333146067415,3.341974850299401,2.269358295768014,1.8318996243012027e-51,0.9700262396555204,0.9520958083832335,2.8322647635573704e-50
HMGB1P7,-8.885852247191012,-9.353031137724548,0.46717889053353545,0.2104115106658756,0.539006257148624,0.0,0.37888042007554357
HMGB1P8,-4.806341011235955,-6.387853293413173,1.5815122821772176,1.1698889264481657e-07,0.6650070645226401,0.0,3.1283728123549546e-07
HMGB1P9,-9.870197752808988,-9.853180838323352,-0.01701691448563558,0.9819030056098177,0.49929354773598866,0.0,1.0
HMGB2,6.188065730337079,3.2765299401197616,2.911535790217317,5.355004566075419e-54,0.9818677252237099,0.9940119760479041,1.7905338041396354e-52
HMGB2P1,-2.562145505617978,-6.642635329341317,4.080489823723339,6.352059037215066e-29,0.8475913341855614,0.49700598802395207,2.7694996312823443e-28
HMGB3,4.601711235955055,2.4060269461077843,2.195684289847271,1.8104661969296938e-47,0.9507333647312117,0.8682634730538922,1.6866876635231932e-46
HMGB3P1,-9.931250561797754,-9.78099221556886,-0.15025834622889356,0.6953873269213836,0.48780528829980485,0.0,1.0
HMGB3P10,-6.425124719101124,-8.167836526946108,1.7427118078449837,3.445340883532962e-05,0.628994819350064,0.0,8.357066552036953e-05
HMGB3P11,-9.932480898876404,-9.852453293413172,-0.08002760546323273,0.8420376239270193,0.49379331225190065,0.0,1.0
HMGB3P12,-9.864052808988763,-9.930286227544908,0.06623341855614484,0.8615162763206254,0.5054329543160868,0.0,1.0
HMGB3P13,-9.572628651685392,-9.387262275449102,-0.18536637623629026,0.6227132445887643,0.4846767139877548,0.0,0.9721037302471461
HMGB3P14,-6.714944943820225,-6.538823952095808,-0.17612099172441642,0.23201408998918738,0.46277669380340447,0.0,0.4143280516295752
HMGB3P15,-9.899140449438203,-9.965799999999998,0.06665955056179484,0.8568502031545118,0.5056179775280899,0.0,1.0
HMGB3P16,-9.793726404494382,-9.965799999999998,0.17207359550561563,0.718271150557716,0.5112359550561798,0.0,1.0
HMGB3P17,-9.245955056179776,-9.77857844311377,0.5326233869339934,0.13863680499858447,0.546121240664738,0.0,0.25781666212571275
HMGB3P18,-9.870514606741573,-9.891011377245508,0.020496770503935835,0.9401586421270878,0.5023380205880373,0.0,1.0
HMGB3P19,-9.9658,-9.887544311377242,-0.07825568862275745,0.8475332087309093,0.4940119760479042,0.0,1.0
HMGB3P2,-9.133429213483145,-9.031223952095807,-0.1022052613873381,0.7709743780625146,0.4909338626118549,0.0,1.0
HMGB3P20,-9.89468988764045,-9.928974850299399,0.034284962658949425,0.932426891159172,0.5026407858440423,0.0,1.0
HMGB3P21,-9.655194382022472,-9.361470658682634,-0.29372372333983776,0.45543541604411664,0.4767543564556281,0.0,0.7549052715545356
HMGB3P22,-0.8129191011235953,0.10410479041916168,-0.917023891542757,2.3069318068592383e-24,0.18278611316692459,0.017964071856287425,9.106628852939424e-24
HMGB3P23,-9.80592415730337,-9.965799999999998,0.15987584269662847,0.7867158172811782,0.5084269662921348,0.0,1.0
HMGB3P24,-2.0817112359550562,-2.9202053892215574,0.8384941532665011,1.1634772805583056e-06,0.6514162685864227,0.1317365269461078,2.9996330680567776e-06
HMGB3P26,-9.935701123595505,-9.375742514970058,-0.5599586086254469,0.17385850553488125,0.4576465047433223,0.0,0.31802670141261136
HMGB3P27,-9.213004494382023,-2.2632754491017963,-6.949729045280227,8.21783791044802e-39,0.09417681490950683,0.0,4.749498447434446e-38
HMGB3P3,-9.929239325842696,-9.84224850299401,-0.08699082284868531,0.8420376239270193,0.49379331225190065,0.0,1.0
HMGB3P30,-9.9658,-9.965799999999998,-1.7763568394002505e-15,1.0,0.5,0.0,1.0
HMGB3P31,-9.686958426966292,-9.848182634730536,0.16122420776424384,0.6715956157004213,0.5132039292202113,0.0,1.0
HMGB3P32,-5.818521910112359,-5.765573053892215,-0.052948856220144336,0.7594350799106979,0.49046289443584745,0.0,1.0
HMGB3P4,-5.698786516853932,-5.411794011976048,-0.2869925048778841,0.23583350537468295,0.4630794590594093,0.0,0.42075110639117713
HMGB3P5,-9.43176404494382,-9.699573053892212,0.267809008948392,0.4518556747657939,0.523430666756375,0.0,0.7498415705916256
HMGB3P6,-8.74650393258427,-9.333811976047903,0.5873080434636329,0.13338935774597724,0.546743591468748,0.0,0.24874520806382797
HMGB3P7,-3.533088764044944,-6.8468538922155675,3.3137651281706235,2.0381196203389497e-18,0.7726737536163628,0.0,7.12083768587559e-18
HMGB3P8,-9.926286516853931,-9.239350299401195,-0.686936217452736,0.08394501474934074,0.4461750655991388,0.0,0.1611318493080091
HMGB3P9,-7.980704494382022,-7.61610119760479,-0.3646032967772319,0.25222585019644017,0.46434098095942944,0.0,0.4470152638215545
HMGB4,-9.838708988764045,-7.169446706586825,-2.66926228217722,6.007160844500365e-12,0.28574312050057193,0.0,1.8153494425157384e-11
HMGCL,5.093244382022473,3.477220359281437,1.6160240227410356,3.639155414337863e-54,0.9826414586557223,0.9820359281437125,1.30868854099034e-52
HMGCLL1,-0.9145511235955056,-1.7721365269461073,0.8575854033506017,1.0896292304994935e-06,0.6518199555944291,0.011976047904191617,2.811715705747988e-06
HMGCR,3.9745494382022475,2.2121838323353296,1.762365605866918,1.1914590261686502e-46,0.9466796743591468,0.8982035928143712,1.0355617390502328e-45
HMGCS1,4.690029775280899,3.3185227544910174,1.3715070207898816,1.4696588620609206e-33,0.876000807374016,0.6946107784431138,7.196696965509554e-33
HMGCS2,1.7096910112359553,-0.49354191616766474,2.20323292740362,2.635687666604196e-11,0.7075960438673216,0.19161676646706588,7.834841386174477e-11
HMGN1,7.136666292134831,5.530649700598803,1.6060165915360276,1.3494221202106024e-50,0.9659052681154544,0.9700598802395209,1.7941556337734295e-49
HMGN1P10,-9.9658,-9.853047904191616,-0.11275209580838386,0.7730403937921337,0.49101796407185627,0.0,1.0
HMGN1P11,-9.9658,-9.915676047904189,-0.05012395209581122,0.9234146175639312,0.49700598802395207,0.0,1.0
HMGN1P12,-9.806397191011236,-9.674240119760478,-0.1321570712507576,0.8323336526698761,0.49340644553589447,0.0,1.0
HMGN1P13,-9.21209550561798,-9.965799999999998,0.7537044943820188,0.32113977919054604,0.5308988764044944,0.0,0.5564731979992716
HMGN1P14,-9.651020786516854,-9.850904191616765,0.19988340509991076,0.6041287687338384,0.5161474803202584,0.0,0.9489587440659887
HMGN1P15,-9.031455056179775,-7.106808982035926,-1.9246460741438485,0.00011750340694960619,0.3800544977460808,0.0,0.00027842361697669703
HMGN1P16,-9.770091011235955,-9.916788622754488,0.14669761151853322,0.7908731214397939,0.5082587633721322,0.0,1.0
HMGN1P17,-9.197589887640449,-9.570287425149699,0.37269753750925005,0.45380628545638735,0.5233297450043732,0.0,0.752630825217163
HMGN1P18,-6.429388764044944,-8.547591616766466,2.118202852721522,1.890917169609653e-05,0.6332167126421315,0.0,4.6414069686123815e-05
HMGN1P19,-9.9658,-9.965799999999998,-1.7763568394002505e-15,1.0,0.5,0.0,1.0
HMGN1P2,-8.617248876404494,-8.980514970059879,0.3632660936553851,0.4606706953815016,0.5229765188723676,0.0,0.7626981885691928
HMGN1P20,-9.9658,-9.965799999999998,-1.7763568394002505e-15,1.0,0.5,0.0,1.0
HMGN1P24,-8.535891573033707,-7.388797005988023,-1.1470945670456842,0.016856019624940457,0.42557020789880906,0.0,0.03484886132516806
HMGN1P26,-9.79353988764045,-9.913598203592812,0.12005831595236316,0.7929540148828721,0.5081746619121308,0.0,1.0
HMGN1P28,-9.849944943820224,-9.91300359281437,0.06305864899414537,0.8627896881311228,0.505382493440086,0.0,1.0
HMGN1P3,-2.552516292134831,-3.046004191616767,0.4934878994819356,0.02417890856292864,0.5702078988091233,0.0,0.04930982219407912
HMGN1P30,-7.28984606741573,-9.565547904191614,2.275701836775885,1.4210359812104187e-05,0.6351846868061629,0.0,3.507740974856208e-05
HMGN1P32,-9.9658,-9.965799999999998,-1.7763568394002505e-15,1.0,0.5,0.0,1.0
HMGN1P33,-9.621493258426964,-9.884714970059878,0.2632217116329141,0.535609146387522,0.5192928749243086,0.0,0.8629405776822724
HMGN1P34,-9.9658,-9.965799999999998,-1.7763568394002505e-15,1.0,0.5,0.0,1.0
HMGN1P35,-8.320556741573034,-8.880552095808383,0.5599953542353493,0.17249509830366572,0.5424880575926798,0.0,0.31571016820467523
HMGN1P36,0.023555056179775272,-8.930958083832333,8.954513140012109,2.3035556192728972e-51,0.9695552714795128,0.9461077844311377,3.501416495397654e-50
HMGN1P37,1.7850758426966293,-9.169341317365266,10.954417160061896,7.823045971651775e-58,0.9992599071519882,1.0,3.9809152723316605e-54
HMGN1P38,-1.6571140449438204,-0.6412556886227543,-1.0158583563210661,1.0611898176522663e-05,0.3628305187378053,0.0,2.6343571789086963e-05
HMGN1P4,-7.826135955056181,-9.82342335329341,1.99728739823723,0.00010543091960291048,0.6207696965619323,0.0,0.0002504764661066631
HMGN1P5,-9.879064044943819,-9.965799999999998,0.08673595505617904,0.8568502031545118,0.5056179775280899,0.0,1.0
HMGN1P6,-9.923665730337078,-9.920426347305387,-0.003239383031690579,0.9948290229704154,0.4997981564959967,0.0,1.0
HMGN1P7,-6.303462921348315,-6.209664071856287,-0.09379884949202744,0.5809778216805705,0.4828096615757249,0.0,0.9229380022743656
HMGN1P8,-6.315354494382023,-5.600391017964072,-0.7149634764179504,0.01634252216406937,0.42521698176680345,0.0,0.033811099801990034
HMGN1P9,-9.423660112359551,-9.659198802395208,0.23553869003565708,0.6284515192537905,0.5150709816322411,0.0,0.9786362861693906
HMGN2,8.291284831460674,6.666508383233533,1.6247764482271405,2.0404436778165498e-50,0.9650474332234407,0.9461077844311377,2.63807616619226e-49
HMGN2P10,-9.917848876404495,-9.915419161676644,-0.002429714727851362,0.9956908432581278,0.4998317970799972,0.0,1.0
HMGN2P11,-9.929239325842696,-9.965799999999998,0.03656067415730213,0.9281341802544646,0.5028089887640449,0.0,1.0
HMGN2P13,-9.43774831460674,-9.867435329341316,0.4296870147345757,0.378977029770341,0.5274002556684384,0.0,0.6436709107006565
HMGN2P15,-2.500111235955056,-2.8040970059880235,0.30398577003296756,0.7775912747656766,0.5087970127161408,0.0,1.0
HMGN2P16,-9.922047752808988,-9.916214371257484,-0.0058333815515041465,0.9948290229704154,0.4997981564959967,0.0,1.0
HMGN2P17,-1.836958988764045,-9.766108982035925,7.9291499932718805,1.6516347738615243e-56,0.9933223440758931,1.0,5.240668882738977e-54
HMGN2P18,-9.265612921348314,-9.965799999999998,0.700187078651684,0.12520839063798506,0.547752808988764,0.0,0.2346395627627576
HMGN2P19,-7.846260674157303,-9.496131736526944,1.649871062369641,0.001464721514760612,0.5990883401735855,0.0,0.003268009257167558
HMGN2P20,-9.392024719101123,-9.519214371257483,0.12718965215636047,0.784224341547095,0.5085278880441365,0.0,1.0
HMGN2P21,-9.820927528089888,-9.816492814371255,-0.004434713718632466,0.9857804664107251,0.49944493036399107,0.0,1.0
HMGN2P22,-9.9658,-9.899629341317363,-0.06617065868263694,0.9234146175639312,0.49700598802395207,0.0,1.0
HMGN2P23,-9.9658,-9.915169461077843,-0.05063053892215663,0.9234146175639312,0.49700598802395207,0.0,1.0
HMGN2P24,-9.423661235955056,-9.914460479041914,0.4907992430868582,0.3261703252463165,0.5305792908564891,0.0,0.5640223108083497
HMGN2P25,-9.567434831460675,-9.9142371257485,0.3468022942878246,0.4765766875220091,0.5221691448563547,0.0,0.7840908535563337
HMGN2P26,-9.888115730337079,-9.965799999999998,0.07768426966291919,0.8568502031545118,0.5056179775280899,0.0,1.0
HMGN2P27,-9.742865168539327,-9.813785029940119,0.07091986140079243,0.8746916268674517,0.5049115252640786,0.0,1.0
HMGN2P28,-5.931306179775281,-6.126451497005987,0.19514531723070583,0.6613854902365282,0.4863587431877818,0.0,1.0
HMGN2P3,-8.311509550561798,-9.50687844311377,1.195368892551972,0.04987744457241019,0.5610744802529772,0.0,0.09840598748808976
HMGN2P30,-9.877322471910112,-9.965799999999998,0.08847752808988574,0.8568502031545118,0.5056179775280899,0.0,1.0
HMGN2P31,-9.923665730337078,-9.905944910179638,-0.017720820157439476,0.9948290229704154,0.4997981564959967,0.0,1.0
HMGN2P32,-9.824603932584271,-9.868210179640718,0.04360624705644689,0.9375807287463371,0.5024389423400389,0.0,1.0
HMGN2P34,-9.744780337078652,-9.965799999999998,0.22101966292134634,0.6520162866975663,0.5140449438202247,0.0,1.0
HMGN2P35,-9.421928651685393,-9.601625149700597,0.17969649801520404,0.7037872849974223,0.5118414855681894,0.0,1.0
HMGN2P36,-9.65785168539326,-9.841568263473052,0.18371657807979247,0.6672684115021614,0.5133889524322143,0.0,1.0
HMGN2P38,-9.614062921348316,-9.91066826347305,0.2966053421247352,0.5345426245407,0.5193433358003096,0.0,0.861553994613403
HMGN2P39,-9.917848876404495,-9.915419161676644,-0.002429714727851362,0.9956908432581278,0.4998317970799972,0.0,1.0
HMGN2P4,-1.3480432584269664,-4.618678443113773,3.2706351846868067,6.752263974203804e-25,0.8209143510731347,0.47904191616766467,2.6943285598585454e-24
HMGN2P40,-8.295861235955055,-9.114899999999999,0.8190387640449437,0.0801452228986218,0.5544977460808719,0.0,0.1541563994820122
HMGN2P41,-9.54981011235955,-9.924369461077843,0.374559348718293,0.37228335831156933,0.5277871223844446,0.0,0.6340484769522631
HMGN2P46,0.42116067415730335,-2.406183832335329,2.8273445064926324,4.835203966057056e-40,0.9125008410145999,0.8263473053892215,2.9279624099192514e-39
HMGN2P47,-9.70041404494382,-6.383482634730537,-3.3169314102132823,1.220952560828476e-09,0.31072125412097157,0.0,3.474767876306498e-09
HMGN2P5,6.0411837078651685,3.927770059880239,2.1134136479849293,1.2478553703664419e-53,0.9801688757316825,0.9940119760479041,3.5589394085412136e-52
HMGN2P6,-9.161657303370786,-9.863560479041915,0.7019031756711289,0.1570692672443508,0.5440691650407051,0.0,0.2893664615523402
HMGN2P7,-9.304074719101123,-9.71861077844311,0.41453605934198734,0.3988942675909375,0.5262732961044204,0.0,0.6736515535558323
HMGN2P8,-9.879046067415729,-9.868425748502993,-0.010620318912735627,0.9887965061844253,0.499562672407993,0.0,1.0
HMGN2P9,-9.820901123595505,-9.913598203592812,0.0926970799973077,0.8627896881311228,0.505382493440086,0.0,1.0
HMGN3,6.085967415730337,4.9254682634730536,1.1604991522572838,6.9755801072806445e-40,0.9116430061225863,0.7544910179640718,4.20062148709506e-39
HMGN3-AS1,-0.8802404494382021,-1.7707299401197605,0.8904894906815584,8.459503595372746e-23,0.8061124941128979,0.40718562874251496,3.2320236099949836e-22
HMGN3P1,-9.75048820224719,-9.965799999999998,0.21531179775280762,0.718271150557716,0.5112359550561798,0.0,1.0
HMGN4,5.3703573033707865,3.12164371257485,2.2487135907959366,2.183624515452879e-53,0.9790419161676646,0.9880239520958084,5.635194173557053e-52
HMGN5,2.7117769662921347,1.4393305389221558,1.272446427369979,2.2366895918067986e-34,0.8807945905940926,0.6227544910179641,1.1187458416806188e-33
HMGXB3,3.9957078651685394,2.700913173652695,1.2947946915158446,6.156183228245048e-43,0.9278073067348449,0.7724550898203593,4.224380575071139e-42
HMGXB4,2.756541573033708,1.212719760479042,1.5438218125546659,1.4302640558087316e-47,0.9512379734912199,0.8862275449101796,1.3438059126436457e-46
HMHA1,4.536133146067416,2.1271610778443115,2.408972068223105,1.9715246344076753e-52,0.9745845387875933,0.9580838323353293,3.829372831838065e-51
HMHB1,-6.359224157303372,-9.642594610778442,3.2833704534750696,5.340375129210094e-12,0.7147783085514364,0.0,1.615765496561598e-11
HMMR,1.4906286516853933,-3.315488023952096,4.806116675637489,6.1908735914892966e-55,0.9861737199757789,0.9940119760479041,3.6449001594274823e-53
HMMR-AS1,-9.809997752808988,-9.965799999999998,0.15580224719101032,0.6520162866975663,0.5140449438202247,0.0,1.0
HMOX1,4.38783988764045,0.7473910179640719,3.6404488696763777,1.0645028984708671e-53,0.9804884612796878,0.9520958083832335,3.135225957532522e-52
HMOX2,5.85522640449438,3.735420359281437,2.1198060452129432,4.699267818791532e-56,0.9912702684518604,1.0,8.217546510227664e-54
HMP19,-0.8241859550561798,-2.4095598802395206,1.5853739251833407,7.966130368522798e-17,0.7594866446881519,0.1497005988023952,2.6928094813527643e-16
HMSD,-0.8732825842696629,-5.8370233532934135,4.963740769023751,1.2261987462242768e-40,0.9156966964946511,0.8083832335329342,7.599656025451159e-40
HMX1,-8.180135393258427,-9.540211377245507,1.3600759839870804,3.881211804970678e-06,0.643813496602301,0.0,9.804453158559176e-06
HMX2,-5.137473033707866,-7.952359281437124,2.814886247729258,1.725541528013002e-15,0.7478974634999662,0.0,5.6547297075704665e-15
HMX3,-4.555594382022472,-8.35441377245509,3.7988193904326177,4.3292394599863165e-21,0.7935140954046962,0.0,1.5968465986995242e-20
HN1,7.670076966292133,2.823752694610778,4.846324271681356,9.125283028392017e-57,0.9944829442239116,1.0,5.0742701558312363e-54
HN1L,5.216030898876405,3.289323353293413,1.926707545582992,1.9719397699450197e-51,0.9698748570275181,0.9760479041916168,3.032769852012318e-50
HNF1A,1.9887898876404493,1.8669778443113774,0.12181204332907192,0.008372972277689588,0.5821166655453138,0.011976047904191617,0.017760051017428263
HNF1A-AS1,2.3391876404494383,2.1596580838323347,0.17952955661710357,0.018780081353911807,0.573185090493171,0.03592814371257485,0.0386997307511435
HNF1B,3.713106741573034,3.4415317365269456,0.27157500504608834,6.628844297619201e-07,0.6548476081544776,0.04790419161676647,1.7264997679122818e-06
HNF4A,3.7946556179775284,2.1902263473053893,1.604429270672139,1.25315394663711e-40,0.9156462356186502,0.7964071856287425,7.76096958959177e-40
HNF4A-AS1,-8.664407865168538,-9.310382634730539,0.6459747695620006,0.11793078507091428,0.5486947453407791,0.0,0.22173198062198637
HNF4G,2.0219955056179777,0.748822754491018,1.2731727511269597,5.908533858019074e-26,0.82813025634125,0.12574850299401197,2.4065064446681177e-25
HNF4GP1,-9.9658,-9.827564670658681,-0.13823532934131855,0.6307531563004593,0.48502994011976047,0.0,0.9801360951016527
HNMT,5.520510674157304,3.2616844311377244,2.2588262430195796,4.739764219198783e-46,0.943685662383099,0.9760479041916168,3.945717318813186e-45
HNRNPA0,4.423035393258427,2.5030568862275446,1.9199785070308826,1.0556333247236621e-53,0.9805052815716879,0.9940119760479041,3.1185101258515812e-52
HNRNPA1,9.570867415730337,8.203961676646706,1.3669057390836308,4.721612481886039e-45,0.9386563950750185,0.9101796407185628,3.6524069827197423e-44
HNRNPA1L2,1.511706179775281,0.7739646706586827,0.7377415091165984,3.5612594955836766e-26,0.8296104420372737,0.6107784431137725,1.4558418877235685e-25
HNRNPA1P1,-9.767827528089887,-9.75031976047904,-0.01750776761084616,0.9672594430963463,0.5012783421920205,0.0,1.0
HNRNPA1P10,1.686429775280899,-0.21426467065868265,1.9006944459395816,1.8826745060143866e-45,0.9406748301150507,0.8203592814371258,1.4999177918785363e-44
HNRNPA1P11,-9.810124719101125,-9.869643113772453,0.05951839467132736,0.8721387286765534,0.5050124470160802,0.0,1.0
HNRNPA1P12,-3.89546404494382,-7.73665988023952,3.8411958352957,1.777760652411298e-32,0.8695586355379129,0.6047904191616766,8.452479245102366e-32
HNRNPA1P13,-9.722510674157304,-9.906468263473052,0.18395758931574768,0.596615510304763,0.5164838861602639,0.0,0.9400557629081827
HNRNPA1P14,-4.124080898876405,-3.6639946107784427,-0.4600862880979619,0.17591868771863484,0.4578483482473256,0.0,0.3214639916789989
HNRNPA1P15,-7.94966404494382,-8.911962275449099,0.9622982305052794,0.0057553227249375685,0.5860021529973761,0.0,0.012349910642841307
HNRNPA1P16,-0.17210393258426968,-0.5922994011976047,0.420195468613335,1.2694643532985533e-06,0.6508780192424141,0.16766467065868262,3.2682821165765385e-06
HNRNPA1P17,-8.824058426966293,-9.23207365269461,0.4080152257283167,0.25877234713232267,0.5351712305725627,0.0,0.4576759515536077
HNRNPA1P18,-9.935701123595505,-9.965799999999998,0.030098876404492714,0.9281341802544646,0.5028089887640449,0.0,1.0
HNRNPA1P19,-9.9658,-9.965799999999998,-1.7763568394002505e-15,1.0,0.5,0.0,1.0
HNRNPA1P2,-9.274839887640448,-9.566194011976046,0.29135412433559793,0.3465248597751108,0.529317768956469,0.0,0.5951790779161394
HNRNPA1P20,-9.9658,-9.89000598802395,-0.07579401197605051,0.8475332087309093,0.4940119760479042,0.0,1.0
HNRNPA1P21,-0.5965146067415731,-9.405382634730538,8.808868027988964,5.884257203540997e-55,0.9862746417277803,1.0,3.510241051330297e-53
HNRNPA1P22,-8.325537078651685,-8.825508982035926,0.4999719033842407,0.16728737823939932,0.5430094866446881,0.0,0.3068209738460317
HNRNPA1P23,-8.862594382022472,-9.965799999999998,1.103205617977526,0.0002173940898141282,0.6151685393258427,0.0,0.0005080449665058221
HNRNPA1P24,-9.189393820224717,-9.836119760479042,0.6467259402543242,0.042451871653242865,0.5631938370450111,0.0,0.0844037840523561
HNRNPA1P25,-7.358579213483146,-9.483513173652694,2.1249339601695487,1.3177071026554328e-08,0.6770167530108322,0.0,3.636528938646908e-08
HNRNPA1P26,-7.763765168539326,-9.723641916167663,1.9598767476283374,1.4107822143670708e-09,0.6885554733230168,0.0,4.007809170255437e-09
HNRNPA1P27,-4.465003370786517,-8.226242514970059,3.7612391441835413,3.5931215222341644e-25,0.8227982237771647,0.0,1.4411108578255483e-24
HNRNPA1P28,-8.357805056179775,-9.656046706586823,1.2982416504070482,4.981232221020833e-05,0.6263372132140212,0.0,0.00012006977111452142
HNRNPA1P29,-9.58661404494382,-9.874386826347305,0.2877727814034845,0.4206740900893391,0.5250790553724012,0.0,0.705733522481273
HNRNPA1P3,-9.269787640449438,-9.925114970059878,0.65532732961044,0.08910137079248535,0.5529502792168471,0.0,0.1703762698261713
HNRNPA1P30,-9.412728651685393,-9.811532335329339,0.3988036836439459,0.18830043914200267,0.5409742313126555,0.0,0.34188216412142136
HNRNPA1P31,-9.808833146067416,-9.93371856287425,0.1248854168068334,0.7223127438458791,0.5110677521361771,0.0,1.0
HNRNPA1P32,-9.9658,-9.931833532934128,-0.0339664670658717,0.9234146175639312,0.49700598802395207,0.0,1.0
HNRNPA1P33,1.8638337078651686,-6.161037125748503,8.02487083361367,2.5389178135691653e-49,0.9597826818273565,0.9580838323353293,2.872389811446413e-48
HNRNPA1P34,-9.223236516853934,-9.864811976047902,0.6415754591939677,0.061670042133222934,0.5581982103209311,0.0,0.12030278848505935
HNRNPA1P35,-4.408198314606742,-6.895689820359282,2.4874915057525397,3.1328595476331944e-16,0.7543900962120702,0.0,1.0449584077885338e-15
HNRNPA1P36,-6.3281337078651685,-5.9279538922155695,-0.40017981564959904,0.07374545200045221,0.4443080131871089,0.0,0.14245943359071694
HNRNPA1P37,-9.438212921348315,-9.748476646706585,0.3102637253582703,0.31123155045684436,0.5315380475005045,0.0,0.5412895364816792
HNRNPA1P38,-9.186857303370786,-9.902167664670657,0.7153103612998706,0.025286861281620096,0.5696696494651148,0.0,0.051452921873518125
HNRNPA1P39,-8.617496629213484,-9.746591616766464,1.12909498755298,0.0002596697845514107,0.61375563479782,0.0,0.0006045751619095501
