gene,mean_pdac,mean_normal,log2fc,p_value,auc,specificity_score,fdr
CD2AP,4.318023033707865,2.310082035928144,2.007940997779721,1.5717357097029838e-47,0.9510361299872166,0.9221556886227545,1.4729459224141816e-46
SIKE1,3.75714606741573,2.2712562874251496,1.4858897799905804,1.5841354356164147e-47,0.9510193096952163,0.9101796407185628,1.4840914433687061e-46
SYT1,-0.5192803370786517,-3.558926347305389,3.039646010226737,1.5966325218087527e-47,0.9510024894032161,0.9041916167664671,1.49532101934578e-46
SMURF2,3.145197191011236,1.452002395209581,1.693194795801655,1.5966325218087527e-47,0.9510024894032161,0.9401197604790419,1.49532101934578e-46
RP11-1149O23.3,1.6370213483146066,-1.3850299401197605,3.0220512884343673,1.6092277290604732e-47,0.9509856691112158,0.9700598802395209,1.5066352820216012e-46
VPRBP,3.1339977528089884,1.8158443113772453,1.318153441431743,1.6092277290604732e-47,0.9509856691112157,0.8862275449101796,1.5066352820216012e-46
IGLC3,8.252035393258426,2.007080838323353,6.244954554935073,1.6347155794890597e-47,0.9509520285272153,0.9221556886227545,1.5292761635587449e-46
DDX56,5.733572471910112,4.244763473053892,1.4888089988562205,1.6347155794890597e-47,0.9509520285272152,0.9461077844311377,1.5292761635587449e-46
NCK2,5.208507303370786,3.5773814371257484,1.6311258662450379,1.6347155794890597e-47,0.9509520285272152,0.9041916167664671,1.5292761635587449e-46
PLEKHB1,4.459700561797753,2.3703197604790422,2.0893808013187107,1.6347155794890597e-47,0.9509520285272152,0.8922155688622755,1.5292761635587449e-46
FUS,7.5129421348314605,6.055648502994012,1.457293631837448,1.6347155794890597e-47,0.9509520285272152,0.9041916167664671,1.5292761635587449e-46
TOMM20,6.137061797752809,4.948088023952096,1.1889737738007131,1.6476097739894678e-47,0.950935208235215,0.8982035928143712,1.5406006092590106e-46
MET,4.412083146067417,1.0689988023952095,3.3430843436722073,1.6476097739894678e-47,0.9509352082352149,1.0,1.5406006092590106e-46
RP4-781K5.2,5.224419662921348,3.70878502994012,1.5156346329812282,1.6476097739894678e-47,0.9509352082352149,0.9640718562874252,1.5406006092590106e-46
FAM47E-STBD1,2.4421766853932585,0.5884209580838323,1.853755727309426,1.6606051922890148e-47,0.9509183879432147,0.8982035928143712,1.5522564667222399e-46
MED22,3.5095623595505616,2.0524449101796405,1.4571174493709211,1.6606051922890148e-47,0.9509183879432146,0.9161676646706587,1.5522564667222399e-46
NCF1,2.6470601123595507,-0.7377017964071856,3.384761908766736,1.6737026252085712e-47,0.9509015676512144,0.9101796407185628,1.5642497365562112e-46
RRN3,3.888554494382023,2.582009580838323,1.3065449135437,1.7002067289798783e-47,0.9508679270672139,0.8862275449101796,1.587500962549733e-46
TMEM237,2.725562921348315,1.1310479041916168,1.5945150171566982,1.7002067289798783e-47,0.9508679270672139,0.8862275449101796,1.587500962549733e-46
TRAPPC5,6.212798876404495,4.316754491017964,1.8960443853865314,1.7002067289798783e-47,0.9508679270672139,0.8682634730538922,1.587500962549733e-46
SORBS3,6.244402247191012,4.528095808383234,1.716306438807778,1.7002067289798783e-47,0.9508679270672139,0.9580838323353293,1.587500962549733e-46
DUOX2,4.345656179775282,-2.725129341317365,7.070785521092647,1.7002067289798783e-47,0.9508679270672139,0.9281437125748503,1.587500962549733e-46
GLI1,1.9005971910112358,-1.7176502994011975,3.6182474904124335,1.7002067289798783e-47,0.9508679270672138,0.9520958083832335,1.587500962549733e-46
GALNT18,3.2112988764044945,1.1831730538922156,2.028125822512279,1.7136150124051822e-47,0.9508511067752137,0.9101796407185628,1.5992557119915243e-46
QDPR,4.772537640449438,3.293691616766467,1.478846023682971,1.7136150124051822e-47,0.9508511067752136,0.9401197604790419,1.5992557119915243e-46
SHROOM4,0.5070348314606742,-1.883759880239521,2.3907947117001953,1.7136150124051822e-47,0.9508511067752136,0.8982035928143712,1.5992557119915243e-46
MAP3K7CL,2.464597191011236,0.6362077844311378,1.8283894065800983,1.7271285356938297e-47,0.9508342864832133,0.9401197604790419,1.6113539854989685e-46
HPS3,3.676283146067416,2.1864844311377247,1.4897987149296914,1.7271285356938297e-47,0.9508342864832133,0.9281437125748503,1.6113539854989685e-46
GS1-358P8.4,2.440970786516854,0.7821053892215569,1.6588653972952971,1.7544745964159324e-47,0.9508006458992129,0.874251497005988,1.6363457464200243e-46
MLH3,3.707412359550562,2.1415736526946105,1.5658387068559514,1.7544745964159324e-47,0.9508006458992128,0.9221556886227545,1.6363457464200243e-46
SH2B3,3.1015882022471906,1.3074461077844313,1.7941420944627593,1.7683087971508883e-47,0.9507838256072125,0.9281437125748503,1.6484611337666485e-46
CTXN1,2.3341516853932585,-0.6946221556886226,3.028773841081881,1.7683087971508883e-47,0.9507838256072125,0.8802395209580839,1.6484611337666485e-46
POLDIP3,4.940405617977528,3.5648952095808384,1.3755104083966896,1.7683087971508883e-47,0.9507838256072124,0.9281437125748503,1.6484611337666485e-46
ZBTB11-AS1,0.1730241573033708,-1.2800077844311377,1.4530319417345086,1.7822515644509671e-47,0.9507670053152122,0.8862275449101796,1.6611945727462546e-46
RP11-734K21.5,-3.5371499999999996,-9.585470658682633,6.048320658682633,1.7963037462145466e-47,0.9507501850232121,0.9101796407185628,1.673759658931038e-46
HMGB3,4.601711235955055,2.4060269461077843,2.195684289847271,1.8104661969296938e-47,0.9507333647312117,0.8682634730538922,1.6866876635231932e-46
RHOT1,3.6363258426966296,2.378294011976048,1.2580318307205816,1.8247397777252102e-47,0.9507165444392115,0.8802395209580839,1.6989046554183176e-46
KAT7,3.656887078651685,2.3231730538922157,1.3337140247594692,1.8247397777252102e-47,0.9507165444392115,0.9221556886227545,1.6989046554183176e-46
AC113404.1,1.1579426966292135,-1.6587479041916167,2.81669060082083,1.8247397777252102e-47,0.9507165444392114,0.8802395209580839,1.6989046554183176e-46
PRPF4,3.675171348314607,2.145652095808383,1.529519252506224,1.8247397777252102e-47,0.9507165444392114,0.8922155688622755,1.6989046554183176e-46
CAMK2G,3.814079775280898,2.1502838323353295,1.6637959429455687,1.8391253564218252e-47,0.9506997241472112,0.9221556886227545,1.712026100501302e-46
ZCCHC6,3.4771348314606745,2.0363077844311377,1.4408270470295368,1.8536238075841245e-47,0.9506829038552108,0.9101796407185628,1.7252484313963394e-46
TGFBRAP1,2.7872505617977534,1.5051706586826348,1.2820799031151187,1.8682360125725917e-47,0.9506660835632107,0.8922155688622755,1.7382962810119916e-46
TYMP,6.079516292134832,2.9526371257485025,3.1268791663863293,1.8682360125725917e-47,0.9506660835632107,0.8802395209580839,1.7382962810119916e-46
GSTP1,9.33474606741573,6.855947904191617,2.4787981632241136,1.8829628595961579e-47,0.9506492632712105,0.9880239520958084,1.7517206174051538e-46
YIPF3,6.773994382022473,5.667623353293413,1.1063710287290602,1.9127640671450248e-47,0.9506156226872098,0.874251497005988,1.7788796922912e-46
CDH5,3.469159550561797,1.2999556886227546,2.1692038619390424,1.9127640671450248e-47,0.9506156226872098,0.8862275449101796,1.7788796922912e-46
TRIM34,2.321553370786517,0.17321556886227546,2.1483378019242414,1.927840238809066e-47,0.9505988023952097,0.9461077844311377,1.7923315192774782e-46
JMJD8,5.690916292134831,4.475885628742515,1.2150306633923158,1.927840238809066e-47,0.9505988023952096,0.9401197604790419,1.7923315192774782e-46
IGKV1D-39,6.303746067415731,-0.4524293413173653,6.756175408733096,1.9583482986535884e-47,0.950565161811209,0.8862275449101796,1.8204062469601056e-46
IGLC2,9.205829775280899,3.0048508982035926,6.200978877077306,1.9893368381288192e-47,0.9505315212272085,0.9341317365269461,1.848918631039574e-46
SLK,4.160073595505618,2.321519161676647,1.8385544338289708,2.005013636436039e-47,0.9505147009352083,0.874251497005988,1.862011791947679e-46
CD40LG,-1.1314033707865168,-6.0652994011976045,4.933896030411088,2.005013636436039e-47,0.9505147009352082,0.8383233532934131,1.862011791947679e-46
MLH1,3.9490921348314605,2.658822754491018,1.2902693803404426,2.005013636436039e-47,0.9505147009352082,0.9041916167664671,1.862011791947679e-46
PCDHGC3,5.342380898876405,3.198438323353294,2.143942575523111,2.0208133877130943e-47,0.950497880643208,0.9221556886227545,1.8763872097895192e-46
EHMT2,4.816035393258427,3.3396101796407187,1.4764252136177083,2.0367370516342157e-47,0.9504810603512077,0.9161676646706587,1.8905734942447152e-46
TGIF1,5.952087078651686,3.5250622754491023,2.4270248032025834,2.0367370516342157e-47,0.9504810603512076,0.9880239520958084,1.8905734942447152e-46
ZMYM4,3.3247988764044947,1.879168263473054,1.4456306129314407,2.052785595327552e-47,0.9504642400592075,0.8982035928143712,1.9045649819430367e-46
FRYL,3.7652213483146064,2.28122874251497,1.4839926057996364,2.052785595327552e-47,0.9504642400592075,0.9101796407185628,1.9045649819430367e-46
PPM1M,3.8952415730337084,2.110637724550898,1.7846038484828104,2.052785595327552e-47,0.9504642400592074,0.9041916167664671,1.9045649819430367e-46
RPL22,8.765696629213483,7.591174850299401,1.174521778914082,2.0689599934326952e-47,0.9504474197672073,0.8982035928143712,1.918963669652956e-46
C12orf10,5.503629775280898,4.205922155688624,1.2977076195922743,2.0689599934326952e-47,0.9504474197672073,0.8862275449101796,1.918963669652956e-46
MITD1,4.581147752808989,2.9640275449101794,1.6171202078988096,2.0852612281587294e-47,0.9504305994752069,0.9341317365269461,1.9337769195308935e-46
FCAMR,-2.8143191011235955,-8.59638982035928,5.7820707192356835,2.1016902893429075e-47,0.9504137791832066,0.8622754491017964,1.9487040018992856e-46
MS4A6A,5.639439887640449,2.281588023952096,3.3578518636883525,2.1182481745090588e-47,0.9503969588912063,0.9101796407185628,1.9634350682106832e-46
NAA20,5.88261179775281,4.550449700598802,1.3321620971540087,2.1182481745090588e-47,0.9503969588912062,0.9041916167664671,1.9634350682106832e-46
MCHR1,-2.586837078651685,-8.069858083832335,5.48302100518065,2.1517544456761204e-47,0.9503633183072059,0.8502994011976048,1.993546215121822e-46
IFIT1,3.9963634831460677,0.786537125748503,3.2098263573975645,2.1517544456761204e-47,0.9503633183072058,0.9461077844311377,1.993546215121822e-46
ARMCX6,5.184747191011236,3.952450898203592,1.2322962928076437,2.1517544456761204e-47,0.9503633183072058,0.9041916167664671,1.993546215121822e-46
IPPK,2.4336016853932585,0.9681982035928144,1.4654034818004442,2.1687048656967978e-47,0.9503464980152054,0.9281437125748503,2.0089326334184713e-46
KIF9,3.6719786516853934,2.1532946107784428,1.5186840409069506,2.185788177860561e-47,0.9503296777232053,0.9041916167664671,2.0241172501936376e-46
TRIB1,4.65395393258427,2.410382035928144,2.243571896656126,2.185788177860561e-47,0.9503296777232052,0.8622754491017964,2.0241172501936376e-46
COPZ1,6.82538820224719,5.662345508982035,1.1630426932651545,2.2030054190264953e-47,0.950312857431205,0.9161676646706587,2.0397385878297947e-46
MIER2,3.949766853932585,2.331071856287425,1.61869499764516,2.2203576341040726e-47,0.9502960371392049,0.8982035928143712,2.05547993937185e-46
RP13-188A5.1,-0.6198146067415731,-3.100421556886228,2.4806069501446553,2.237845876115079e-47,0.9502792168472045,0.8802395209580839,2.070687873459129e-46
SLC24A2,-2.684579213483146,-7.546888023952095,4.8623088104689485,2.237845876115079e-47,0.9502792168472045,0.844311377245509,2.070687873459129e-46
RP11-626H12.1,-0.7490741573033707,-9.117161077844308,8.368086920540938,2.237845876115079e-47,0.9502792168472044,0.9041916167664671,2.070687873459129e-46
IGKV1-5,5.297671910112359,-1.6108826347305387,6.9085545448428975,2.255471206256714e-47,0.9502623965552042,0.9281437125748503,2.0860081896704225e-46
HS3ST2,0.43248539325842694,-3.5768772455089826,4.00936263876741,2.255471206256714e-47,0.9502623965552042,0.8263473053892215,2.0860081896704225e-46
THRAP3,5.092472471910113,3.7122820359281437,1.380190435981969,2.255471206256714e-47,0.9502623965552041,0.9520958083832335,2.0860081896704225e-46
LDOC1L,2.9785488764044943,1.3308748502994012,1.647674026105093,2.27323469396406e-47,0.9502455762632038,0.9101796407185628,2.10210515559761e-46
GREM1,4.494242134831461,-0.946320359281437,5.440562494112898,2.2911374169746293e-47,0.9502287559712037,0.9520958083832335,2.117323253254311e-46
C12orf73,2.7285696629213487,1.3842616766467064,1.3443079862746423,2.2911374169746293e-47,0.9502287559712036,0.9041916167664671,2.117323253254311e-46
B3GALT6,3.4679983146067417,2.0128814371257486,1.455116877480993,2.2911374169746293e-47,0.9502287559712036,0.9281437125748503,2.117323253254311e-46
PLEK2,5.258541573033709,1.2861401197604794,3.9724014532732292,2.2911374169746293e-47,0.9502287559712036,1.0,2.117323253254311e-46
TTC8,3.636026966292135,2.077724550898204,1.558302415393931,2.3091804613917775e-47,0.9502119356792034,0.9401197604790419,2.132988025997977e-46
KDM5A,3.0961735955056175,1.485116766467066,1.6110568290385516,2.3091804613917775e-47,0.9502119356792034,0.9161676646706587,2.132988025997977e-46
DHX29,3.2474825842696626,1.9567934131736529,1.2906891710960098,2.3091804613917775e-47,0.9502119356792033,0.8622754491017964,2.132988025997977e-46
LINC00883,0.7717106741573033,-1.5441215568862274,2.315832231043531,2.3456919010773404e-47,0.950178295095203,0.9580838323353293,2.165689160867008e-46
LRCH2,-0.34278820224719103,-3.2293137724550895,2.8865255702078985,2.3456919010773404e-47,0.9501782950952029,0.9221556886227545,2.165689160867008e-46
SCT,0.7768994382022472,-6.307522754491018,7.084422192693265,2.3456919010773404e-47,0.9501782950952029,0.874251497005988,2.165689160867008e-46
WAS,3.0201898876404494,-0.02194670658682631,3.0421365942272756,2.3641625109671194e-47,0.9501614748032026,0.874251497005988,2.1817108389250915e-46
PRKDC,5.101507303370786,3.4244892215568874,1.6770180818138987,2.3641625109671194e-47,0.9501614748032026,0.9401197604790419,2.1817108389250915e-46
HEY1,2.140193820224719,0.4362910179640719,1.703902802260647,2.3641625109671194e-47,0.9501614748032026,0.8982035928143712,2.1817108389250915e-46
BRD3,3.3581314606741572,1.8029766467065869,1.5551548139675704,2.382777871637314e-47,0.9501446545112022,0.8982035928143712,2.1981970157226062e-46
DDR2,2.810476404494382,-0.1448580838323353,2.9553344883267174,2.382777871637314e-47,0.9501446545112022,0.9341317365269461,2.1981970157226062e-46
GCH1,3.0021870786516858,0.9761988023952095,2.0259882762564763,2.4015391120010254e-47,0.950127834219202,0.9101796407185628,2.2151560812491275e-46
LSM5,5.500389325842697,4.2565491017964066,1.2438402240462905,2.439503791335257e-47,0.9500941936352015,0.8862275449101796,2.249465946800105e-46
HTRA4,-1.8397370786516856,-7.2157353293413165,5.375998250689631,2.439503791335257e-47,0.9500941936352015,0.8562874251497006,2.249465946800105e-46
PDCD2L,3.0689370786516856,1.7537359281437128,1.3152011505079728,2.458709532209483e-47,0.9500773733432014,0.874251497005988,2.2668187457721708e-46
PUM2,4.5342398876404495,3.2189676646706586,1.3152722229697908,2.497573638272935e-47,0.9500437327592006,0.8922155688622755,2.3022873533228453e-46
MCTP1,2.2553674157303374,-0.4258946107784431,2.6812620265087803,2.5172343593698085e-47,0.9500269124672005,0.9221556886227545,2.3193159170532046e-46
RASA3,3.9011179775280898,1.8346293413173653,2.0664886362107246,2.5172343593698085e-47,0.9500269124672004,0.9341317365269461,2.3193159170532046e-46
LBX2-AS1,2.7895691011235955,0.6792239520958084,2.110345149027787,2.5172343593698085e-47,0.9500269124672003,0.9640718562874252,2.3193159170532046e-46
CD79B,2.252215730337079,-1.2206119760479044,3.472827706384983,2.5370491116935143e-47,0.9500100921752002,0.8802395209580839,2.3372051267827923e-46
TCEAL4,6.519524719101122,4.973108383233533,1.5464163358675895,2.5570190961715087e-47,0.9499932718831998,0.9341317365269461,2.3552316929689172e-46
RP11-356J5.12,0.8049601123595505,-1.489089221556886,2.2940493339164365,2.5974296119579645e-47,0.9499596312991995,0.8622754491017964,2.3913252254928415e-46
RNF223,-0.23170505617977527,-5.551882634730539,5.320177578550764,2.5974296119579645e-47,0.9499596312991994,0.9520958083832335,2.3913252254928415e-46
ABL2,2.2570280898876405,0.5861922155688623,1.6708358743187781,2.5974296119579645e-47,0.9499596312991992,0.9520958083832335,2.3913252254928415e-46
EFNA4,3.825470224719101,0.9316497005988026,2.893820524120298,2.6384757017940953e-47,0.9499259907151988,1.0,2.427969605510523e-46
C8orf33,4.304533146067416,3.0284754491017964,1.2760576969656197,2.6384757017940953e-47,0.9499259907151988,0.8802395209580839,2.427969605510523e-46
CNRIP1,3.0485516853932584,0.5523407185628744,2.4962109668303842,2.6384757017940953e-47,0.9499259907151987,0.9161676646706587,2.427969605510523e-46
PRR14L,2.6424426966292134,1.2336161676646706,1.4088265289645427,2.659240189589945e-47,0.9499091704231984,0.9101796407185628,2.4459247848385707e-46
CLDN12,4.530694382022472,2.698540718562874,1.8321536634595978,2.659240189589945e-47,0.9499091704231984,0.9101796407185628,2.4459247848385707e-46
DIS3L2,3.6835011235955055,2.395062275449102,1.2884388481464035,2.6801673133055763e-47,0.9498923501311982,0.9041916167664671,2.464012576596892e-46
POLR2I,6.255638202247191,4.9450113772455095,1.3106268250016813,2.6801673133055763e-47,0.9498923501311982,0.8982035928143712,2.464012576596892e-46
STEAP2,3.2904494382022476,1.1392592814371256,2.151190156765122,2.6801673133055763e-47,0.9498923501311981,0.9401197604790419,2.464012576596892e-46
CDKN2AIP,3.433524719101124,1.9435502994011977,1.489974419699926,2.743937225998629e-47,0.9498418892551974,0.9221556886227545,2.5218479233797565e-46
TMEM2,5.420229775280899,3.087530538922156,2.332699236358743,2.7655276688880923e-47,0.9498250689631973,0.9401197604790419,2.5404951602812193e-46
MTSS1L,4.049083707865169,1.9773089820359282,2.0717747258292407,2.7655276688880923e-47,0.9498250689631973,0.9221556886227545,2.5404951602812193e-46
TMEM71,0.9452550561797751,-2.0378820359281433,2.9831370921079183,2.7655276688880923e-47,0.9498250689631972,0.8862275449101796,2.5404951602812193e-46
LENG1,3.122140449438202,1.7217736526946108,1.4003667967435913,2.787287185179515e-47,0.949808248671197,0.8802395209580839,2.5600826371119654e-46
