gene,mean_pdac,mean_normal,log2fc,p_value,auc,fdr,log_fdr_x,mean_pdac_val,mean_normal_val,log2fc_val,p_value_val,auc_val,fdr_val,log_fdr_y,stability_score
LBH,5.726866292134831,1.8544035928143714,3.87246269932046,1.4749080662954433e-53,0.9798324698916773,4.071705439757463e-52,51.3902236477919,6.132484927536232,5.459930491803279,0.6725544357329527,3.027060308792468e-08,0.7821335234022333,6.788148806813424e-07,6.168248645837334,0.8809823986225876
DPYSL3,5.499215168539325,0.473685628742515,5.0255295397968105,7.022236840259933e-56,0.9904797147278477,9.702114536303471e-54,53.01313360270615,6.690356376811595,5.586193278688525,1.1041630981230695,9.824919631878869e-08,0.7714421477785698,1.7315230607618768e-06,5.76157172005738,0.8809594058490406
ALDOC,4.004246629213482,0.6487407185628742,3.355505910650608,2.2720173540590973e-54,0.9835833950077373,9.078925553760982e-53,52.04196554505634,4.984523623188406,4.3974204918032775,0.5871031313851285,4.746435530145518e-08,0.7780945592777382,9.79803404638811e-07,6.008861055782648,0.880838114093709
MX2,3.9220078651685384,0.8496347305389222,3.072373134629616,1.552392689110531e-48,0.9559644755432954,1.5960111639309236e-47,46.796964075130255,5.550796376811595,4.732045573770493,0.8187508030411026,1.9524527847741815e-09,0.8056545497742932,7.858131399162566e-08,7.1046807134404615,0.8808094434436253
MOCOS,1.3946601123595506,-1.2608161676646705,2.655476280024221,9.49388828058279e-46,0.9421718361030748,7.716962250101574e-45,44.11255362423012,4.409806231884057,3.8943383606557385,0.5154678712283189,3.5576988949720977e-10,0.8194345450225706,2.1179955653609186e-08,7.67407495354926,0.88080317190745
ATP2C2,2.931789325842697,-1.1350071856287425,4.0667965114714395,3.639569295372867e-49,0.9590257686873445,4.041122230709589e-48,47.39349801337327,4.572173768115941,3.7853893442622955,0.7867844238536454,2.8317256867434178e-09,0.8025659301496793,1.0508907033752984e-07,6.978442449898764,0.8807957568564949
HPGD,4.151896629213483,-1.6540688622754494,5.805965491488932,2.0536180784958294e-54,0.9837852385117406,8.448244428115462e-53,52.07323352944022,5.802779420289855,4.7418314754098345,1.06094794488002,5.002360347882327e-08,0.7776193870277976,1.0189634830823849e-06,5.991841379663826,0.8807014153662729
XAF1,4.317608426966292,1.6926574850299403,2.624950941936352,2.23876986067935e-38,0.903434703626455,1.2719365455189312e-37,36.89553455426809,6.050437536231884,5.095235409836065,0.955202126395819,2.165615074631388e-12,0.8576859111427892,6.188399762550235e-10,9.2084216392096,0.8805603068396962
DIO2,2.0589022471910114,-2.364363473053892,4.4232657202449035,3.399608006896975e-52,0.9734743995155756,6.239111423935831e-51,50.20487725825994,4.28103579710145,3.6725780327868853,0.6084577643145646,1.6311737478638158e-08,0.7875980042765504,4.15648006095795e-07,6.381274298510267,0.8805358359029464
TMC5,5.4267617977528095,-0.36375029940119763,5.790512097154007,4.925226410852332e-50,0.9632140213954115,6.04240185076734e-49,48.21879039528793,6.656100579710145,5.102914754098362,1.5531858256117834,4.982241912476827e-09,0.7978142076502732,1.6337669668077703e-07,6.786809889203149,0.8805139706673549
MB21D1,1.6879707865168538,-1.3560904191616765,3.0440612056785303,8.201311687885613e-52,0.9716746282715468,1.3707304992525737e-50,49.86304792390681,4.545208550724638,4.030765901639344,0.5144426490852938,1.3483749629363987e-08,0.7892611071513423,3.639884532201995e-07,6.438912393225369,0.8804675472313073
SMC4,3.7924219101123597,2.0258023952095807,1.766619514902779,2.898667343186334e-47,0.9497241472111955,2.660298161228241e-46,45.575069685730064,5.935193333333332,5.300318360655737,0.6348749726775953,1.0024946573416926e-09,0.81111903064861,4.631154880093736e-08,7.33431069461714,0.8804215481562153
MCU,4.773287078651685,1.7999191616766468,2.973367916975038,9.1354494846353e-55,0.9853999865437664,4.690304699907279e-53,52.3287989429587,5.859579275362319,5.3468168852459,0.5127623901164187,6.58129104118613e-08,0.7751247327156092,1.2633931352864314e-06,5.898461487197328,0.8802612475122653
ITGB6,5.192241011235955,2.536238323353294,2.6560026878826615,2.90710916649343e-42,0.9242918657067886,1.9295418318870564e-41,40.714545801616666,7.2375276811594205,5.213321475409835,2.0242062057495858,4.143504609279684e-11,0.8360655737704917,4.294431227949301e-09,8.36709434776293,0.8801787159587732
ANXA2P1,-1.492176404494382,-4.886733532934133,3.394557128439751,8.34714007323104e-41,0.9165881719706654,5.211935756021611e-40,39.28300094617842,5.510083623188407,4.905253606557377,0.6048300166310305,1.4975456406305776e-11,0.8436683297695414,2.1095355950375665e-09,8.675813142195835,0.8801282490134416
TMEM154,1.036852808988764,-3.7176479041916175,4.754500713180382,1.4882955891277844e-52,0.9751564287156025,2.981732007752898e-51,50.525531392668505,4.823620434782609,4.092700491803279,0.7309199429793303,2.2553034563218453e-08,0.7847469707769067,5.376976762432165e-07,6.26946184040019,0.8799512265982704
ACTA2,8.890900561797753,4.618168862275449,4.272731699522304,2.972602524994428e-53,0.9784195653636547,7.353801879928149e-52,51.13348807471369,9.760334492753627,8.533119672131148,1.2272148206224784,3.2785888712340915e-08,0.7814207650273224,7.214698920934603e-07,6.141781787883725,0.8799195303595819
TGFBI,7.332597191011235,2.777485628742515,4.555111562268721,2.6969016882692953e-55,0.9878221085918052,2.1320809419771064e-53,52.671196311846806,7.527748260869567,6.512102131147541,1.0156461297220254,9.332520762661549e-08,0.7719173200285104,1.6623189030767495e-06,5.779285656508122,0.8798682516860995
HTRA3,6.273828651685394,0.9061946107784431,5.3676340409069505,1.4145539215176804e-53,0.9799165713516786,3.940370103491547e-52,51.40446298468323,6.212877681159421,5.5010732786885255,0.7118044024708956,3.946865958032179e-08,0.7797576621525304,8.38992133459274e-07,6.076242111175167,0.8798363785756849
TNFRSF10A,2.916891011235955,-0.3049239520958084,3.2218149633317634,9.331604345473757e-49,0.9570409742313127,9.874543247149534e-48,47.005482983785576,5.164395797101449,4.5841567213114764,0.5802390757899722,2.8317256867434178e-09,0.8025659301496793,1.0508907033752984e-07,6.978442449898764,0.8798033597327691
CD58,4.478976404494382,1.1970473053892217,3.2819290991051604,9.708867809330893e-54,0.9806734844916908,2.9151982836412766e-52,51.53533190040322,5.1225794202898545,4.600640655737705,0.5219387645521492,4.3861917715922136e-08,0.7788073176526491,9.158350105131424e-07,6.0381827582946315,0.8797395953751105
EPS8L3,5.2641033707865175,-1.821635329341317,7.085738700127834,1.2774661563878208e-51,0.9707663325035322,2.040775699682436e-50,49.6902047256824,4.783759999999999,4.186300327868853,0.597459672131146,1.4632019251638395e-08,0.7885483487764314,3.856182886568153e-07,6.413842377065925,0.8796570014280235
PSMB9,6.272757303370787,1.9318886227544907,4.340868680616296,7.26622780328469e-56,0.9904124335598465,9.830551753908093e-54,53.00742210607906,5.946616376811593,5.345843278688524,0.600773098123069,1.3016324816837112e-07,0.7688287004038964,2.1751507544794717e-06,5.662510637757777,0.8796186536745315
KIF4A,1.2469561797752808,-5.171707784431138,6.418663964206419,3.355149974140888e-57,0.996434098095943,3.98091527233166e-54,53.400017065608665,3.9154650724637676,3.364224754098361,0.5512403183654064,2.5050661558765376e-07,0.7626514611546685,3.714517295478012e-06,5.430097615155324,0.8795395125484387
FRMD6,3.677273033707865,0.5266395209580838,3.1506335127497813,8.755669102276712e-49,0.9571755365673148,9.288588404209926e-48,47.03205028114551,6.121290434782609,5.226389180327869,0.8949012544547399,3.08384330454876e-09,0.8018531717747683,1.1195302653518846e-07,6.950964161220595,0.8795142557067477
DNAJC13,3.382619662921349,1.6925550898203592,1.6900645731009898,9.926816216902087e-50,0.961750655991388,1.172425041940204e-48,47.93091491399657,6.960302753623187,6.455896557377049,0.5044061962461388,5.418921789912717e-09,0.7971014492753624,1.7398827056761492e-07,6.759480028725814,0.8794258996235572
TSPAN15,6.285357303370787,2.7220455089820357,3.563311794388751,1.268897649958014e-53,0.9801352351476822,3.611919010310516e-52,51.44226199638997,6.857384057971015,6.2324931147540985,0.6248909432169167,4.872769545253459e-08,0.7778569731527678,9.97645948963203e-07,6.00102355660087,0.8789952272233226
FAM177A1,5.77597584269663,4.088050898203592,1.6879249444930373,5.005347659186379e-50,0.9631803808114108,6.131707888389738e-49,48.212418542904786,5.727769420289855,5.183702295081969,0.5440671252078859,7.160460359461008e-09,0.7947255880256592,2.20016418694775e-07,6.657544908802902,0.8789527910344472
ACTR3,6.543891573033708,3.7268886227544917,2.817002950279216,3.0733253559188336e-53,0.9783522841956537,7.567821465955494e-52,51.12102912201654,8.991159855072466,8.415984098360656,0.5751757567118094,4.052518143095804e-08,0.77952007602756,8.578044488502155e-07,6.066611705700013,0.8789354261562414
CXCL5,4.035033146067416,-4.004094011976048,8.039127158043463,2.898667343186334e-47,0.9497241472111956,2.660298161228241e-46,45.575069685730064,6.162768985507245,4.937272786885246,1.2254961986219994,1.46322628253587e-09,0.8080304110239962,6.307955889992457e-08,7.200111352248628,0.8788772236784047
WISP1,2.7482365168539324,-2.5753526946107788,5.323589211464711,3.6614536346933234e-52,0.9733230168875732,6.655029952651864e-51,50.176849985532336,5.720453043478261,4.9233927868852465,0.7970602565930145,2.379726362303421e-08,0.784271798526966,5.613404059570204e-07,6.250773695616442,0.878796914402776
PLAUR,6.4622814606741565,0.8738664670658682,5.588414993608288,2.0900049265478432e-55,0.9883267173518131,1.8494649335664533e-53,52.732953898629724,6.251225652173913,5.557554098360654,0.6936715538132585,1.2689042040153637e-07,0.7690662865288667,2.1365227940167777e-06,5.670292469445006,0.8786946245852345
SGCB,3.9222421348314613,1.0136550898203591,2.908587045011102,2.036391122231703e-54,0.9838020588037407,8.395061810799113e-53,52.075976101909475,6.911310724637682,6.4096393442622945,0.5016713803753872,7.790310864830249e-08,0.7735804229033024,1.4442037834031461e-06,5.840371521611817,0.8786899718443071
ASPH,6.189465168539326,3.4615934131736528,2.727871755365673,1.1389013468520222e-51,0.971001816591536,1.8369487830379491e-50,49.735902952324615,6.632081884057973,6.070948032786886,0.5611338512710873,1.9187490027636755e-08,0.7861724875267285,4.6805775978392443e-07,6.329700550328435,0.878586740829598
FNDC1,3.403889325842697,-1.7324275449101794,5.136316870752877,4.11387839699203e-51,0.9683610307474938,5.991922187324468e-50,49.2224338351342,5.968006376811593,4.657512295081967,1.310494081729626,1.423909118406137e-08,0.7887859349014018,3.787560385036962e-07,6.421640434481906,0.8785731500594359
GREM1,4.494242134831461,-0.946320359281437,5.440562494112898,2.2911374169746293e-47,0.9502287559712037,2.117323253254311e-46,45.67421283286979,7.291406956521739,6.264700163934427,1.0267067925873121,1.7401378000325726e-09,0.8066048942741744,7.221571870135176e-08,7.141368262232824,0.8784167616871866
COL1A2,9.933766853932585,4.123021556886227,5.810745297046358,6.404072977468373e-55,0.9861064388077775,3.7329054636126838e-53,52.42795300850692,10.503128840579711,8.977172295081967,1.5259565454977437,1.0610974345380225e-07,0.7707293894036589,1.8440601201619519e-06,5.734224924156053,0.878416294250274
PPARG,4.263930898876405,-0.17355868263473054,4.4374895815111355,1.8173763058674481e-53,0.9794119625916705,4.841460726422054e-52,51.31502358676174,5.214355942028986,4.371445409836066,0.8429105321929198,5.271638513638779e-08,0.777144214777857,1.062989770043513e-06,5.973470915001662,0.8782771550841402
BUB1B,1.5352668539325844,-2.6212550898203593,4.156521943752944,1.2915633540936127e-54,0.9847103545717554,5.962259483542784e-53,52.224589126958456,3.9225059420289856,3.4167980327868857,0.5057079092421,9.575656816036833e-08,0.7716797339035399,1.702594340366087e-06,5.768888814589755,0.8781935490277355
DKK1,2.928398876404494,-3.696748502994013,6.625147379398507,1.0855080299515536e-48,0.9567213886833076,1.1369595190880022e-47,46.94425499788893,4.352674492753623,3.378148852459016,0.974525640294607,4.092262124943342e-09,0.7994773105250653,1.4137740809195454e-07,6.84961998463313,0.8780992254607763
COL5A1,6.598229775280898,1.2566880239520957,5.341541751328802,3.795318564046856e-54,0.9825573571957209,1.3540411498199079e-52,51.86836813707764,6.50715811594203,5.772461803278689,0.734696312663341,7.790310864830249e-08,0.7735804229033025,1.4442037834031461e-06,5.840371521611817,0.8780676219390986
GPI,7.468737078651685,4.953744311377245,2.51499276727444,3.984849000951725e-55,0.9870483751597928,2.7207044210344173e-53,52.56531863767135,7.349318985507247,6.817732131147541,0.5315868543597055,1.2689042040153637e-07,0.7690662865288667,2.1365227940167777e-06,5.670292469445006,0.8780554548548279
HOXB3,3.203465730337079,0.7910874251497005,2.4123783051873784,1.6602929937211094e-44,0.9358810468949741,1.2383705610539383e-43,42.90714938072755,4.802995507246377,4.1452083606557375,0.6577871465906391,3.251461398538493e-10,0.8201473033974817,1.9768687645886163e-08,7.704022160583529,0.8780141577890398
LOXL1,6.1348814606741575,1.9029323353293413,4.2319491253448165,2.3144513619180708e-55,0.98812487384781,1.9564628460681458e-53,52.708528395093126,6.043764057971015,5.464678524590165,0.5790855333808498,1.477911915493636e-07,0.7676407697790448,2.4231698398048527e-06,5.615616145125778,0.8778806945542507
TGIF1,5.952087078651686,3.5250622754491023,2.4270248032025834,2.0367370516342164e-47,0.9504810603512076,1.890573494244716e-46,45.723406435188764,7.566521913043476,7.063635901639345,0.5028860114041311,2.0678719278572146e-09,0.8051793775243526,8.190820232262944e-08,7.086672605625546,0.8778301470362849
SLC16A1,3.5370528089887636,-0.5713904191616765,4.10844322815044,5.207099945056713e-56,0.991068424947857,8.568458479813687e-54,53.067097303389325,4.6870839130434785,4.083632295081967,0.6034516179615119,2.1031872497542186e-07,0.7643145640294607,3.238649311534537e-06,5.489636075858589,0.8776886519537046
CKAP2,2.48836404494382,-0.8267167664670659,3.315080811410886,6.962525092693285e-56,0.9904965350198478,9.702114536303471e-54,53.01313360270615,4.609681594202898,4.024068032786887,0.585613561416011,2.000313158155595e-07,0.7647897362794012,3.104132203458989e-06,5.508059790632255,0.8776404113293039
ADGRG6,2.7748477528089888,-0.4048011976047904,3.179648950413779,1.841502883440332e-46,0.9457377380071319,1.5776115884003814e-45,44.80199991226604,5.887154202898551,5.108510327868854,0.7786438750296973,1.229439406386465e-09,0.8094559277738179,5.5140081717373225e-08,7.258532594607141,0.8775967844997138
FCGR3A,4.998884269662922,0.8238844311377247,4.174999838525197,2.825867359581735e-51,0.9691347641795062,4.2262480416557987e-50,49.374045017468006,5.046868550724638,4.20557868852459,0.841289862200048,2.0251190596413304e-08,0.7856973152767878,4.880536933735607e-07,6.311532396331108,0.8774156115020082
MX1,5.4173471910112365,1.9651952095808385,3.452151981430398,1.186580658196053e-51,0.9709177151315347,1.908072509958358e-50,49.719405125398985,6.174080869565216,5.3974749180327874,0.7766059515324288,2.5789392638193298e-08,0.783559040152055,5.956873221036726e-07,6.224981642806993,0.8772378550820149
ST6GALNAC1,4.275089325842696,-1.3995904191616768,5.674679745004373,3.803897618133283e-50,0.96375227073942,4.726110845553889e-49,48.32549609670114,4.647070144927537,3.8824058196721314,0.7646643252554055,1.1443925796256198e-08,0.7906866239011641,3.18376700559823e-07,6.4970587223054395,0.8772191680340589
GRN,8.483725842696629,4.951488622754491,3.5322372199421377,2.8716532843437015e-57,0.9967368633519478,3.98091527233166e-54,53.400017065608665,7.931639130434786,7.424291803278688,0.507347327156098,4.310929784603355e-07,0.7574245664053219,5.733479287328518e-06,5.241581752078176,0.8770756861545227
CORIN,1.1899432584269665,-2.8228,4.012743258426966,8.917497360723808e-51,0.9667631030074683,1.2191269845707386e-49,48.913951055804006,4.291215362318841,3.4087359016393446,0.8824794606794963,1.769296387320691e-08,0.7868852459016394,4.4073767914789265e-07,6.355819819591032,0.8768237880051022
EPHA2,5.26596404494382,1.867888622754491,3.3980754221893283,5.092004416669581e-47,0.9485130861871763,4.5750722505049195e-46,45.33960204307341,5.457299420289854,4.72993737704918,0.7273620432406744,2.1280476544302768e-09,0.8049417913993823,8.33020298073754e-08,7.07934441607938,0.876727365760104
STAT1,5.7312747191011235,2.9036299401197607,2.827644778981363,1.9232396150601633e-52,0.974634999663594,3.7442771648334805e-51,50.42663201070784,8.148149130434783,7.471243934426229,0.6769051960085539,4.3861917715922136e-08,0.7788073176526491,9.158350105131424e-07,6.0381827582946315,0.8767203557261901
