gene,importance_elastic_net,rank_elastic_net,rank_score_elastic_net,importance_rf,rank_rf,rank_score_rf,importance_xgb,rank_xgb,rank_score_xgb,model_consensus_score,log2fc,auc,log2fc_val,auc_val,stability_score,consensus_score
LAMB1,0.0,347,0.6092342342342343,0.0,429,0.5168918918918919,0.0,316,0.6441441441441441,0.5900900900900901,1.517147295297046,0.8812655587701003,0.5590071299596113,0.7255880256593015,0.8033708366292059,0.6967304633596481
MACC1,0.0,364,0.5900900900900901,0.0,442,0.5022522522522522,0.0,346,0.6103603603603603,0.5675675675675675,2.3221117742044,0.9199017694947185,0.8383746471846036,0.7310525065336184,0.8254389519097539,0.6965032597386607
ANOS1,0.05916128612509695,48,0.9459459459459459,0.0,685,0.2286036036036036,0.0,644,0.2747747747747748,0.4831081081081081,5.108434747359214,0.9908834017358542,0.6632415371822291,0.828462817771442,0.9096731016542393,0.6963906048811737
BTN3A3,0.0,365,0.588963963963964,0.0,443,0.5011261261261262,0.0,347,0.6092342342342343,0.5664414414414415,2.272376374217856,0.9480757585951692,0.5000665502494668,0.7032549299120932,0.8253853904568298,0.6959134159491356
SERPINB3,0.0,346,0.6103603603603603,0.0,428,0.5180180180180181,0.0,326,0.6328828828828829,0.5870870870870871,5.000178675233803,0.8673215367018773,1.1028336754573527,0.7396056070325493,0.8034444698997878,0.6952657784934375
TFPI,0.0,366,0.5878378378378378,0.0,444,0.5,0.0,348,0.6081081081081081,0.5653153153153153,2.7714470160801987,0.9362847339029805,0.5926854003326216,0.7120456165359943,0.8240126811135123,0.6946639982144138
SFN,0.0,674,0.240990990990991,0.0005568396904777369,78,0.9121621621621622,0.0,637,0.28265765765765766,0.4786036036036036,7.427492276121915,0.960556415259369,0.8614750059396536,0.8593490140175815,0.9099527141660084,0.694278158884806
GLI3,0.0,367,0.5867117117117117,0.0,445,0.4988738738738739,0.0,349,0.6069819819819819,0.5641891891891891,2.5143989033169616,0.9275045414788401,0.5324816203373723,0.7198859586600144,0.8236081828888057,0.6938986860389974
ITGBL1,0.0,389,0.5619369369369369,0.0,475,0.4650900900900901,0.0,377,0.5754504504504504,0.5341591591591591,4.715615821166655,0.9641559577474266,0.8649435091470652,0.7429318127821336,0.8535282688804464,0.6938437140198028
TRIM16L,0.0,390,0.5608108108108109,0.0,476,0.46396396396396394,0.0,378,0.5743243243243243,0.5330330330330331,1.0537080838323356,0.8532765928816525,0.6994110643858402,0.8536469470182941,0.8534617692273615,0.6932474011301972
ARHGAP11A,0.0,368,0.5855855855855856,0.0,446,0.49774774774774777,0.0,350,0.6058558558558559,0.5630630630630632,1.8284873074076564,0.9200699724147211,0.5052684343074367,0.7251128534093609,0.8225320518922044,0.6927975574776337
DENND3,0.0,371,0.5822072072072072,0.0,449,0.49436936936936937,0.0,342,0.6148648648648649,0.5638138138138138,1.624282944223911,0.9088171970665411,0.5629675694939422,0.7336659539082917,0.821210358742806,0.6925120862783098
SERPINB9,0.0,392,0.5585585585585585,0.0,477,0.46283783783783783,0.0,379,0.5731981981981982,0.5315315315315315,3.304794735248604,0.9759806230236157,0.728619014017581,0.7301021620337372,0.8529991113121639,0.6922653214218477
TFRC,0.0,369,0.5844594594594594,0.0,447,0.4966216216216216,0.0,351,0.6047297297297297,0.561936936936937,1.8524954921617445,0.9435511000470967,0.561765369446424,0.7020669992872417,0.8225069115998194,0.6922219242683783
IGF2BP3,0.0,362,0.5923423423423423,0.0,438,0.5067567567567568,0.0,339,0.6182432432432432,0.5724474474474474,3.313010872636749,0.8392989302294288,1.0003773818009032,0.7845093846519362,0.8119037121805691,0.6921755798140082
SLPI,0.0,675,0.23986486486486486,0.00045105708159510496,88,0.9009009009009009,0.0,638,0.28153153153153154,0.47409909909909914,5.292909281437124,0.9707158716275314,1.727638023283439,0.8491328106438584,0.9099243399699123,0.6920117195345057
ZNF217,0.0,393,0.5574324324324325,0.0,478,0.4617117117117117,0.0,381,0.5709459459459459,0.53003003003003,2.013243927874588,0.9382695283590123,0.5931210976478969,0.7674031836540747,0.8528342484979249,0.6914321392639775
ISM1,0.0,370,0.5833333333333334,0.0,448,0.4954954954954955,0.0,352,0.6036036036036037,0.5608108108108109,2.6124427033573308,0.898001749310368,0.5766185531004986,0.7457828462817772,0.8218803506818011,0.691345580746306
CTSE,0.0,708,0.20270270270270271,0.00033801146123736366,113,0.8727477477477478,0.0,610,0.3130630630630631,0.4628378378378379,8.106601345623359,0.9547029536432753,2.5513469802803517,0.8847707293894037,0.9197368414813685,0.6912873396596032
S100P,0.0,660,0.25675675675675674,0.00019260308774672678,152,0.8288288288288288,0.0,617,0.30518018018018017,0.4635885885885886,10.190372000941935,0.9730370719235686,0.9755156094084105,0.864575908766928,0.9188064900871108,0.6911975393378497
RECQL,0.0,414,0.5337837837837838,0.0,472,0.46846846846846846,0.0,373,0.579954954954955,0.5274024024024024,2.045290705106641,0.9489167731951826,0.5680894820622484,0.7593252554050843,0.8541167902997007,0.6907595963510516
MIR4435-2HG,0.0,394,0.5563063063063063,0.0,479,0.4605855855855856,0.0,382,0.5698198198198198,0.5289039039039038,3.7865211935679204,0.988444459395815,0.6679905725825614,0.7167973390354002,0.8525079788381142,0.690705941371009
TMPRSS3,0.0,459,0.4831081081081081,0.0,401,0.5484234234234234,0.0,365,0.588963963963964,0.5401651651651651,3.1546810670793244,0.9485467267711767,0.7200226300784021,0.7336659539082918,0.8410743685027009,0.690619766833933
SERPINB2,0.0,350,0.6058558558558559,0.0,431,0.5146396396396397,0.0,330,0.6283783783783784,0.5829579579579579,3.7975990546995897,0.8922323891542756,0.6371645996673787,0.7044428605369446,0.7980881162443554,0.6905230371011566
IRF6,0.0,413,0.5349099099099099,0.0,473,0.46734234234234234,0.0,374,0.5788288288288288,0.5270270270270271,2.2103964509183878,0.9647278476754355,0.6306501377999512,0.7429318127821335,0.8538142086128201,0.6904206178199236
LCN2,0.0,411,0.5371621621621622,0.0,474,0.46621621621621623,0.0,376,0.5765765765765766,0.5266516516516516,5.819125344815987,0.946746955527148,1.121419857448326,0.7605131860299359,0.8536262428218105,0.6901389472367311
ACTN4,0.0,650,0.268018018018018,7.730053102103919e-05,248,0.7207207207207207,0.0,507,0.42905405405405406,0.47259759759759756,2.722820006055306,0.9808248671196932,0.59848984556902,0.8344024708956997,0.9076136644586819,0.6901056310281397
TFF2,0.0,372,0.581081081081081,0.0,450,0.49324324324324326,0.0,353,0.6024774774774775,0.558933933933934,7.521178988091233,0.9381349660230102,0.9268005844618692,0.7046804466619149,0.8211549573615654,0.6900444456477497
SULF1,0.0,203,0.7713963963963963,0.0,633,0.28716216216216217,0.0,605,0.3186936936936937,0.45908408408408413,6.5344602469218875,0.9883098970598129,1.980705744832501,0.8534093608933239,0.920859628179564,0.6899718561318241
ENO2,0.0010307376539405945,85,0.9042792792792793,0.0,679,0.23536036036036037,0.0,654,0.2635135135135135,0.4677177177177178,3.387081050259033,0.9735753212675772,0.9961736231884055,0.8493703967688286,0.9114728578776692,0.6895952877976935
PML,0.0,659,0.25788288288288286,8.716817140547097e-05,229,0.7421171171171171,0.0,517,0.4177927927927928,0.47259759759759756,2.8045671499697233,0.9835833950077373,0.5173292943692092,0.8291755761463531,0.9063794779469931,0.6894885377722954
TNFSF4,0.0,564,0.36486486486486486,5.814737409829434e-05,258,0.7094594594594594,0.0,573,0.3547297297297297,0.4763513513513513,3.4580312150978942,0.96812554665949,0.6477282608695654,0.8360655737704918,0.9020955563410036,0.6892234538461774
FAM83B,0.0,398,0.5518018018018018,0.0,482,0.4572072072072072,0.0,386,0.5653153153153153,0.5247747747747747,2.5474992599071524,0.9152089080266433,0.7936233285816092,0.7894986932763126,0.852353497527874,0.6885641361513244
DSG3,0.0,384,0.5675675675675675,0.0,439,0.5056306306306306,0.0,340,0.6171171171171171,0.5634384384384384,4.574161558904663,0.8806768485500908,1.042874725588026,0.7464956046566881,0.8135749982920846,0.6885067183652616
PDLIM3,0.0,374,0.5788288288288288,0.0,452,0.49099099099099097,0.0,356,0.5990990990990991,0.5563063063063063,2.6445854100787183,0.9276391038148422,0.6560982489902596,0.7137087194107864,0.8205385790812876,0.6884224426937969
HIST2H2BE,0.0,434,0.5112612612612613,0.0,470,0.47072072072072074,0.0,371,0.5822072072072072,0.5213963963963963,2.210002109264617,0.8866985130861872,0.7535128391541939,0.8225231646471847,0.8546108256876161,0.6880036110420062
LRRN1,0.0,437,0.5078828828828829,0.0,375,0.5777027027027027,0.0,452,0.49099099099099097,0.5255255255255254,2.799190573908363,0.9184384040906951,1.0013465122356844,0.7816583511522928,0.850047776458992,0.6877866509922588
SLC9B2,0.0,430,0.5157657657657657,0.0,468,0.47297297297297297,0.0,380,0.5720720720720721,0.5202702702702703,3.7338497308753276,0.9713214021395411,0.618753675457353,0.7388928486576384,0.8550856653187698,0.6876779677945201
MUC1,0.0,375,0.5777027027027027,0.0,453,0.48986486486486486,0.0,357,0.597972972972973,0.5551801801801802,2.792098735114039,0.9082957680145327,0.8923613114754083,0.7312900926585887,0.8197556860623112,0.6874679331212457
C1orf116,0.0,435,0.5101351351351351,0.0,471,0.46959459459459457,0.0,372,0.581081081081081,0.5202702702702702,2.755723830989705,0.9723642602435579,0.5467360893323829,0.7362794012829652,0.8542953739460848,0.6872828221081775
ANKRD22,0.0,351,0.6047297297297297,0.0,432,0.5135135135135135,0.0,331,0.6272522522522522,0.5818318318318317,1.9631421651079866,0.8152290923770437,1.1394744286053706,0.7700166310287481,0.7926213050569663,0.687226568444399
CP,0.0,377,0.5754504504504504,0.0,454,0.48873873873873874,0.0,359,0.5957207207207207,0.5533033033033032,3.753040254322815,0.8799872165780799,1.6682183654074612,0.7593252554050843,0.8196521824344895,0.6864777428688964
IGFBP7,0.0,388,0.5630630630630631,0.0,502,0.4346846846846847,0.0,387,0.5641891891891891,0.5206456456456456,3.1568578416201314,0.9719101123595506,0.5730670800665258,0.7327156094084105,0.8522780324312046,0.6864618390384252
USP41,0.0,352,0.6036036036036037,0.0,433,0.5123873873873874,0.0,332,0.6261261261261262,0.5807057057057058,3.908158225122788,0.8219067483011504,0.5664783297695415,0.7624138750296983,0.7921572994628181,0.686431502584262
HIST2H4B,0.0,395,0.5551801801801802,0.0,501,0.4358108108108108,0.0,383,0.5686936936936937,0.5198948948948949,2.6266721657807977,0.9068324026105093,0.5271393656450476,0.7980517937752436,0.8524419614304565,0.6861684281626756
GXYLT2,0.0,383,0.5686936936936937,0.0,441,0.5033783783783784,0.0,354,0.6013513513513513,0.5578078078078078,2.2560008342864832,0.9242750454147884,0.6655721715371836,0.7049180327868854,0.814349697460733,0.6860787526342704
CARD11,0.0,593,0.3322072072072072,0.00011526873302254964,196,0.7792792792792793,0.0,655,0.26238738738738737,0.45795795795795796,5.2412184821368495,0.9866446881517862,0.6847894511760519,0.8415300546448088,0.9140873691147459,0.6860226635363519
TRANK1,0.0,429,0.5168918918918919,0.0,467,0.4740990990990991,0.0,392,0.5585585585585585,0.5165165165165165,2.469221260849088,0.9606068761353697,0.6831189427417437,0.749584224281302,0.8550862022884833,0.6858013594024999
PDPN,0.0,420,0.527027027027027,0.0,462,0.4797297297297297,0.0,409,0.5394144144144144,0.5153903903903904,3.6073191717688218,0.9544506492632713,0.6795012544547374,0.7578997386552625,0.8561704596858748,0.6857804250381325
AP1S3,0.0,613,0.3096846846846847,8.701573849878934e-05,236,0.7342342342342343,0.0,599,0.32545045045045046,0.45645645645645644,3.698219444257552,0.9732052748435712,0.8418990639106658,0.8567355666429081,0.9149704201311605,0.6857134382938085
PRKCI,0.0,603,0.32094594594594594,0.00011592283379970421,184,0.7927927927927928,0.0,656,0.26126126126126126,0.4583333333333333,2.354031403485164,0.9755601157236091,0.7256816868614866,0.8496079828937991,0.9125840481933418,0.6854586907633375
MTMR11,0.0,215,0.7578828828828829,0.0,644,0.2747747747747748,0.0,607,0.31644144144144143,0.44969969969969964,3.7229446006862688,0.968562874251497,0.9570635091470665,0.8728914231408885,0.920727148540985,0.6852134241203424
HSD17B6,0.0,220,0.7522522522522522,0.0,642,0.27702702702702703,0.0,606,0.31756756756756754,0.44894894894894893,4.950228042790823,0.9813462961717017,0.7389667854597288,0.8602993585174625,0.9208228269135316,0.6848858879312403
BTN3A2,0.0,379,0.5731981981981982,0.0,455,0.48761261261261263,0.0,361,0.5934684684684685,0.5514264264264264,2.0666653804750053,0.9355951019309695,0.5616323972440007,0.7011166547873604,0.818034618604897,0.6847305225156617
SAMD9,0.0,678,0.23648648648648649,0.00022909066466235222,135,0.847972972972973,0.0,630,0.2905405405405405,0.4583333333333333,4.1045065800982306,0.9855850097557693,0.9093211522927076,0.8339272986457591,0.9097561495060559,0.6840447414196946
PLBD1,0.0,424,0.5225225225225225,0.0,463,0.4786036036036036,0.0,413,0.5349099099099099,0.5120120120120121,2.676030263069367,0.9310536230908969,0.5221267545735335,0.7804704205274412,0.8557613500526242,0.6838866810323181
MRC1,0.0,380,0.5720720720720721,0.0,456,0.4864864864864865,0.0,362,0.5923423423423423,0.5503003003003003,3.29407605126825,0.9244096077507905,0.9474308861962459,0.7108576859111428,0.8174695646760657,0.683884932488183
HLA-J,0.0,354,0.6013513513513513,0.0,434,0.5112612612612613,0.0,333,0.625,0.5792042042042042,1.5590316389692527,0.8209816322411356,0.5577242777381795,0.7538607745307674,0.7874151848889632,0.6833096945465837
HMGCS1,0.0,381,0.5709459459459459,0.0,457,0.48536036036036034,0.0,363,0.5912162162162162,0.5491741741741741,1.3715070207898816,0.876000807374016,0.5751985673556668,0.7576621525302922,0.8168268822856748,0.6830005282299245
EPPK1,0.0,426,0.5202702702702703,0.0,465,0.47635135135135137,0.0,415,0.5326576576576577,0.5097597597597598,2.901062669043934,0.9285305792908564,0.5128073057733413,0.7826086956521738,0.8555690818708482,0.6826644208153041
CYP2C19,0.0,355,0.6002252252252253,0.0,435,0.5101351351351351,0.0,334,0.6238738738738738,0.578078078078078,4.03978992464509,0.8106539729529705,0.6820782157282013,0.76383939177952,0.7872440243604614,0.6826610512192697
COL10A1,0.0,621,0.30067567567567566,9.316770186335403e-05,215,0.7578828828828829,0.0,652,0.26576576576576577,0.44144144144144143,9.674559843234878,0.9776458319316422,1.4233047636018057,0.869327631266334,0.9234867314007368,0.6824640864210891
LPP,0.0,427,0.5191441441441441,0.0,466,0.4752252252252252,0.0,416,0.5315315315315315,0.5086336336336337,2.1456323622418085,0.9471170019511539,0.5533008695652173,0.7636018056545496,0.855356458451237,0.6819950460424353
RAPH1,0.0,422,0.5247747747747747,0.0,480,0.4594594594594595,0.0,411,0.5371621621621622,0.5071321321321322,2.345613580703761,0.9592948933593487,0.5806875457353273,0.7526728439059158,0.8559766317970934,0.6815543819646128
FCGR3B,0.0,382,0.5698198198198198,0.0,458,0.48423423423423423,0.0,364,0.5900900900900901,0.548048048048048,3.475989379667631,0.8849492027181594,0.9150871109527214,0.7438821572820148,0.8144018947022472,0.6812249713751476
ARPC2,0.0,657,0.26013513513513514,1.8653271247261576e-05,283,0.6813063063063063,0.0,515,0.42004504504504503,0.4538288288288288,2.8312805792908566,0.9896723407118346,0.5682445687811848,0.8234735091470659,0.9065729121764873,0.6802008705026581
TNFRSF11B,0.0,399,0.5506756756756757,0.0,524,0.4099099099099099,0.0,388,0.5630630630630631,0.5078828828828829,4.283438188790957,0.9619693197873915,0.5151139106676186,0.7424566405321928,0.8521968023035025,0.6800398425931926
HSPG2,0.0,401,0.5484234234234234,0.0,526,0.40765765765765766,0.0,389,0.5619369369369369,0.506006006006006,2.816832194038889,0.9685124133754962,0.5901334449988109,0.7358042290330244,0.8521309564724402,0.6790684812392231
CENPF,0.0,666,0.25,0.00015190918472652172,167,0.8119369369369369,0.0,642,0.27702702702702703,0.4463213213213213,6.030411333512749,0.9779485971876472,1.116455219767166,0.8448562603943929,0.9114024270565654,0.6788618741889434
DHFR,0.0,556,0.3738738738738739,0.0092178390983288,58,0.9346846846846847,0.0,827,0.0686936936936937,0.45908408408408413,3.366793255062908,0.9928345556078852,0.527560441910194,0.8028035162746496,0.897818943206533,0.6784515136453085
DLGAP5,0.0,673,0.24211711711711711,0.0001523391018159644,165,0.8141891891891891,0.0,636,0.28378378378378377,0.4466966966966967,6.957360199825069,0.9902610509318442,0.9583607911617964,0.8301259206462344,0.9101934787267489,0.6784450877117228
BROX,0.0,601,0.32319819819819817,9.288550851450491e-05,217,0.7556306306306306,0.0,665,0.2511261261261261,0.4433183183183183,2.2698960573235554,0.9870651954517932,0.5496361986220011,0.8389166072701353,0.91299089836698,0.6781546083426492
SPRR1B,0.0,357,0.597972972972973,0.0,436,0.509009009009009,0.0,336,0.6216216216216216,0.5762012012012012,3.6965244869810947,0.8064657202449035,0.5386389379900214,0.7479211214065099,0.7771837260829966,0.6766924636420989
LAMC2,0.0,775,0.12725225225225226,0.009402551044518483,51,0.9425675675675675,0.0,747,0.15878378378378377,0.40953453453453453,6.839174476888919,0.9764515911996231,2.6461097885483476,0.9092421002613447,0.9428468457205416,0.6761906901275381
GPI,0.0,416,0.5315315315315315,0.0,787,0.11373873873873874,0.0,201,0.7736486486486487,0.47297297297297297,2.51499276727444,0.9870483751597928,0.5315868543597055,0.7690662865288667,0.8780554548548279,0.6755142139139004
PRR11,0.09526008579805799,26,0.9707207207207207,0.0,611,0.3119369369369369,0.0,822,0.07432432432432433,0.45232732732732733,4.721218603242952,0.9942811007199085,0.6327068591114284,0.8020907578997385,0.8981858304956227,0.6752565789114751
CD55,0.0,594,0.3310810810810811,6.63396940160863e-05,252,0.7162162162162162,0.0,657,0.26013513513513514,0.4358108108108108,4.359248977326246,0.9848280966157572,0.8803673984319325,0.843193157519601,0.9140106250815325,0.6749107179461716
PDLIM7,0.0,680,0.23423423423423423,0.00014307252351970133,171,0.8074324324324325,0.0,643,0.2759009009009009,0.4391891891891892,3.7778576364125676,0.9798156495996772,0.7974872701354245,0.8396293656450463,0.9097225048126951,0.6744558470009422
GREM1,0.0,487,0.45157657657657657,0.0,729,0.17905405405405406,0.0,195,0.7804054054054054,0.4703453453453454,5.440562494112898,0.9502287559712037,1.0267067925873121,0.8066048942741744,0.8784167616871866,0.674381053516266
SLCO1B3,0.0,358,0.5968468468468469,0.0,437,0.5078828828828829,0.0,337,0.6204954954954955,0.5750750750750752,4.930649226266567,0.8409977797214558,0.9260434687574244,0.7046804466619149,0.7726013088750855,0.6738381919750803
ANXA2,0.0,597,0.3277027027027027,5.8645542938736665e-05,253,0.7150900900900901,0.0,660,0.25675675675675674,0.43318318318318316,3.898516773195184,0.9787727914956603,0.7341835804229024,0.8486576383939178,0.9137152137491044,0.6734491984661437
FOXL1,0.0,734,0.17342342342342343,0.028173815134116688,10,0.9887387387387387,0.0,693,0.2195945945945946,0.4605855855855856,7.549802613873378,0.9930868599878893,0.5104144880019001,0.7783321454027085,0.8857086547664176,0.6731471201760015
XPO1,0.0,403,0.5461711711711712,0.0,528,0.40540540540540543,0.0,417,0.5304054054054054,0.4939939939939941,1.141412968445131,0.887623629146202,0.6014995105725855,0.8158707531480163,0.8517471663967405,0.6728705801953673
WDR1,0.0,732,0.17567567567567569,0.017972044627920788,20,0.9774774774774775,0.0,691,0.22184684684684686,0.4583333333333333,2.7788564085312517,0.9867119693197874,0.5325775789973877,0.7854597291518176,0.8860854070977976,0.6722093702155655
ANXA3,0.0,405,0.543918918918919,0.0,529,0.40427927927927926,0.0,418,0.5292792792792793,0.4924924924924925,2.540515239184552,0.9277063849828433,0.9217950510810162,0.774768353528154,0.8512362658635593,0.6718643791780259
RACGAP1,0.0,683,0.23085585585585586,0.00011696725359119684,177,0.8006756756756757,0.0,647,0.2713963963963964,0.4343093093093093,3.5374859516921213,0.9888986072798224,0.6296153623188401,0.8296507483962936,0.9092746704906801,0.6717919898999947
ANO1,0.0,318,0.6418918918918919,0.0,639,0.28040540540540543,0.0,585,0.34121621621621623,0.4211711711711712,4.975728224449978,0.9918421583798694,1.2046539866951784,0.8515086718935614,0.9216754142013258,0.6714232926862485
OLR1,0.0,456,0.4864864864864865,0.0,460,0.481981981981982,0.0,419,0.5281531531531531,0.4988738738738739,4.399820278544035,0.9361838121509789,1.2442689166072691,0.7464956046566881,0.8413280970664605,0.6701009854701672
LRRC8A,0.0,676,0.23873873873873874,0.00011402757433540774,203,0.7713963963963963,0.0,639,0.28040540540540543,0.43018018018018017,2.877465249276727,0.9832638094597321,0.5792070301734382,0.8365407460204324,0.9099022739933768,0.6700412270867785
INHBA,0.0,501,0.4358108108108108,0.00019896002537461192,150,0.831081081081081,0.0,833,0.061936936936936936,0.44294294294294295,7.309090600820831,0.99249814976788,1.375062176288906,0.8011404133998574,0.896819173441639,0.6698810581922909
NHS,0.0,748,0.15765765765765766,0.0,663,0.2533783783783784,0.0,168,0.8108108108108109,0.4072822822822823,3.5348118751261524,0.9734239386395748,0.5649131052506533,0.8911855547636018,0.9323047466812623,0.6697935144817723
MCM6,0.0,691,0.22184684684684686,0.00886037357256301,66,0.9256756756756757,0.0,701,0.21058558558558557,0.4527027027027027,2.956104161340241,0.9934569064118952,0.558072934188643,0.7757186980280352,0.8845867397838837,0.6686447212432932
ANTXR1,0.0,529,0.40427927927927926,8.722106114744152e-05,227,0.7443693693693694,0.0,823,0.0731981981981982,0.4072822822822823,5.168165858171299,0.9841048240597456,1.5510739605607045,0.8681397006414825,0.9261222621497903,0.6667022722160363
XKR9,0.0,406,0.5427927927927928,0.0,530,0.40315315315315314,0.0,445,0.4988738738738739,0.48160660660660665,4.190510590055844,0.9445603175671129,0.5810775196008544,0.7578997386552625,0.8512253211823944,0.6664159638945005
SDC4,0.0,455,0.48761261261261263,0.0,461,0.48085585585585583,0.0,442,0.5022522522522522,0.4902402402402402,2.7580848583731417,0.9628607952634057,0.5745649916844862,0.7201235447849845,0.8414046719065948,0.6658224560734175
MELK,0.0,685,0.2286036036036036,0.0001140164468398742,204,0.7702702702702703,0.0,649,0.26914414414414417,0.42267267267267267,5.193666699185899,0.9826582789477225,0.9718516607270118,0.8348776431456403,0.9087679567053417,0.6657203146890072
INPP4B,0.0,348,0.6081081081081081,0.0,638,0.28153153153153154,0.0,590,0.3355855855855856,0.40840840840840836,3.9145344311377244,0.9779149566036466,1.1802286695177004,0.8662390116417201,0.9220769838906303,0.6652426961495194
LAD1,0.0,439,0.5056306306306306,0.0,508,0.42792792792792794,0.0,425,0.5213963963963963,0.484984984984985,2.7607435073672875,0.9388414182870215,0.6550329579472551,0.7517224994060346,0.8452742146609277,0.6651295998229563
MUC13,0.08085799998429838,38,0.9572072072072072,0.0,544,0.38738738738738737,0.0,888,0.0,0.44819819819819817,5.7893371963937295,0.9718596514835499,1.505711387502969,0.7902114516512238,0.8810352585379698,0.6646167283680839
PELI1,0.0,409,0.5394144144144144,0.0,531,0.40202702702702703,0.0,449,0.49436936936936937,0.4786036036036036,2.3473619895041375,0.9669985870954719,0.5619747992397253,0.7334283677833214,0.850180541575543,0.6643920725895733
CRABP2,0.0,440,0.5045045045045045,0.0,510,0.42567567567567566,0.0,427,0.5191441441441441,0.48310810810810806,5.740639181188185,0.9824564354437194,0.5564904252791623,0.7072938940365883,0.8446578067199831,0.6638829574140456
IGF2BP2,0.0,410,0.5382882882882883,0.0,532,0.4009009009009009,0.0,450,0.49324324324324326,0.4774774774774775,2.1714758393325715,0.916756374890668,0.6762206177239234,0.7835590401520551,0.8501572010931934,0.6638173392853355
TRIO,0.0,444,0.5,0.0,513,0.4222972972972973,0.0,420,0.527027027027027,0.4831081081081081,1.49432117338357,0.9169077575186706,0.6383492325968154,0.7714421477785697,0.8441734909402224,0.6636407995241653
FAM83D,0.0,664,0.25225225225225223,8.734472049689441e-05,225,0.7466216216216216,0.0,668,0.24774774774774774,0.4155405405405405,5.538229805557425,0.9857532126757721,0.874063157519601,0.8372535043953433,0.9115033550091314,0.663521947774836
THY1,0.0,441,0.5033783783783784,0.0,511,0.42454954954954954,0.0,428,0.5180180180180181,0.481981981981982,5.051781252102537,0.9854336271277669,0.7120760394392986,0.7042052744119743,0.844551198678803,0.6632665903303925
COL5A1,0.0,488,0.45045045045045046,0.0,786,0.11486486486486487,0.0,200,0.7747747747747747,0.4466966966966967,5.341541751328802,0.9825573571957209,0.734696312663341,0.7735804229033025,0.8780676219390986,0.6623821593178977
LIF,0.0,443,0.5011261261261262,0.0,512,0.42342342342342343,0.0,430,0.5157657657657657,0.48010510510510507,4.603734831460674,0.9607918993473726,0.7346996436208122,0.7277263007840342,0.8442090068816003,0.6621570559933527
HOXB3,0.0,486,0.4527027027027027,0.0,788,0.11261261261261261,0.0,202,0.7725225225225225,0.4459459459459459,2.4123783051873784,0.9358810468949741,0.6577871465906391,0.8201473033974817,0.8780141577890398,0.6619800518674929
ADAM12,0.0,464,0.4774774774774775,0.0,506,0.43018018018018017,0.0,423,0.5236486486486487,0.4771021021021021,6.4420776660162815,0.9798492901836775,0.902271855547637,0.7120456165359944,0.845790928910028,0.661446515506065
FBN1,0.0,462,0.4797297297297297,0.0,507,0.42905405405405406,0.0,424,0.5225225225225225,0.4771021021021021,4.2643094159994615,0.9739958285675839,1.1920487669280089,0.7177476835352816,0.8457670414610204,0.6614345717815613
GLT8D2,0.0,445,0.4988738738738739,0.0,514,0.42117117117117114,0.0,431,0.5146396396396397,0.47822822822822825,3.6792723070712503,0.9753582722196057,0.6304993442622946,0.7132335471608459,0.8441518422691414,0.6611900352486848
S100A4,0.0,461,0.48085585585585583,0.0,509,0.42680180180180183,0.0,426,0.5202702702702703,0.4759759759759759,4.442569851308618,0.9796138060956738,0.5319141862675218,0.7101449275362319,0.8447015331962081,0.660338754586092
FAS,0.0,447,0.4966216216216216,0.0,515,0.42004504504504503,0.0,434,0.5112612612612613,0.4759759759759759,2.5548592612527754,0.9679237031554867,0.5033692634830134,0.7194107864100735,0.8435749323113948,0.6597754541436853
CFL1,0.0,514,0.42117117117117114,0.0,549,0.38175675675675674,0.0,493,0.44481981981981983,0.41591591591591587,3.58724077238781,0.9953575994079257,0.6054602779757685,0.8118317890235209,0.9035946551639016,0.6597552855399087
IL1RAP,0.0,512,0.42342342342342343,0.0,550,0.38063063063063063,0.0,495,0.44256756756756754,0.4155405405405405,3.2245796743591475,0.9592107918993474,1.080105597529105,0.8477072938940367,0.9034590415839745,0.6594997910622575
INSIG2,0.0,448,0.4954954954954955,0.0,516,0.4189189189189189,0.0,435,0.5101351351351351,0.47484984984984985,1.3897965753885493,0.9269494718428312,0.5845207483962929,0.759800427655025,0.8433709430404707,0.6591103964451602
PPFIA2,0.0,483,0.4560810810810811,0.0,504,0.43243243243243246,0.0,421,0.5259009009009009,0.47147147147147156,3.377491468747897,0.9273531588508377,0.5955054193395108,0.7652649085293418,0.8463065138403051,0.6588889926558883
LTBP2,0.0,436,0.509009009009009,0.0,533,0.3997747747747748,0.0,451,0.49211711711711714,0.466966966966967,3.3715823555136915,0.9645428244634328,0.5783911499168433,0.7358042290330244,0.8501462257526494,0.6585565963598082
KRT6B,0.0,454,0.48873873873873874,0.0,503,0.43355855855855857,0.0,441,0.5033783783783784,0.4752252252252253,5.131907525398641,0.9273699791428379,0.8164703373722979,0.7555238774055595,0.8414412979822922,0.6583332616037587
SLC20A1,0.0,449,0.49436936936936937,0.0,517,0.4177927927927928,0.0,436,0.509009009009009,0.47372372372372373,1.918974238040772,0.8939480589383032,0.766329607982895,0.7918745545260157,0.8429110660972076,0.6583173949104657
NET1,0.0,491,0.44707207207207206,0.0,551,0.3795045045045045,0.0,523,0.41103603603603606,0.4125375375375375,2.369693763035727,0.9539796810872637,0.7418537633642188,0.8526966025184131,0.9033381409490486,0.6579378392432931
