gene,mean_pdac,mean_normal,log2fc,p_value,auc,specificity_score,fdr
LINC01388,-8.808728651685394,-9.754013173652693,0.9452845219672987,1.6690888006651936e-05,0.5687108928210993,0.0,2.847151914034352e-05
RP11-323F24.3,-2.8857129213483144,-3.462692215568863,0.5769792942205485,0.059211804719883535,0.5687108928210993,0.0,0.07910526425449832
RP11-302L19.3,-2.0095505617977527,-2.4527748502994005,0.44322428850164775,0.01564332099335853,0.5686436116530984,0.12574850299401197,0.022266531905723006
RP11-123C21.2,-8.239027528089887,-9.102002994011974,0.8629754659220872,0.0013685972900587345,0.5686436116530983,0.0,0.0021174708250516526
CTC-340A15.2,-8.760088202247191,-9.641403592814369,0.8813153905671776,5.175738695139981e-05,0.5686267913610981,0.0,8.63276432150775e-05
DUSP5P2,-8.842754494382023,-9.551695209580839,0.7089407151988159,0.0003587778199073343,0.5686267913610981,0.0,0.0005735764939549587
RP11-328K4.1,-8.55221235955056,-9.576057485029938,1.0238451254793777,7.760502851858368e-05,0.5686099710690977,0.0,0.00012840140585344717
TAS2R42,-8.54431011235955,-9.297924550898202,0.7536144385386514,0.001000870948583057,0.5685931507770976,0.0,0.0015596526225346225
RP11-1151B14.2,-8.623260674157303,-9.483081437125747,0.8598207629684449,0.0002502717882310244,0.5685931507770975,0.0,0.00040392240753675616
FMO2,1.131579775280899,0.8831580838323354,0.24842169144856352,0.16211000245701482,0.5685763304850973,0.041916167664670656,0.19999507316010415
VN2R17P,-6.590899438202247,-7.4586311377245496,0.8677316995223023,0.009385505532204219,0.568559510193097,0.0,0.013648742635405886
RP4-718D20.3,-8.747833146067416,-9.675010778443111,0.9271776323756953,5.636225687605114e-05,0.5685258696090965,0.0,9.38532509964739e-05
RP11-857B24.1,-8.196943258426966,-9.080196407185626,0.8832531487586603,0.0014098216915045243,0.5685258696090963,0.0,0.0021794681086722578
RP11-751K21.1,-8.156238764044945,-9.130640119760477,0.974401355715532,0.0009492078352975164,0.5685090493170961,0.0,0.0014811161654519833
RP11-106E15.1,-8.640697752808988,-9.721445508982034,1.0807477561730465,1.778424715621359e-05,0.5684922290250959,0.0,3.0301290869005534e-05
LINC01395,-8.88618595505618,-9.655178443113769,0.7689924880575898,8.713024327196121e-05,0.5684922290250959,0.0,0.00014385929872999133
RP11-337N6.2,-7.996164606741574,-8.975398203592812,0.9792335968512385,0.0012958878118449217,0.5684754087330957,0.0,0.00200699018917878
IQCH-AS1,0.6083432584269662,0.376948502994012,0.23139475543295424,0.028027607879828907,0.5684754087330957,0.0718562874251497,0.03884647937368706
RPS19P3,-2.9651617977528093,-3.6905826347305393,0.72542083697773,0.034648026995190935,0.5684754087330957,0.0,0.047631381724010984
RP5-991C6.2,-8.620978651685393,-9.722049101796404,1.1010704501110116,1.5633290309322095e-05,0.5684417681490951,0.0,2.6698553425759363e-05
LINC00298,-8.784250561797752,-9.385294011976047,0.6010434501782953,0.0016111602490526532,0.568441768149095,0.0,0.002481096147571133
RP11-713P17.3,-1.5768831460674158,-1.8008359281437125,0.22395278207629676,0.12190603754935142,0.5684081275650945,0.08383233532934131,0.1553689318962352
RPS4XP1,-6.568152808988763,-7.476776646706585,0.9086238377178226,0.00554574671614272,0.5684081275650945,0.0,0.008218659424178619
RP11-490G2.2,-8.81068595505618,-9.566182634730538,0.7554966796743585,0.00016119586180602573,0.5683913072730944,0.0,0.0002626927081664338
NALCN-AS1,-6.815551123595505,-7.352025149700597,0.5364740261050924,0.025001459517359607,0.5683913072730943,0.0,0.034950733802325336
CTA-215D11.4,-8.508438764044945,-9.306990419161675,0.7985516551167304,0.0008216215416934453,0.568374486981094,0.0,0.0012874869338204504
LINC00955,-8.948730898876404,-9.732480239520955,0.783749340644551,5.074734380073303e-05,0.5683240261050932,0.0,8.468395234840454e-05
RPL34P6,-7.4509297752808985,-8.574177245508979,1.1232474702280806,0.0016023000738757977,0.5683072058130929,0.0,0.002467776333676467
AC093390.1,-7.353712921348314,-7.930465269461078,0.5767523481127643,0.020672377638508578,0.5682735652290924,0.0,0.029145112137890086
RP11-69M1.4,-8.35891573033708,-9.229604191616765,0.8706884612796859,0.0008741219276409825,0.5682735652290923,0.0,0.0013671224007672043
CASK-AS1,-8.2046702247191,-9.162816766467063,0.9581465417479631,0.0008683549958135219,0.5682567449370921,0.0,0.00135842935374668
RP5-1125A11.7,-1.2434921348314607,-1.5278269461077845,0.28433481127632376,0.009288688213636879,0.5682399246450919,0.08383233532934131,0.013512643578014403
ST8SIA6-AS1,-6.746206741573033,-7.715343113772456,0.9691363721994231,0.008165219127701896,0.5682399246450918,0.0,0.011934210359246706
RP11-15P13.1,-8.861261235955057,-9.640198802395208,0.7789375664401508,0.00010166360658727044,0.5682062840610913,0.0,0.00016730029039521574
AC006126.3,-6.607702808988765,-7.628307185628741,1.0206043766399766,0.004780535105635983,0.5681894637690911,0.0,0.007120119165647858
EIF4A1P7,-8.428782022471909,-9.096602994011976,0.6678209715400669,0.0033078292522752285,0.5681558231850905,0.0,0.00498985284615376
DSCAS,-6.883376404494382,-7.862869461077843,0.9794930565834612,0.004929985431984868,0.5681558231850905,0.0,0.007335250345197234
FAAH2,3.317243258426966,3.0592365269461075,0.2580067314808585,0.0902357611947571,0.5681390028930902,0.2215568862275449,0.11696858058696347
RP11-273B20.3,-8.594453370786516,-9.5497119760479,0.9552586052613847,0.000124757260608534,0.5681221826010899,0.0,0.00020447094770188653
RCC2P7,-9.025358988764044,-9.698752694610777,0.673393705846733,0.00011165626580495738,0.5681053623090897,0.0,0.00018341471894790557
RP5-997D24.3,-8.590884831460675,-9.321538323353293,0.7306534918926175,0.001098338253693436,0.5680885420170894,0.0,0.0017080369853893064
RP11-317B17.3,-7.673534831460675,-8.617759281437124,0.9442244499764492,0.0036858888059975547,0.5680717217250891,0.0,0.005538760828651313
HNRNPA1P52,-9.057199438202248,-9.771277844311376,0.7140784061091274,3.590770045341174e-05,0.5680717217250891,0.0,6.03831955523399e-05
RPL3P2,-2.182400561797753,-2.309126946107784,0.12672638431003103,0.4089089699701669,0.5680044405570881,0.11976047904191617,0.4529506735335605
AC003101.1,-8.81913988764045,-9.72129580838323,0.9021559207427803,3.0330086768756848e-05,0.5680044405570881,0.0,5.1174159360614773e-05
HNRNPA1P40,-7.990996067415731,-8.680985628742516,0.6899895613267848,0.007286180155658014,0.5679876202650879,0.0,0.010709615348101923
SYNGR1,3.349168539325843,3.1017413173652697,0.2474272219605731,0.06245920352928115,0.5679539796810873,0.029940119760479042,0.08324246620290796
SULT1A2,-0.05808539325842694,-0.23827485029940118,0.18018945704097425,0.21444420915596632,0.567937159389087,0.04790419161676647,0.259499198854899
CTA-833B7.2,-8.34978370786517,-9.20990718562874,0.8601234777635707,0.0012588216405513234,0.5678530579290857,0.0,0.0019509770497152517
NLRP9P,-9.184403370786516,-9.69709700598802,0.5126936352015043,0.00026842723448913423,0.5678530579290856,0.0,0.00043229514291705766
RP11-104H15.10,-6.357814606741575,-6.926038323353292,0.5682237166117172,0.08015297406823205,0.5678362376370854,0.0,0.10552265037847723
ADORA1,2.380791011235955,2.159896407185629,0.22089460405032613,0.1942640939898148,0.5678025970530848,0.023952095808383235,0.2367813426411165
RP11-1023L17.2,-4.400519101123596,-4.610817964071857,0.21029886294826117,0.2620962487303042,0.5677857767610845,0.05389221556886228,0.3128843402932416
EPB42,-5.953633146067417,-6.616737125748502,0.6631039796810851,0.04334298151514486,0.5677857767610845,0.0,0.05901120691981084
PTPRT,-2.748623033707865,-3.1154742514970057,0.36685121778914054,0.07706266823389198,0.567752136177084,0.05389221556886228,0.10163236830657209
RP11-534C12.1,-7.981936516853932,-9.482068263473051,1.500131746619119,5.53429357211342e-05,0.5677184955930835,0.0,9.218996552107835e-05
AC013472.3,-7.435327528089889,-8.088291616766465,0.6529640886765762,0.014102280753433042,0.5677016753010833,0.0,0.02018140243842338
GJD2,-0.5377943820224719,-0.7274059880239523,0.18961160600148041,0.5331072719820382,0.5677016753010832,0.017964071856287425,0.5769354676093599
SRY,-7.636204494382023,-8.586639520958082,0.9504350265760593,0.0036642805640508427,0.5677016753010832,0.0,0.005507279157520138
RP11-379B18.6,-8.551037640449438,-9.567746107784428,1.0167084673349898,9.176257787455476e-05,0.5677016753010831,0.0,0.00015133850153348233
RP11-79L9.2,-7.079437078651685,-8.093698203592814,1.0142611249411289,0.003321737145138265,0.5676848550090831,0.0,0.005010058797614437
AC006195.2,-7.848141573033708,-8.627133532934131,0.7789919599004236,0.005277608104928314,0.567684855009083,0.0,0.007836152491377441
RP11-302F12.1,-8.413312921348314,-9.84611976047904,1.4328068391307252,2.3971714731920006e-06,0.5676848550090828,0.0,4.22608871982487e-06
ARGFXP1,-9.041448314606741,-9.733782035928142,0.6923337213214005,7.974505068334438e-05,0.5676680347170827,0.0,0.0001318751358988538
RP11-269G24.3,-7.176499438202247,-7.977940119760478,0.8014406815582316,0.016015438995237267,0.5676680347170826,0.0,0.022780702014860002
TBC1D3K,-8.245115730337078,-9.360452694610776,1.1153369642736983,0.0004403528605772958,0.5676680347170826,0.0,0.0007008343546369964
RPL21P54,-8.147894943820225,-9.097502994011975,0.9496080501917508,0.0012389042655767504,0.5676512144250825,0.0,0.0019207180114791619
AC009022.1,-8.0909404494382,-9.105880239520957,1.0149397900827566,0.000843610367648484,0.5676512144250824,0.0,0.0013208482947271371
AC079780.3,-8.617743258426964,-9.915419161676644,1.2976759032496794,9.872378081309578e-07,0.5676512144250824,0.0,1.765042362147337e-06
ITGB5-AS1,-8.682294943820224,-9.593911377245506,0.9116164334252819,0.0001177255686081032,0.5676175738410818,0.0,0.00019317334345344091
PFN1P11,-7.979666292134831,-8.975188622754489,0.9955223306196581,0.001679965913876326,0.5676175738410817,0.0,0.0025839284585498744
XX-FW83128A1.2,-7.6917735955056195,-8.7251874251497,1.033413829644081,0.0030421752005455717,0.5675839332570813,0.0,0.004601674897313575
RP11-170L3.4,-8.492216853932584,-9.410441916167663,0.9182250622350789,0.0004182128358116485,0.5675334723810805,0.0,0.0006663582150541854
RP11-254F7.2,1.5502134831460674,1.3099994011976048,0.2402140819484626,0.048838347952720865,0.5675166520890803,0.10179640718562874,0.06577312201522693
SEPT7P3,-8.474337078651686,-9.393549101796406,0.9192120231447198,0.00039552240111741764,0.5675166520890802,0.0,0.0006310970686893131
RP11-284F21.11,-7.322534269662921,-8.274437724550898,0.9519034548879768,0.0046444173122304165,0.5674998317970801,0.0,0.006924427633303727
RP11-715J22.4,-3.7378219101123595,-4.6369550898203595,0.899133179708,0.004892894966500674,0.5674830115050797,0.0,0.0072804338336950975
RP11-686G8.1,-8.439051123595506,-9.40587964071856,0.9668285171230533,0.00042526804179586106,0.5674661912130795,0.0,0.0006773232689824458
AC007278.2,-7.952538764044943,-8.655968862275449,0.7034300982305055,0.007896439003062644,0.5674661912130794,0.0,0.011567713452159662
RP11-114G11.5,-5.644120224719101,-6.348995808383233,0.7048755836641316,0.015196467928210885,0.5674661912130794,0.0,0.02164825737512178
RP11-50D9.3,-5.436962921348315,-5.926799401197605,0.4898364798492896,0.004878259851692754,0.5674493709210792,0.11377245508982035,0.007259394918762719
CUBNP2,-9.212976966292135,-9.883531736526944,0.6705547702348085,4.663988781850969e-06,0.5674325506290789,0.0,8.135455181920307e-06
HTR3A,-0.9494067415730336,-1.6085383233532935,0.6591315817802599,0.016917558617966594,0.5674325506290789,0.17365269461077845,0.02401607864583679
PRTN3,-5.359562359550562,-6.031522754491019,0.6719603949404567,0.04739570563584333,0.5674325506290788,0.0,0.06391840857897091
KRT18P11,-4.5225691011235964,-4.7223125748502985,0.1997434737267021,0.4234440053570302,0.5674325506290788,0.0,0.46780396933240653
RP1-193H18.2,0.5537634831460675,0.23272455089820357,0.32103893224786395,0.011064445762260334,0.5674157303370787,0.059880239520958084,0.016001340439898603
RP1-225E12.2,-4.696175280898877,-5.335141317365269,0.6389660364663925,0.05427974790949903,0.5674157303370787,0.0,0.07279008131779056
AC007556.3,-8.816568539325843,-9.919985029940118,1.1034164906142756,1.1414540989305188e-06,0.5674157303370787,0.0,2.036408897839223e-06
LINC01259,-9.187457303370786,-9.965799999999998,0.7783426966292115,5.707507125258545e-07,0.5674157303370786,0.0,1.0293755577253497e-06
RP11-60L3.2,-9.000593258426965,-9.965799999999998,0.9652067415730325,5.873470508325487e-07,0.5674157303370786,0.0,1.0588840273534047e-06
RP3-507I15.1,-9.025177528089888,-9.965799999999998,0.9406224719101104,4.6494931388228856e-07,0.5674157303370786,0.0,8.413813096669451e-07
RP11-767N15.1,-9.203455056179775,-9.965799999999998,0.7623449438202226,5.70482457144707e-07,0.5674157303370786,0.0,1.028923424322478e-06
CTD-2287O16.3,-9.092526966292134,-9.965799999999998,0.8732730337078642,6.370873208847213e-07,0.5674157303370786,0.0,1.1472859620272936e-06
RP11-328J6.1,-9.126230337078653,-9.965799999999998,0.8395696629213454,5.206538010823093e-07,0.5674157303370786,0.0,9.405001640827246e-07
AC068196.1,-6.437753370786517,-7.333066467065868,0.8953130962793514,0.009497549891177143,0.5673652694610779,0.0,0.013800376281750378
PCAT18,-4.809264606741573,-5.227171856287425,0.417907249545852,0.1124643317252483,0.5673652694610779,0.0,0.1440594978854825
RP11-87N3.6,-7.922942134831461,-9.120080838323352,1.1971387034918912,0.000552052755808905,0.5673652694610778,0.0,0.0008736001104308993
RSF1-IT1,-8.47288820224719,-9.295662874251494,0.8227746720043037,0.0008999280778168865,0.5673484491690777,0.0,0.0014061316207881957
CRYAA,-8.941629775280898,-9.73593233532934,0.7943025600484415,4.058335590296365e-05,0.5673484491690776,0.0,6.807586897321289e-05
DMRTA1,-1.2247820224719101,-1.070006586826347,-0.15477543564556306,0.3463001308229101,0.5673148085850771,0.011976047904191617,0.3886323364700555
RP11-176D17.3,-7.847296629213483,-8.781394610778442,0.9340979815649586,0.002726264208902942,0.5672643477090762,0.0,0.004136422782225932
SOX6,0.830084831460674,0.6291670658682634,0.2009177655924106,0.1521183369610343,0.567247527417076,0.017964071856287425,0.1914955258947964
CTA-929C8.7,-9.044323033707864,-9.928974850299399,0.8846518165915356,1.4051326683454971e-06,0.567247527417076,0.0,2.49982011796488e-06
AP000619.6,-9.198622471910111,-9.906468263473052,0.7078457915629404,2.8277980145315492e-06,0.5672138868330754,0.0,4.969706761745798e-06
HMGB1P17,-9.157969101123596,-9.931833532934128,0.7738644318105319,1.2910525295578035e-06,0.5671970665410752,0.0,2.2993083097931376e-06
CTD-2547E10.3,-8.05925786516854,-9.167330538922155,1.1080726737536146,0.0007864221623020509,0.567197066541075,0.0,0.001233979661697553
RP11-704J17.5,-8.440384269662921,-9.41447724550898,0.9740929758460588,0.00035660319864451776,0.5671802462490749,0.0,0.0005702244296381738
RP11-133F8.2,-8.433529775280897,-9.51387724550898,1.080347470228082,0.00015514826614823016,0.5671802462490748,0.0,0.00025306252482888686
RN7SKP241,-7.895222471910112,-9.033173053892215,1.1379505819821025,0.0008257841254624364,0.5671634259570746,0.0,0.0012936636854499381
CHCHD2P2,-8.17315842696629,-9.207029940119758,1.0338715131534677,0.0008880836680029122,0.5671129650810738,0.0,0.0013882172418422086
RP11-755E23.2,-6.411686516853933,-6.9236317365269455,0.5119452196730121,0.05771008820619271,0.5671129650810738,0.0,0.07719407871234102
RP11-379K22.2,-9.03882247191011,-9.526382634730538,0.4875601628204276,0.0017328416167654368,0.5670793244970732,0.0,0.002663088167053257
RP11-10O17.3,-7.967371348314606,-9.001707784431135,1.0343364361165293,0.0011224582691049389,0.5670793244970732,0.0,0.001744897777901402
ACER2,0.5163258426966293,0.1992359281437126,0.3170899145529167,0.04578346570521813,0.5670456839130728,0.017964071856287425,0.061956644978571535
ACOT6,-7.603923595505617,-8.410823353293411,0.8068997577877939,0.007668023129875305,0.5670456839130728,0.0,0.011250262045963366
RPS2P41,-7.515243820224718,-8.426679640718561,0.9114358204938426,0.0042841434871589935,0.5670456839130728,0.0,0.0064086568172738445
CCDC63,-8.77145224719101,-9.39532754491018,0.6238752977191684,0.001564195257772871,0.5670120433290722,0.0,0.0024104201603470355
RP11-3G21.1,-8.038993258426965,-8.998625149700597,0.9596318912736326,0.00209913686559417,0.566995223037072,0.0,0.003209938571180978
RP11-96C23.12,-8.755954494382024,-9.855432934131734,1.09947843974971,5.109691015039931e-06,0.5669952230370718,0.0,8.898591157383145e-06
COX7BP1,-8.746306179775281,-9.861998203592812,1.1156920238175303,4.139014676546999e-06,0.5669784027450716,0.0,7.234599993041914e-06
SLC25A5,7.947570786516855,7.5639185628742505,0.38365222364260454,0.017472163881625848,0.5669784027450716,0.2215568862275449,0.02478177406298784
RP11-195F19.29,-8.611326404494383,-9.481211377245508,0.8698849727511249,0.00030827215606493187,0.5669279418690708,0.0,0.0004948726069944035
RP11-138M12.1,-8.850211235955054,-9.91401856287425,1.0638073269191963,1.545966722320813e-06,0.5669111215770706,0.0,2.745287112682274e-06
KRTAP29-1,-9.133423033707865,-9.870086227544908,0.7366631938370425,6.477890209644736e-06,0.5668943012850703,0.0,1.123124441728419e-05
RPL23AP95,-8.645547752808987,-9.773080838323352,1.127533085514365,1.0385033206860423e-05,0.5668943012850703,0.0,1.7860537557720934e-05
PRR5-ARHGAP8,-0.7580910112359551,-0.9042371257485028,0.14614611451254766,0.39942310327750263,0.5668774809930701,0.041916167664670656,0.44318896910939054
RP4-718P11.1,-7.671724719101125,-8.55050119760479,0.8787764785036654,0.004775859452436864,0.5668774809930701,0.0,0.007113336111037196
RP13-497K6.1,-8.937543258426965,-9.885245508982035,0.9477022505550696,3.2095168114477696e-06,0.56687748099307,0.0,5.6302540675397316e-06
RP11-149I2.4,-8.477442696629211,-9.424675449101795,0.9472327524725834,0.0003199033426264005,0.5668438404090694,0.0,0.00051319269694655
RP11-46A10.6,-7.751261797752809,-8.6637874251497,0.9125256273968905,0.003452753824972907,0.5668270201170692,0.0,0.005201372484911098
CTC-513N18.7,-8.586659550561798,-9.622252095808381,1.0355925452465833,6.0478000753766494e-05,0.5667933795330686,0.0,0.00010054094336104192
RN7SKP221,-8.751897752808988,-9.714973652694608,0.9630758998856201,4.40168972665044e-05,0.5667765592410685,0.0,7.371087584383666e-05
RPS2P6,-9.157802247191011,-9.870086227544908,0.712283980353897,6.735092947480802e-06,0.5667765592410685,0.0,1.1669579413084084e-05
CLEC4M,-7.374342696629213,-8.204279041916166,0.8299363452869528,0.007950389036272166,0.5667765592410684,0.0,0.011641215260294437
RP5-1056L3.3,0.49375224719101124,-0.17053532934131738,0.6642875765323286,0.0026134032184976807,0.5667597389490682,0.2155688622754491,0.003970840978934318
CTD-2537I9.15,-9.022671348314606,-9.886961676646704,0.864290328332098,3.293303890511962e-06,0.5667597389490681,0.0,5.775506981501654e-06
RN7SL28P,-8.799434269662923,-9.866726347305388,1.067292077642465,3.573068474141125e-06,0.5667429186570678,0.0,6.258639046874215e-06
ALX3,-8.942611797752809,-9.725121556886227,0.7825097591334185,5.0893622784040744e-05,0.5667260983650676,0.0,8.492079629463058e-05
CTB-102L5.8,-5.675755617977528,-6.685173053892214,1.0094174359146857,0.012278966804195601,0.5666924577810671,0.0,0.01769138823769848
LINC00907,-4.345230898876404,-5.063117365269461,0.7178864663930566,0.0071007851354374235,0.566692457781067,0.16167664670658682,0.01044943463673281
DAGLA,1.2857550561797753,1.0420017964071857,0.24375325977258955,0.04013157355321481,0.566692457781067,0.0718562874251497,0.054830041988032666
RP11-114F10.2,-8.658265730337078,-9.493839520958081,0.8355737906210035,0.0003127493521089218,0.5666756374890668,0.0,0.0005019361057475891
OR7E35P,-9.141124157303372,-9.865342514970058,0.7242183576666861,8.774078979034329e-06,0.5666588171970666,0.0,1.5140190305187488e-05
GS1-393G12.14,-2.212146629213483,-2.2773526946107787,0.0652060653972959,0.8296836670618546,0.566625176613066,0.0,0.8555031225274233
TCF3P1,-7.683135955056179,-8.31637365269461,0.6332376976384309,0.009313487291861612,0.566625176613066,0.0,0.013548046957973358
NANOGP2,-8.962901123595504,-9.757932934131736,0.7950318105362317,3.330337459755518e-05,0.5665915360290655,0.0,5.609064997123167e-05
USP26,-9.293602808988764,-9.815208982035927,0.5216061730471626,4.909225587451246e-05,0.5665915360290655,0.0,8.198744024246127e-05
CTC-458A3.1,-8.815406741573035,-9.755843113772453,0.940436372199418,2.2497852024385678e-05,0.5665747157370652,0.0,3.8185857027308836e-05
RPL7AP60,-5.410800561797752,-6.086631736526947,0.6758311747291943,0.033072338610279,0.5665747157370652,0.0,0.045563619579237415
THEM4,3.206073595505618,2.980207784431138,0.22586581107448023,0.06614988375316848,0.5665747157370652,0.10778443113772455,0.0878773236307314
AC007191.4,-1.1654882022471909,-1.3741820359281436,0.20869383368095273,0.08963232109168703,0.5665410751530647,0.03592814371257485,0.11623391778173547
RP11-24C3.2,-6.899446629213484,-7.759976646706586,0.8605300174931019,0.0109236135008656,0.5665242548610644,0.0,0.015805083049155497
FBXO17,2.5524904494382024,2.357485628742515,0.19500482069568736,0.15320341349052508,0.5665074345690642,0.011976047904191617,0.19279933760877443
RETNLB,-7.709724157303372,-8.770708383233531,1.0609842259301594,0.0035080852973570736,0.5665074345690642,0.0,0.005280787974213042
IGHV3OR16-13,-8.750883146067416,-9.784744311377244,1.033861165309828,1.2426002730555473e-05,0.5664906142770638,0.0,2.1314349553720726e-05
RP11-349A8.3,-8.443110674157303,-9.380015568862273,0.9369048947049698,0.00047562972662356956,0.5664906142770638,0.0,0.000755541651264584
RN7SL737P,-2.4972814606741576,-3.1967125748503,0.6994311141761425,0.10430508766782902,0.5664569736930634,0.0,0.1341860580786431
RP11-305F18.1,-8.208138202247191,-9.13919820359281,0.9310600013456192,0.00159528846542321,0.5664569736930634,0.0,0.0024574296876845847
POM121B,-3.1343814606741573,-3.293933532934132,0.1595520722599746,0.47362623484689326,0.5664569736930632,0.08383233532934131,0.5185299107342052
LINC00505,-3.89911179775281,-4.9873113772455095,1.0881995794926995,0.014260392327524088,0.566440153401063,0.0,0.02037929456817644
RP11-644N4.1,-5.917284269662921,-6.936293413173652,1.019009143510731,0.014421109413337888,0.5664065128170626,0.0,0.020591893202913925
RP11-506B6.3,-7.463060112359551,-8.273230538922157,0.810170426562606,0.005497007237060057,0.5664065128170626,0.0,0.008149067569993949
IGKV1D-37,-8.419296067415731,-9.52659101796407,1.1072949505483383,0.0001445397671396185,0.5663896925250623,0.0,0.0002362589385531402
CBX1P2,-7.751195505617978,-8.722602994011975,0.9714074883939974,0.0028427028819673983,0.5663896925250622,0.0,0.004308068232532199
RP4-771M4.3,-7.967444943820224,-8.901823952095807,0.9343790082755827,0.00232000548558008,0.566372872233062,0.0,0.003538724192854415
RP11-47J17.2,-8.793174719101124,-9.617951497005986,0.8247767779048623,0.00015287890050860975,0.566372872233062,0.0,0.00024945125259581274
DCDC2B,-4.013712921348315,-4.354465269461078,0.3407523481127628,0.10880479560976804,0.5663560519410616,0.10179640718562874,0.13963750890802745
RP11-638F5.2,-7.774690449438202,-8.474424550898203,0.6997341014600007,0.006503189935169512,0.5663560519410616,0.0,0.00959339652973144
SPATA9,-1.3309320224719101,-1.6168497005988025,0.2859176781268924,0.030231730856307003,0.5663392316490615,0.08982035928143713,0.041777854386386745
RP11-1C8.4,-5.716756741573033,-6.428924550898204,0.7121678093251704,0.07257100982230835,0.5663392316490614,0.0,0.09596140865876587
RP11-114F10.3,-8.578146629213483,-9.387106586826345,0.8089599576128617,0.000747532656381222,0.5663392316490614,0.0,0.0011741215256848639
SNORA18,-9.29982661516854,-9.500642964071854,0.2008163489033148,0.012340144410666032,0.5663392316490614,0.0,0.017776034615812005
CTAG2,-7.95068595505618,-9.032371257485027,1.0816853024288466,0.0011490476465758207,0.56625513018906,0.0,0.0017848582765640005
HMGB1P4,-9.059426404494381,-9.854359281437123,0.7949328769427417,7.797171570409498e-06,0.5662383098970598,0.0,1.3480288861001026e-05
SETD6P1,-8.748598876404493,-9.780960479041914,1.0323616026374207,1.2697648595608364e-05,0.5662214896050596,0.0,2.177137951119047e-05
RP11-556I13.2,-8.644773595505619,-9.220640718562873,0.5758671230572538,0.004213759787724947,0.5662214896050596,0.0,0.006306429465145244
RP11-655C2.3,-7.315230337078651,-8.26056107784431,0.9453307407656588,0.005236904279613559,0.5661878490210592,0.0,0.0077784759027394006
RP11-269G24.8,-8.922308988764044,-9.744600598802393,0.8222916100383486,3.853071315066476e-05,0.5661878490210591,0.0,6.468641333980318e-05
RP11-142I2.1,-9.008562921348314,-9.76049461077844,0.7519316894301262,4.3850448585620054e-05,0.5661878490210591,0.0,7.344263740727359e-05
FABP5P11,-8.563383707865167,-9.494163473053892,0.9307797651887242,0.00025511946000614656,0.566187849021059,0.0,0.000411542147504339
CTGLF11P,-3.4674910112359556,-3.568421556886228,0.10093054565027249,0.7469532180818022,0.5661710287290587,0.0,0.7793340065978601
CHRNB1,2.7686606741573034,2.566737125748503,0.20192354840880045,0.10749876289171015,0.5661710287290587,0.10778443113772455,0.13807935248885636
HORMAD2,-8.917526404494382,-9.597426347305387,0.6798999428110051,0.00036270860027116274,0.5661542084370584,0.0,0.0005797498639150063
RP11-486M23.1,-4.742614606741573,-5.324944311377246,0.582329704635673,0.09838882666619225,0.5661542084370583,0.0,0.12695409372097374
KLHDC9,2.609947752808989,2.3306059880239527,0.27934176478503625,0.034929249638577325,0.5661373881450582,0.07784431137724551,0.048001087854872344
AP000654.5,-8.125358426966292,-8.984413173652692,0.8590547466864003,0.002656255754033046,0.566120567853058,0.0,0.004033127321730595
AQP11,-0.06517977528089887,-0.35011497005988024,0.2849351947789814,0.012007175955924407,0.5661037475610577,0.11976047904191617,0.017312143112823225
OR2B11,-8.72245393258427,-9.439962275449101,0.7175083428648321,0.0008982198404059347,0.5661037475610576,0.0,0.0014036122618123151
RP4-747G18.5,-7.9887151685393265,-8.760394610778443,0.7716794422391162,0.004716055464941103,0.5661037475610576,0.0,0.007027478065569017
ABCA8,1.2792044943820224,0.9068580838323351,0.3723464105496873,0.03621303085970978,0.5660869272690574,0.05389221556886228,0.049697689190663426
MBL3P,-8.910200561797753,-9.710038323353292,0.7998377615555388,7.321836199059013e-05,0.5660701069770572,0.0,0.00012127360506024543
DGCR6,2.6481938202247193,2.3161437125748505,0.33205010764986875,0.015442199547479682,0.5660532866850568,0.0718562874251497,0.02199040989111766
RP11-823P9.4,-6.4956022471910115,-7.174320359281437,0.6787181120904258,0.027669962010946594,0.5660532866850568,0.0,0.03837620257974484
AC097381.1,-7.177912359550562,-7.9411203592814354,0.7632079997308736,0.0055261474987702884,0.5660364663930566,0.0,0.008190857136995223
SLC5A4,-2.8740730337078646,-3.1463820359281436,0.272309002220279,0.10905364261251127,0.566002825809056,0.04790419161676647,0.13993234848827096
TUBBP2,-8.884752247191011,-9.79259461077844,0.9078423635874291,1.823253412951213e-05,0.5659860055170558,0.0,3.1053353157172555e-05
RP11-204N11.1,-9.356645505617978,-9.839390419161674,0.4827449135436961,7.826329593250679e-05,0.5659691852250556,0.0,0.00012947225831019119
AC010240.2,-6.981061797752808,-7.648997604790418,0.66793580703761,0.02612225124006929,0.5659691852250556,0.0,0.03633027705644451
RP11-428C6.2,-9.148771348314606,-9.810311377245506,0.6615400289309008,3.358772922355797e-05,0.5659019040570545,0.0,5.656631685962654e-05
SH3GL1P1,-0.8724393258426966,-1.04647125748503,0.17403193164233333,0.18723878477696876,0.5658346228890533,0.07784431137724551,0.22888039669928023
RP11-364P2.2,-9.142846629213484,-9.808338922155686,0.6654922929422025,3.224559404666027e-05,0.5658178025970532,0.0,5.4334094944699006e-05
PSMD8P1,-7.531961797752808,-8.364201197604789,0.8322393998519813,0.005772616525284433,0.565817802597053,0.0,0.008544931109733098
