gene_A,gene_B,K_final_A,K_final_B,discovery_sensitivity,discovery_specificity,GSE62452_sensitivity,GSE62452_specificity,tumor_spearman_r,threshold_instability_A,threshold_instability_B,mean_threshold_instability,performance_score,redundancy_penalty,threshold_instability_penalty,pair_score,redundancy_category,target_coexpr_est,max_off_target_coexpr_est,max_off_target_compartment,scrna_score
CAPN9,PDGFC,0.6169507151469692,0.7647194644262232,0.6573033707865169,1.0,1.0,0.0,0.0144815362146153,0.2016655848611086,0.0,0.1008327924305543,0.6643258426966292,0.002896307242923,0.0100832792430554,-3.396994636603864,weak correlation / high independence,0.1225352112676056,0.1864406779661017,mast cells,-0.8096681785629029
PTPRR,COL1A1,0.5441886518479988,0.7244338681743351,0.949438202247191,0.9880239520958084,1.0,0.180327868852459,0.1944937984269648,0.0262167266474666,1.1102230246251563e-16,0.0131083633237333,0.7794475057988646,0.0388987596853929,0.0013108363323733,-3.397314739447606,weak correlation / high independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
TPX2,COL17A1,0.7229964697986911,0.5254345423950634,0.8651685393258427,1.0,1.0,0.0,0.4238891400931238,0.1722119354068063,0.3938958284751969,0.2830538819410017,0.7162921348314607,0.0847778280186247,0.0283053881941001,-3.3988810404907595,moderate correlation,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
PTPRR,NQO1,0.5441886518479988,0.7274005102169699,0.9325842696629212,0.9880239520958084,0.927536231884058,0.639344262295082,0.6663343694286981,0.0262167266474666,0.0314837800240527,0.0288502533357597,0.8718721789844674,0.1332668738857396,0.0028850253335759,-3.4008323694635525,high redundancy risk,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
CDC6,UBE2C,0.7281441076120333,0.7404508552135626,0.8258426966292135,0.994011976047904,1.0,0.0,0.6535260329340388,0.0,0.1332719621258459,0.0666359810629229,0.7049636681692795,0.1307052065868077,0.0066635981062922,-3.401872789901715,high redundancy risk,0.1383098591549295,0.1864406779661017,mast cells,-0.793893530675579
RASA2,CEP55,0.5842230695455918,0.6504842260639693,0.949438202247191,0.994011976047904,1.0,0.0,0.2323473587013227,0.3858242292880451,0.0092228620594016,0.1975235456737233,0.7358625445737738,0.0464694717402645,0.0197523545673723,-3.4037747746916094,low-to-moderate correlation / partial independence,0.1228169014084507,0.1875,normal acinar,-0.8146830985915493
PTPRR,COL3A1,0.5441886518479988,0.7129259545708932,0.9438202247191012,0.9880239520958084,1.0,0.1475409836065573,0.1829853966656485,0.0262167266474666,0.0,0.0131083633237333,0.7698462901053666,0.0365970793331297,0.0013108363323733,-3.404614274788841,weak correlation / high independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
MUC4,CAMSAP2,0.6588669326559171,0.8007815448589378,0.3595505617977528,1.0,0.5797101449275363,0.8688524590163934,0.1676059320006183,0.2225308109520564,0.0739927029242514,0.1482617569381539,0.7020282914354206,0.0335211864001236,0.0148261756938153,-3.404747057937028,weak correlation / high independence,0.156056338028169,0.1935483870967742,T cells,-0.811685597455702
PTPRR,HLA-F,0.5441886518479988,0.7653860864843715,0.949438202247191,0.9880239520958084,0.9855072463768116,0.2295081967213114,0.2820351050484525,0.0262167266474666,0.0,0.0131083633237333,0.7881193993602805,0.0564070210096905,0.0013108363323733,-3.406151107210488,low-to-moderate correlation / partial independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
CAPN9,MXRA5,0.6169507151469692,0.7124256356787472,0.6685393258426966,0.994011976047904,1.0,0.0,0.0677844562402069,0.2016655848611086,0.0,0.1008327924305543,0.6656378254726502,0.0135568912480413,0.0100832792430554,-3.406343237832961,weak correlation / high independence,0.1225352112676056,0.1864406779661017,mast cells,-0.8096681785629029
TPX2,NMI,0.7229964697986911,0.6839829858555485,0.898876404494382,1.0,1.0,0.0,0.5576061919862432,0.1722119354068063,0.2064948208498035,0.1893533781283049,0.7247191011235955,0.1115212383972486,0.0189353378128304,-3.407827434195979,moderate correlation,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
CAPN9,CDC6,0.6169507151469692,0.7281441076120333,0.6348314606741573,1.0,1.0,0.0,0.0407041786762016,0.2016655848611086,0.0,0.1008327924305543,0.6587078651685393,0.0081408357352403,0.0100832792430554,-3.4078571426242705,weak correlation / high independence,0.1225352112676056,0.1864406779661017,mast cells,-0.8096681785629029
PTPRR,LGALS1,0.5441886518479988,0.8030654588824383,0.9438202247191012,0.9880239520958084,0.1304347826086956,1.0,0.1808777749693217,0.0262167266474666,1.1102230246251563e-16,0.0131083633237333,0.7655697398559013,0.0361755549938643,0.0013108363323733,-3.408469300699041,weak correlation / high independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
PTPRR,GPX2,0.5441886518479988,0.7373052052494592,0.904494382022472,1.0,0.5217391304347826,0.8688524590163934,0.4759299176021049,0.0262167266474666,0.0,0.0131083633237333,0.823771492868412,0.0951859835204209,0.0013108363323733,-3.4092779762130867,moderate correlation,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
PTPRR,DYNLT1,0.5441886518479988,0.8434959870826669,0.9606741573033708,0.9880239520958084,0.9420289855072465,0.3278688524590163,0.3727889752441816,0.0262167266474666,0.0384277241696689,0.0323222254085678,0.8046489868413605,0.0745577950488363,0.0032322225408567,-3.409693679977037,low-to-moderate correlation / partial independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
TPX2,NCEH1,0.7229964697986911,0.8258623554085204,0.7471910112359551,1.0,1.0,0.0,0.4112464531671411,0.1722119354068063,0.0804480214036915,0.1263299784052489,0.6867977528089888,0.0822492906334282,0.0126329978405248,-3.41017449477446,moderate correlation,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
GRAMD3,CEP55,0.8253666449494078,0.6504842260639693,0.9269662921348316,1.0,1.0,0.0,0.34249013613429,1.1102230246251563e-16,0.0092228620594016,0.0046114310297008,0.7317415730337079,0.068498027226858,0.00046114310297,-3.4106330902538664,low-to-moderate correlation / partial independence,0.1228169014084507,0.1875,normal acinar,-0.8146830985915493
ETV1,TYMS,0.6641001764469112,0.796401707641529,0.9213483146067416,1.0,1.0,0.0,0.0969163979835763,0.0248227584393116,0.0,0.0124113792196558,0.7303370786516854,0.0193832795967152,0.0012411379219655,-3.411347030349221,weak correlation / high independence,0.128169014084507,0.1904761904761904,B cells,-0.8242119382964451
TPX2,GALNT5,0.7229964697986911,0.6688734090958754,0.8314606741573034,1.0,1.0,0.0,0.4973662596143847,0.1722119354068063,0.2269657363185127,0.1995888358626595,0.7078651685393258,0.0994732519228769,0.0199588835862659,-3.4136569260793124,moderate correlation,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
CAPN9,TYMS,0.6169507151469692,0.796401707641529,0.651685393258427,1.0,1.0,0.0,0.0925405194929639,0.2016655848611086,0.0,0.1008327924305543,0.6629213483146068,0.0185081038985927,0.0100832792430554,-3.414010927641556,weak correlation / high independence,0.1225352112676056,0.1864406779661017,mast cells,-0.8096681785629029
CEP55,SMC6,0.6504842260639693,0.3179015190611681,0.8539325842696629,1.0,1.0,0.0,0.2687205359628263,0.0092228620594016,0.0,0.0046114310297008,0.7134831460674157,0.0537441071925652,0.00046114310297,-3.414137597185866,low-to-moderate correlation / partial independence,0.1228169014084507,0.1875,normal acinar,-0.8146830985915493
CEP55,MAML2,0.6504842260639693,0.7587623950564214,0.8764044943820225,1.0,1.0,0.0,0.3021955106723786,0.0092228620594016,0.0418831432995764,0.025553002679489,0.7191011235955056,0.0604391021344757,0.0025553002679489,-3.4173087717646653,low-to-moderate correlation / partial independence,0.1228169014084507,0.1875,normal acinar,-0.8146830985915493
GRN,PTPRR,0.8150381531247665,0.5441886518479988,0.9606741573033708,0.994011976047904,0.9710144927536232,0.081967213114754,0.1655946799852134,0.0227026820801638,0.0262167266474666,0.0244597043638152,0.751916959804913,0.0331189359970426,0.0024459704363815,-3.4202005958572155,weak correlation / high independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
TPX2,DOCK5,0.7229964697986911,0.8486326400116809,0.6629213483146067,1.0,1.0,0.0,0.3753290836836192,0.1722119354068063,0.0512046108108372,0.1117082731088217,0.6657303370786517,0.0750658167367238,0.0111708273108821,-3.42259626607845,low-to-moderate correlation / partial independence,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
PTPRR,WFDC2,0.5441886518479988,0.7332974899238375,0.8876404494382022,1.0,0.2463768115942029,0.9836065573770492,0.3215679828476629,0.0262167266474666,1.1102230246251563e-16,0.0131083633237333,0.7794059546023635,0.0643135965695326,0.0013108363323733,-3.422771127528247,low-to-moderate correlation / partial independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
MUC4,IL1R2,0.6588669326559171,0.6056144394440304,0.3539325842696629,1.0,0.5797101449275363,0.8688524590163934,0.0662438651762405,0.2225308109520564,0.0,0.1112654054760282,0.7006237970533981,0.0132487730352481,0.0111265405476028,-3.4230245742304986,weak correlation / high independence,0.1478873239436619,0.1935483870967742,T cells,-0.8198546115402091
NMU,ELK3,0.4614366450229987,0.7756993216924829,0.949438202247191,1.0,1.0,0.0,0.1044371672608636,0.0098458434802982,0.0028055905572017,0.0063257170187499,0.7373595505617978,0.0208874334521727,0.0006325717018749,-3.4235300052294058,weak correlation / high independence,0.1245070422535211,0.1904761904761904,B cells,-0.8278739101274311
PTPRR,CALD1,0.5441886518479988,0.7646968638034911,0.9157303370786516,0.9880239520958084,1.0,0.0983606557377049,0.1883508356859942,0.0262167266474666,0.0,0.0131083633237333,0.7505287362280413,0.0376701671371988,0.0013108363323733,-3.425004916470235,weak correlation / high independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
TPX2,CDC6,0.7229964697986911,0.7281441076120333,0.8595505617977528,1.0,1.0,0.0,0.8143881180766046,0.1722119354068063,0.0,0.0861059677034031,0.7148876404494382,0.1628776236153209,0.0086105967703403,-3.4260682333141177,high redundancy risk,0.1383098591549295,0.1864406779661017,mast cells,-0.793893530675579
PTPRR,RAB25,0.5441886518479988,0.8246156647693069,0.9213483146067416,1.0,0.7681159420289855,0.5573770491803278,0.5004981799131617,0.0262167266474666,0.0,0.0131083633237333,0.8117103264540138,0.1000996359826323,0.0013108363323733,-3.426252795089696,moderate correlation,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
TIMP1,CEP55,0.8127320901664025,0.6504842260639693,0.949438202247191,1.0,0.4347826086956521,0.8032786885245902,-0.0423667458047983,0.0,0.0092228620594016,0.0046114310297008,0.7968748748668584,0.0084733491609596,0.00046114310297,-3.42752056490027,weak correlation / high independence,0.1228169014084507,0.1931818181818181,normal acinar,-0.8430921895006398
GPX2,CEP55,0.7373052052494592,0.6504842260639693,0.898876404494382,1.0,0.5217391304347826,0.8688524590163934,0.1729799430616735,0.0,0.0092228620594016,0.0046114310297008,0.8223669984863895,0.0345959886123347,0.00046114310297,-3.428151080732114,weak correlation / high independence,0.1228169014084507,0.1931818181818181,normal acinar,-0.8430921895006398
PTPRR,KPNA2,0.5441886518479988,0.7721946935689896,0.949438202247191,0.994011976047904,1.0,0.0,0.1338518171778237,0.0262167266474666,0.0131318192131503,0.0196742729303084,0.7358625445737738,0.0267703634355647,0.0019674272930308,-3.4294278953835264,weak correlation / high independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
SLFN13,KLK7,0.3323386602206725,0.3760186196818953,0.8370786516853933,1.0,1.0,0.0,0.2171474776982684,0.0,0.0376421994110614,0.0188210997055307,0.7092696629213483,0.0434294955396536,0.001882109970553,-3.429681197473002,low-to-moderate correlation / partial independence,0.1490140845070422,0.1935483870967742,T cells,-0.8187278509768288
RCN1,PTPRR,0.8497562945311693,0.5441886518479988,0.9213483146067416,0.9880239520958084,1.0,0.0491803278688524,0.1492262917736788,0.0414750648719722,0.0262167266474666,0.0338458957597194,0.7396381486428506,0.0298452583547357,0.0033845895759719,-3.4301443485165617,weak correlation / high independence,0.1250704225352112,0.1904761904761904,B cells,-0.8273105298457409
TPX2,MXD1,0.7229964697986911,0.8119129102289314,0.6348314606741573,1.0,1.0,0.0,0.3722981121296294,0.1722119354068063,0.084329261757052,0.1282705985819291,0.6587078651685393,0.0744596224259258,0.0128270598581929,-3.430668776225075,low-to-moderate correlation / partial independence,0.1673239436619718,0.1935483870967742,T cells,-0.8004179918218992
CEP55,FXYD3,0.6504842260639693,0.7703356678777903,0.9213483146067416,1.0,0.7246376811594203,0.8524590163934426,0.4423081015123374,0.0092228620594016,0.022521514376186,0.0158721882177938,0.8746112530399012,0.0884616203024675,0.0015872188217793,-3.4308985335875444,moderate correlation,0.1228169014084507,0.1931818181818181,normal acinar,-0.8430921895006398
