gene_A,gene_B,K_final_A,K_final_B,discovery_sensitivity,discovery_specificity,GSE62452_sensitivity,GSE62452_specificity,tumor_spearman_r,threshold_instability_A,threshold_instability_B,mean_threshold_instability,performance_score,redundancy_penalty,threshold_instability_penalty,pair_score,redundancy_category,target_coexpr_est,max_off_target_coexpr_est,max_off_target_compartment,scrna_score
ETV1,CAPN9,0.6641001764469112,0.6169507151469692,0.6853932584269663,1.0,1.0,0.0,-0.030913285659567,0.0248227584393116,0.2016655848611086,0.1132441716502101,0.6713483146067416,0.0061826571319134,0.011324417165021,-2.547042025386061,weak correlation / high independence,0.1225352112676056,0.1525423728813559,mast cells,-0.6401766531391738
PTPRR,CEP55,0.5441886518479988,0.6504842260639693,0.9382022471910112,1.0,1.0,0.0,0.4498253569208315,0.0262167266474666,0.0092228620594016,0.0177197943534341,0.7345505617977528,0.0899650713841663,0.0017719794353434,-2.578329254706776,moderate correlation,0.1228169014084507,0.1534090909090909,normal acinar,-0.6442285531370039
TPX2,NMU,0.7229964697986911,0.4614366450229987,0.8932584269662921,1.0,1.0,0.0,0.5143445489863444,0.1722119354068063,0.0098458434802982,0.0910288894435523,0.723314606741573,0.1028689097972688,0.0091028889443552,-2.5796813027663426,moderate correlation,0.1245070422535211,0.1525423728813559,mast cells,-0.6382048221532584
CAPN9,NMU,0.6169507151469692,0.4614366450229987,0.6910112359550562,0.994011976047904,1.0,0.0,0.4250346440009572,0.2016655848611086,0.0098458434802982,0.1057557141707034,0.6712558030007401,0.0850069288001914,0.0105755714170703,-2.6252099629123906,moderate correlation,0.1225352112676056,0.1525423728813559,mast cells,-0.6401766531391738
CCNB1,CST1,0.7228724824339547,0.5436593060985359,0.9101123595505618,1.0,1.0,0.0,0.2247244864359393,0.0417661586595062,0.2613835538362081,0.1515748562478571,0.7275280898876404,0.0449448972871878,0.0151574856247857,-2.7116040269836432,low-to-moderate correlation / partial independence,0.1019718309859154,0.1555555555555555,endothelial,-0.675805946791862
CST1,CLIP4,0.5436593060985359,0.8148363732218226,0.8202247191011236,1.0,1.0,0.0,-0.0175057265454599,0.2613835538362081,0.0,0.130691776918104,0.7050561797752809,0.0035011453090919,0.0130691776918104,-2.7597064091350143,weak correlation / high independence,0.1019718309859154,0.1583220568335588,CAF / fibroblast,-0.6896384531818786
NCEH1,CEP55,0.8258623554085204,0.6504842260639693,0.7752808988764045,1.0,1.0,0.0,0.4598288261323193,0.0804480214036915,0.0092228620594016,0.0448354417315465,0.6938202247191011,0.0919657652264638,0.0044835441731546,-2.765817304910991,moderate correlation,0.1228169014084507,0.1590909090909091,normal acinar,-0.6726376440460947
CAPN9,LMNB1,0.6169507151469692,0.7753667598130912,0.6797752808988764,1.0,1.0,0.0,0.1633773761379148,0.2016655848611086,0.0306890394864032,0.1161773121737559,0.6699438202247191,0.0326754752275829,0.0116177312173755,-2.793931394398339,weak correlation / high independence,0.1225352112676056,0.1612903225806451,T cells,-0.68391640163562
PDGFC,CEP55,0.7647194644262232,0.6504842260639693,0.9101123595505618,0.994011976047904,1.0,0.0,0.252340749010657,0.0,0.0092228620594016,0.0046114310297008,0.7260310838996165,0.0504681498021314,0.00046114310297,-2.830131883781412,low-to-moderate correlation / partial independence,0.1228169014084507,0.1647727272727272,normal acinar,-0.7010467349551853
CEP55,GBP3,0.6504842260639693,0.72679547924551,0.9101123595505618,0.994011976047904,1.0,0.0,0.3451832464934603,0.0092228620594016,0.0,0.0046114310297008,0.7260310838996165,0.069036649298692,0.00046114310297,-2.848700383277972,low-to-moderate correlation / partial independence,0.1228169014084507,0.1647727272727272,normal acinar,-0.7010467349551853
CST1,UBE2C,0.5436593060985359,0.7404508552135626,0.8202247191011236,1.0,1.0,0.0,0.2067402114635726,0.2613835538362081,0.1332719621258459,0.197327757981027,0.7050561797752809,0.0413480422927145,0.0197327757981027,-2.871875902871749,low-to-moderate correlation / partial independence,0.1019718309859154,0.1610284167794316,CAF / fibroblast,-0.7031702529112426
PTPRR,CHST11,0.5441886518479988,0.7099762560388095,0.9438202247191012,0.9880239520958084,1.0,0.0,0.0791053470121186,0.0262167266474666,0.0762768351835106,0.0512467809154886,0.7329610442037273,0.0158210694024237,0.0051246780915488,-2.8999207262074096,weak correlation / high independence,0.1250704225352112,0.1694915254237288,mast cells,-0.7223872045834329
TPX2,ETV1,0.7229964697986911,0.6641001764469112,0.8932584269662921,1.0,1.0,0.0,0.0963934830867782,0.1722119354068063,0.0248227584393116,0.098517346923059,0.723314606741573,0.0192786966173556,0.0098517346923059,-2.9263343905091883,weak correlation / high independence,0.128169014084507,0.1704545454545454,normal acinar,-0.72410371318822
ETV1,CEP55,0.6641001764469112,0.6504842260639693,0.9438202247191012,1.0,1.0,0.0,0.134044101532512,0.0248227584393116,0.0092228620594016,0.0170228102493566,0.7359550561797753,0.0268088203065024,0.0017022810249356,-2.939835174473044,weak correlation / high independence,0.1228169014084507,0.1704545454545454,normal acinar,-0.7294558258642763
